OFFICE&&ORIGIN.CODE,OFFICE&&ORIGIN.CODE_illicit_sum,OFFICE&&ORIGIN.CODE_illicit_rate
OFFICE45&&CNTRY659,1,0.5
OFFICE45&&CNTRY680,8,0.03940886699507389
OFFICE45&&CNTRY701,3,0.5
OFFICE45&&CNTRY709,2,0.2
OFFICE45&&CNTRY713,3,0.2
OFFICE45&&CNTRY745,1,1.0
OFFICE45&&CNTRY747,2,0.2857142857142857
OFFICE45&&CNTRY748,0,0.0
OFFICE45&&CNTRY756,2,0.2
OFFICE45&&CNTRY759,13,0.10743801652892562
OFFICE45&&CNTRY764,1,0.25
OFFICE45&&CNTRY765,1,0.16666666666666666
OFFICE45&&CNTRY770,0,0.0
OFFICE45&&CNTRY771,4,0.4444444444444444
OFFICE45&&CNTRY785,2,0.2222222222222222
OFFICE45&&CNTRY819,3,0.5
OFFICE45&&CNTRY825,5,0.22727272727272727
OFFICE45&&CNTRY830,3,0.3333333333333333
OFFICE45&&CNTRY837,2,0.6666666666666666
OFFICE45&&CNTRY846,3,0.2727272727272727
OFFICE45&&CNTRY859,1,0.125
OFFICE45&&CNTRY863,2,0.4
OFFICE45&&CNTRY866,0,0.0
OFFICE45&&CNTRY873,0,0.0
OFFICE45&&CNTRY874,1,0.2
OFFICE45&&CNTRY881,3,0.17647058823529413
OFFICE45&&CNTRY884,2,0.06451612903225806
OFFICE45&&CNTRY891,0,0.0
OFFICE45&&CNTRY915,1,0.16666666666666666
OFFICE45&&CNTRY917,0,0.0
OFFICE45&&CNTRY919,1,0.3333333333333333
OFFICE45&&CNTRY920,1,0.16666666666666666
OFFICE45&&CNTRY930,1,0.5
OFFICE45&&CNTRY939,3,0.3333333333333333
OFFICE45&&CNTRY959,2,0.4
OFFICE45&&CNTRY962,1,0.2
OFFICE45&&CNTRY975,1,0.2
OFFICE45&&CNTRY976,1,0.2
OFFICE45&&CNTRY984,1,0.25
OFFICE45&&CNTRY988,3,0.5
OFFICE45&&CNTRY994,2,0.125
OFFICE45&&CNTRY995,3,0.42857142857142855
OFFICE51&&CNTRY113,3,0.07142857142857142
OFFICE51&&CNTRY125,4,0.3076923076923077
OFFICE51&&CNTRY133,3,0.3
OFFICE51&&CNTRY138,5,0.2
OFFICE51&&CNTRY139,5,0.13157894736842105
OFFICE51&&CNTRY140,7,0.1891891891891892
OFFICE51&&CNTRY150,4,0.12121212121212122
OFFICE51&&CNTRY153,3,0.15
OFFICE51&&CNTRY168,1,0.05263157894736842
OFFICE51&&CNTRY171,3,0.11538461538461539
OFFICE51&&CNTRY184,3,0.08823529411764706
OFFICE51&&CNTRY188,1,0.1
OFFICE51&&CNTRY215,6,0.14634146341463414
OFFICE51&&CNTRY216,3,0.09375
OFFICE51&&CNTRY234,3,0.125
OFFICE51&&CNTRY252,2,0.16666666666666666
OFFICE51&&CNTRY262,1,0.05263157894736842
OFFICE51&&CNTRY263,4,0.3076923076923077
OFFICE51&&CNTRY264,8,0.10666666666666667
OFFICE51&&CNTRY276,3,0.16666666666666666
OFFICE51&&CNTRY277,38,0.03751233958538993
OFFICE51&&CNTRY278,4,0.3333333333333333
OFFICE51&&CNTRY284,5,0.04065040650406504
OFFICE51&&CNTRY311,8,0.2857142857142857
OFFICE51&&CNTRY316,1,0.03571428571428571
OFFICE51&&CNTRY317,7,0.15555555555555556
OFFICE51&&CNTRY321,4,0.10526315789473684
OFFICE51&&CNTRY322,4,0.21052631578947367
OFFICE51&&CNTRY323,6,0.2222222222222222
OFFICE51&&CNTRY328,3,0.16666666666666666
OFFICE51&&CNTRY334,4,0.2
OFFICE51&&CNTRY343,6,0.75
OFFICE51&&CNTRY349,5,0.15625
OFFICE51&&CNTRY351,1,0.047619047619047616
OFFICE51&&CNTRY364,2,0.09090909090909091
OFFICE51&&CNTRY376,75,0.01628310898827616
OFFICE51&&CNTRY378,3,0.125
OFFICE51&&CNTRY379,2,0.125
OFFICE51&&CNTRY385,1,0.1
OFFICE51&&CNTRY389,4,0.18181818181818182
OFFICE51&&CNTRY393,6,0.375
OFFICE51&&CNTRY398,1,0.08333333333333333
OFFICE51&&CNTRY407,6,0.17647058823529413
OFFICE51&&CNTRY409,4,0.125
OFFICE51&&CNTRY415,3,0.23076923076923078
OFFICE51&&CNTRY429,4,0.21052631578947367
OFFICE51&&CNTRY436,4,0.3076923076923077
OFFICE51&&CNTRY438,4,0.2
OFFICE51&&CNTRY448,1,0.07692307692307693
OFFICE51&&CNTRY454,28,0.030871003307607496
OFFICE51&&CNTRY473,1,0.05
OFFICE51&&CNTRY480,6,0.3333333333333333
OFFICE51&&CNTRY491,1,0.047619047619047616
OFFICE51&&CNTRY527,3,0.09375
OFFICE51&&CNTRY528,5,0.2777777777777778
OFFICE51&&CNTRY546,2,0.15384615384615385
OFFICE51&&CNTRY554,4,0.2
OFFICE51&&CNTRY555,7,0.18421052631578946
OFFICE51&&CNTRY558,3,0.21428571428571427
OFFICE51&&CNTRY562,25,0.08169934640522876
OFFICE51&&CNTRY576,15,0.06521739130434782
OFFICE51&&CNTRY615,45,0.036734693877551024
OFFICE51&&CNTRY618,3,0.2727272727272727
OFFICE51&&CNTRY622,0,0.0
OFFICE51&&CNTRY637,1,0.16666666666666666
OFFICE51&&CNTRY644,6,0.15
OFFICE51&&CNTRY652,3,0.03896103896103896
OFFICE51&&CNTRY653,5,0.07042253521126761
OFFICE51&&CNTRY654,2,0.046511627906976744
OFFICE51&&CNTRY656,9,0.04128440366972477
OFFICE51&&CNTRY659,2,0.125
OFFICE51&&CNTRY680,162,0.014446227929373997
OFFICE51&&CNTRY701,5,0.15151515151515152
OFFICE51&&CNTRY709,2,0.1
OFFICE51&&CNTRY713,10,0.052083333333333336
OFFICE51&&CNTRY745,1,0.09090909090909091
OFFICE51&&CNTRY747,8,0.18181818181818182
OFFICE51&&CNTRY748,4,0.17391304347826086
OFFICE51&&CNTRY756,1,0.045454545454545456
OFFICE51&&CNTRY759,115,0.01588178428393868
OFFICE51&&CNTRY764,8,0.26666666666666666
OFFICE51&&CNTRY765,5,0.16129032258064516
OFFICE51&&CNTRY770,7,0.21875
OFFICE51&&CNTRY771,1,0.041666666666666664
OFFICE51&&CNTRY785,1,0.05263157894736842
OFFICE51&&CNTRY819,2,0.08333333333333333
OFFICE51&&CNTRY825,14,0.056
OFFICE51&&CNTRY830,4,0.0784313725490196
OFFICE51&&CNTRY837,4,0.2222222222222222
OFFICE51&&CNTRY846,10,0.09615384615384616
OFFICE51&&CNTRY859,4,0.125
OFFICE51&&CNTRY863,3,0.1111111111111111
OFFICE51&&CNTRY866,6,0.42857142857142855
OFFICE51&&CNTRY873,6,0.3
OFFICE51&&CNTRY874,4,0.12121212121212122
OFFICE51&&CNTRY881,14,0.039886039886039885
OFFICE51&&CNTRY884,32,0.034371643394199784
OFFICE51&&CNTRY891,2,0.18181818181818182
OFFICE51&&CNTRY915,1,0.07142857142857142
OFFICE51&&CNTRY917,1,0.1
OFFICE51&&CNTRY919,0,0.0
OFFICE51&&CNTRY920,7,0.14893617021276595
OFFICE51&&CNTRY930,2,0.2222222222222222
OFFICE51&&CNTRY939,2,0.15384615384615385
OFFICE51&&CNTRY959,6,0.20689655172413793
OFFICE51&&CNTRY962,2,0.18181818181818182
OFFICE51&&CNTRY975,3,0.0625
OFFICE51&&CNTRY976,2,0.125
OFFICE51&&CNTRY984,3,0.16666666666666666
OFFICE51&&CNTRY988,1,0.034482758620689655
OFFICE51&&CNTRY994,12,0.06521739130434782
OFFICE51&&CNTRY995,3,0.125
OFFICE52&&CNTRY113,2,0.6666666666666666
OFFICE52&&CNTRY133,1,0.3333333333333333
OFFICE52&&CNTRY138,2,1.0
OFFICE52&&CNTRY139,1,0.25
OFFICE52&&CNTRY140,1,0.5
OFFICE52&&CNTRY150,1,0.2
OFFICE52&&CNTRY153,2,0.5
OFFICE52&&CNTRY168,2,1.0
OFFICE52&&CNTRY171,0,0.0
OFFICE52&&CNTRY184,2,0.4
OFFICE52&&CNTRY188,2,0.6666666666666666
OFFICE52&&CNTRY215,2,0.6666666666666666
OFFICE52&&CNTRY216,0,0.0
OFFICE52&&CNTRY234,0,0.0
OFFICE52&&CNTRY252,1,0.5
OFFICE52&&CNTRY262,0,0.0
OFFICE52&&CNTRY263,0,0.0
OFFICE52&&CNTRY264,0,0.0
OFFICE52&&CNTRY276,1,0.3333333333333333
OFFICE52&&CNTRY277,3,0.3333333333333333
OFFICE52&&CNTRY278,0,0.0
OFFICE52&&CNTRY284,1,0.25
OFFICE52&&CNTRY311,3,0.6
OFFICE52&&CNTRY316,0,0.0
OFFICE52&&CNTRY317,0,0.0
OFFICE52&&CNTRY321,0,0.0
OFFICE52&&CNTRY322,0,0.0
OFFICE52&&CNTRY323,1,0.5
OFFICE52&&CNTRY328,1,0.25
OFFICE52&&CNTRY334,1,0.3333333333333333
OFFICE52&&CNTRY343,2,0.6666666666666666
OFFICE52&&CNTRY349,0,0.0
OFFICE52&&CNTRY351,1,0.16666666666666666
OFFICE52&&CNTRY364,0,0.0
OFFICE52&&CNTRY376,0,0.0
OFFICE52&&CNTRY378,0,0.0
OFFICE52&&CNTRY379,0,0.0
OFFICE52&&CNTRY389,1,0.3333333333333333
OFFICE52&&CNTRY398,0,0.0
OFFICE52&&CNTRY407,1,0.5
OFFICE52&&CNTRY409,1,0.5
OFFICE52&&CNTRY415,1,0.5
OFFICE52&&CNTRY429,1,0.3333333333333333
OFFICE52&&CNTRY436,1,0.14285714285714285
OFFICE52&&CNTRY438,0,0.0
OFFICE52&&CNTRY448,0,0.0
OFFICE52&&CNTRY454,2,0.5
OFFICE52&&CNTRY473,1,0.5
OFFICE52&&CNTRY480,1,1.0
OFFICE52&&CNTRY491,0,0.0
OFFICE52&&CNTRY527,0,0.0
OFFICE52&&CNTRY528,4,0.6666666666666666
OFFICE52&&CNTRY546,1,1.0
OFFICE52&&CNTRY554,1,0.5
OFFICE52&&CNTRY555,0,0.0
OFFICE52&&CNTRY562,4,0.6666666666666666
OFFICE52&&CNTRY576,8,0.6666666666666666
OFFICE52&&CNTRY615,2,0.25
OFFICE52&&CNTRY618,0,0.0
OFFICE52&&CNTRY622,0,0.0
OFFICE52&&CNTRY637,1,1.0
OFFICE52&&CNTRY644,1,0.16666666666666666
OFFICE52&&CNTRY652,1,0.3333333333333333
OFFICE52&&CNTRY653,2,0.4
OFFICE52&&CNTRY654,0,0.0
OFFICE52&&CNTRY656,1,0.5
OFFICE52&&CNTRY659,2,0.5
OFFICE52&&CNTRY680,4,0.6666666666666666
OFFICE52&&CNTRY701,0,0.0
OFFICE52&&CNTRY709,2,0.3333333333333333
OFFICE52&&CNTRY713,2,1.0
OFFICE52&&CNTRY745,1,0.5
OFFICE52&&CNTRY747,0,0.0
OFFICE52&&CNTRY748,1,0.3333333333333333
OFFICE52&&CNTRY756,0,0.0
OFFICE52&&CNTRY759,2,0.15384615384615385
OFFICE52&&CNTRY764,1,0.5
OFFICE52&&CNTRY765,0,0.0
OFFICE52&&CNTRY770,0,0.0
OFFICE52&&CNTRY771,1,0.5
OFFICE52&&CNTRY785,1,1.0
OFFICE52&&CNTRY819,1,0.5
OFFICE52&&CNTRY830,2,0.5
OFFICE52&&CNTRY837,1,0.3333333333333333
OFFICE52&&CNTRY846,1,0.14285714285714285
OFFICE52&&CNTRY859,1,0.25
OFFICE52&&CNTRY863,1,0.2
OFFICE52&&CNTRY866,1,0.5
OFFICE52&&CNTRY873,1,1.0
OFFICE52&&CNTRY874,2,0.5
OFFICE52&&CNTRY881,1,0.14285714285714285
OFFICE52&&CNTRY884,0,0.0
OFFICE52&&CNTRY891,1,0.3333333333333333
OFFICE52&&CNTRY915,2,0.6666666666666666
OFFICE52&&CNTRY917,1,0.5
OFFICE52&&CNTRY920,0,0.0
OFFICE52&&CNTRY930,0,0.0
OFFICE52&&CNTRY959,0,0.0
OFFICE52&&CNTRY962,1,0.5
OFFICE52&&CNTRY975,2,0.5
OFFICE52&&CNTRY976,0,0.0
OFFICE52&&CNTRY984,1,1.0
OFFICE52&&CNTRY988,0,0.0
OFFICE52&&CNTRY994,1,0.1111111111111111
OFFICE52&&CNTRY995,0,0.0
OFFICE59&&CNTRY113,3,0.1
OFFICE59&&CNTRY125,5,0.35714285714285715
OFFICE59&&CNTRY133,0,0.0
OFFICE59&&CNTRY138,3,0.11538461538461539
OFFICE59&&CNTRY139,5,0.19230769230769232
OFFICE59&&CNTRY140,5,0.19230769230769232
OFFICE59&&CNTRY150,5,0.16666666666666666
OFFICE59&&CNTRY153,4,0.17391304347826086
OFFICE59&&CNTRY168,3,0.15
OFFICE59&&CNTRY171,1,0.1
OFFICE59&&CNTRY184,4,0.26666666666666666
OFFICE59&&CNTRY188,1,0.2
OFFICE59&&CNTRY215,2,0.06896551724137931
OFFICE59&&CNTRY216,8,0.21621621621621623
OFFICE59&&CNTRY234,2,0.14285714285714285
OFFICE59&&CNTRY252,1,0.16666666666666666
OFFICE59&&CNTRY262,4,0.21052631578947367
OFFICE59&&CNTRY263,3,0.21428571428571427
OFFICE59&&CNTRY264,6,0.0967741935483871
OFFICE59&&CNTRY276,0,0.0
OFFICE59&&CNTRY277,17,0.035940803382663845
OFFICE59&&CNTRY278,4,0.4444444444444444
OFFICE59&&CNTRY284,8,0.1509433962264151
OFFICE59&&CNTRY311,3,0.16666666666666666
OFFICE59&&CNTRY316,2,0.2
OFFICE59&&CNTRY317,3,0.15
OFFICE59&&CNTRY321,5,0.15151515151515152
OFFICE59&&CNTRY322,2,0.3333333333333333
OFFICE59&&CNTRY323,1,0.04
OFFICE59&&CNTRY328,1,0.1111111111111111
OFFICE59&&CNTRY334,2,0.11764705882352941
OFFICE59&&CNTRY343,3,0.3
OFFICE59&&CNTRY349,1,0.05263157894736842
OFFICE59&&CNTRY351,4,0.18181818181818182
OFFICE59&&CNTRY364,4,0.23529411764705882
OFFICE59&&CNTRY376,54,0.034394904458598725
OFFICE59&&CNTRY378,6,0.18181818181818182
OFFICE59&&CNTRY379,4,0.2857142857142857
OFFICE59&&CNTRY385,4,0.4
OFFICE59&&CNTRY389,3,0.13043478260869565
OFFICE59&&CNTRY393,4,0.2857142857142857
OFFICE59&&CNTRY398,2,0.25
OFFICE59&&CNTRY407,4,0.16
OFFICE59&&CNTRY409,5,0.2631578947368421
OFFICE59&&CNTRY415,2,0.2857142857142857
OFFICE59&&CNTRY429,3,0.15789473684210525
OFFICE59&&CNTRY436,2,0.5
OFFICE59&&CNTRY438,4,0.3333333333333333
OFFICE59&&CNTRY448,1,0.14285714285714285
OFFICE59&&CNTRY454,15,0.03588516746411483
OFFICE59&&CNTRY473,3,0.23076923076923078
OFFICE59&&CNTRY480,4,0.26666666666666666
OFFICE59&&CNTRY491,10,0.37037037037037035
OFFICE59&&CNTRY527,2,0.05263157894736842
OFFICE59&&CNTRY528,2,0.14285714285714285
OFFICE59&&CNTRY546,3,0.3333333333333333
OFFICE59&&CNTRY554,3,0.2
OFFICE59&&CNTRY555,3,0.1111111111111111
OFFICE59&&CNTRY558,3,0.2727272727272727
OFFICE59&&CNTRY562,12,0.05714285714285714
OFFICE59&&CNTRY576,9,0.06
OFFICE59&&CNTRY615,26,0.034210526315789476
OFFICE59&&CNTRY618,3,0.2727272727272727
OFFICE59&&CNTRY622,1,0.25
OFFICE59&&CNTRY637,0,0.0
OFFICE59&&CNTRY644,6,0.21428571428571427
OFFICE59&&CNTRY652,6,0.10714285714285714
OFFICE59&&CNTRY653,4,0.13333333333333333
OFFICE59&&CNTRY654,1,0.05555555555555555
OFFICE59&&CNTRY656,13,0.14772727272727273
OFFICE59&&CNTRY659,5,0.2631578947368421
OFFICE59&&CNTRY680,102,0.017189079878665317
OFFICE59&&CNTRY701,4,0.21052631578947367
OFFICE59&&CNTRY709,2,0.13333333333333333
OFFICE59&&CNTRY713,8,0.07207207207207207
OFFICE59&&CNTRY745,2,0.2857142857142857
OFFICE59&&CNTRY747,4,0.13793103448275862
OFFICE59&&CNTRY748,2,0.18181818181818182
OFFICE59&&CNTRY756,4,0.23529411764705882
OFFICE59&&CNTRY759,67,0.019369760046256145
OFFICE59&&CNTRY764,3,0.17647058823529413
OFFICE59&&CNTRY765,1,0.1
OFFICE59&&CNTRY770,5,0.3333333333333333
OFFICE59&&CNTRY771,4,0.25
OFFICE59&&CNTRY785,2,0.4
OFFICE59&&CNTRY819,2,0.15384615384615385
OFFICE59&&CNTRY825,10,0.06993006993006994
OFFICE59&&CNTRY830,2,0.05405405405405406
OFFICE59&&CNTRY837,3,0.3333333333333333
OFFICE59&&CNTRY846,7,0.11864406779661017
OFFICE59&&CNTRY859,3,0.13043478260869565
OFFICE59&&CNTRY863,2,0.18181818181818182
OFFICE59&&CNTRY866,2,0.2222222222222222
OFFICE59&&CNTRY873,2,0.125
OFFICE59&&CNTRY874,7,0.30434782608695654
OFFICE59&&CNTRY881,10,0.05714285714285714
OFFICE59&&CNTRY884,16,0.031683168316831684
OFFICE59&&CNTRY891,1,0.1111111111111111
OFFICE59&&CNTRY915,4,0.3333333333333333
OFFICE59&&CNTRY917,5,0.38461538461538464
OFFICE59&&CNTRY919,1,0.16666666666666666
OFFICE59&&CNTRY920,5,0.1282051282051282
OFFICE59&&CNTRY930,2,0.2857142857142857
OFFICE59&&CNTRY939,0,0.0
OFFICE59&&CNTRY959,3,0.15789473684210525
OFFICE59&&CNTRY962,2,0.2857142857142857
OFFICE59&&CNTRY975,3,0.10714285714285714
OFFICE59&&CNTRY976,2,0.11764705882352941
OFFICE59&&CNTRY984,1,0.25
OFFICE59&&CNTRY988,2,0.14285714285714285
OFFICE59&&CNTRY994,7,0.07142857142857142
OFFICE59&&CNTRY995,3,0.21428571428571427
OFFICE60&&CNTRY113,3,0.13636363636363635
OFFICE60&&CNTRY125,2,0.16666666666666666
OFFICE60&&CNTRY133,4,0.36363636363636365
OFFICE60&&CNTRY138,3,0.2727272727272727
OFFICE60&&CNTRY139,2,0.125
OFFICE60&&CNTRY140,2,0.11764705882352941
OFFICE60&&CNTRY150,2,0.18181818181818182
OFFICE60&&CNTRY153,3,0.2727272727272727
OFFICE60&&CNTRY168,2,0.2
OFFICE60&&CNTRY171,1,0.14285714285714285
OFFICE60&&CNTRY184,2,0.125
OFFICE60&&CNTRY188,2,0.3333333333333333
OFFICE60&&CNTRY215,2,0.1111111111111111
OFFICE60&&CNTRY216,4,0.2
OFFICE60&&CNTRY234,1,0.07142857142857142
OFFICE60&&CNTRY252,2,0.2222222222222222
OFFICE60&&CNTRY262,2,0.1
OFFICE60&&CNTRY263,1,0.07692307692307693
OFFICE60&&CNTRY264,5,0.16129032258064516
OFFICE60&&CNTRY276,2,0.2222222222222222
OFFICE60&&CNTRY277,14,0.06481481481481481
OFFICE60&&CNTRY278,1,0.14285714285714285
OFFICE60&&CNTRY284,5,0.13157894736842105
OFFICE60&&CNTRY311,4,0.2857142857142857
OFFICE60&&CNTRY316,1,0.08333333333333333
OFFICE60&&CNTRY317,2,0.07142857142857142
OFFICE60&&CNTRY321,2,0.10526315789473684
OFFICE60&&CNTRY322,5,0.2777777777777778
OFFICE60&&CNTRY323,7,0.35
OFFICE60&&CNTRY328,2,0.2
OFFICE60&&CNTRY334,2,0.2222222222222222
OFFICE60&&CNTRY343,1,0.1111111111111111
OFFICE60&&CNTRY349,3,0.2
OFFICE60&&CNTRY351,4,0.23529411764705882
OFFICE60&&CNTRY364,1,0.058823529411764705
OFFICE60&&CNTRY376,27,0.0453781512605042
OFFICE60&&CNTRY378,4,0.2857142857142857
OFFICE60&&CNTRY379,1,0.3333333333333333
OFFICE60&&CNTRY385,1,0.16666666666666666
OFFICE60&&CNTRY389,5,0.29411764705882354
OFFICE60&&CNTRY393,2,0.2
OFFICE60&&CNTRY398,0,0.0
OFFICE60&&CNTRY407,4,0.2222222222222222
OFFICE60&&CNTRY409,2,0.13333333333333333
OFFICE60&&CNTRY415,2,0.2
OFFICE60&&CNTRY429,1,0.058823529411764705
OFFICE60&&CNTRY436,1,0.2
OFFICE60&&CNTRY438,2,0.14285714285714285
OFFICE60&&CNTRY448,3,0.25
OFFICE60&&CNTRY454,10,0.04048582995951417
OFFICE60&&CNTRY473,3,0.15
OFFICE60&&CNTRY480,3,0.2727272727272727
OFFICE60&&CNTRY491,2,0.14285714285714285
OFFICE60&&CNTRY527,3,0.3
OFFICE60&&CNTRY528,3,0.21428571428571427
OFFICE60&&CNTRY546,2,0.4
OFFICE60&&CNTRY554,1,0.1111111111111111
OFFICE60&&CNTRY555,6,0.5
OFFICE60&&CNTRY558,4,0.36363636363636365
OFFICE60&&CNTRY562,5,0.06756756756756757
OFFICE60&&CNTRY576,7,0.09210526315789473
OFFICE60&&CNTRY615,17,0.04619565217391304
OFFICE60&&CNTRY618,2,0.2857142857142857
OFFICE60&&CNTRY622,2,0.2857142857142857
OFFICE60&&CNTRY637,2,0.2857142857142857
OFFICE60&&CNTRY644,6,0.42857142857142855
OFFICE60&&CNTRY652,8,0.18181818181818182
OFFICE60&&CNTRY653,7,0.28
OFFICE60&&CNTRY654,5,0.25
OFFICE60&&CNTRY656,7,0.11666666666666667
OFFICE60&&CNTRY659,3,0.5
OFFICE60&&CNTRY680,40,0.021253985122210415
OFFICE60&&CNTRY701,2,0.15384615384615385
OFFICE60&&CNTRY709,5,0.3125
OFFICE60&&CNTRY713,5,0.10204081632653061
OFFICE60&&CNTRY745,2,0.4
OFFICE60&&CNTRY747,3,0.10714285714285714
OFFICE60&&CNTRY748,1,0.14285714285714285
OFFICE60&&CNTRY756,3,0.17647058823529413
OFFICE60&&CNTRY759,42,0.030814380044020543
OFFICE60&&CNTRY764,8,0.38095238095238093
OFFICE60&&CNTRY765,4,0.2857142857142857
OFFICE60&&CNTRY770,1,0.06666666666666667
OFFICE60&&CNTRY771,1,0.09090909090909091
OFFICE60&&CNTRY785,1,0.125
OFFICE60&&CNTRY819,3,0.42857142857142855
OFFICE60&&CNTRY825,5,0.06666666666666667
OFFICE60&&CNTRY830,4,0.18181818181818182
OFFICE60&&CNTRY837,1,0.16666666666666666
OFFICE60&&CNTRY846,6,0.13636363636363635
OFFICE60&&CNTRY859,1,0.1
OFFICE60&&CNTRY863,2,0.16666666666666666
OFFICE60&&CNTRY866,1,0.2
OFFICE60&&CNTRY873,1,0.14285714285714285
OFFICE60&&CNTRY874,2,0.14285714285714285
OFFICE60&&CNTRY881,8,0.09195402298850575
OFFICE60&&CNTRY884,6,0.020338983050847456
OFFICE60&&CNTRY891,0,0.0
OFFICE60&&CNTRY915,1,0.2
OFFICE60&&CNTRY917,2,0.25
OFFICE60&&CNTRY919,1,0.09090909090909091
OFFICE60&&CNTRY920,6,0.3157894736842105
OFFICE60&&CNTRY930,6,0.5
OFFICE60&&CNTRY939,5,0.5
OFFICE60&&CNTRY959,3,0.15789473684210525
OFFICE60&&CNTRY962,1,0.2
OFFICE60&&CNTRY975,5,0.21739130434782608
OFFICE60&&CNTRY976,1,0.06666666666666667
OFFICE60&&CNTRY984,0,0.0
OFFICE60&&CNTRY988,3,0.2727272727272727
OFFICE60&&CNTRY994,6,0.125
OFFICE60&&CNTRY995,3,0.17647058823529413
OFFICE66&&CNTRY113,0,0.0
OFFICE66&&CNTRY125,0,0.0
OFFICE66&&CNTRY133,0,0.0
OFFICE66&&CNTRY138,1,0.2
OFFICE66&&CNTRY139,0,0.0
OFFICE66&&CNTRY140,0,0.0
OFFICE66&&CNTRY150,2,0.5
OFFICE66&&CNTRY153,1,0.25
OFFICE66&&CNTRY168,2,0.5
OFFICE66&&CNTRY171,1,0.5
OFFICE66&&CNTRY184,1,0.5
OFFICE66&&CNTRY215,0,0.0
OFFICE66&&CNTRY216,2,0.6666666666666666
OFFICE66&&CNTRY234,0,0.0
OFFICE66&&CNTRY252,0,0.0
OFFICE66&&CNTRY263,2,0.5
OFFICE66&&CNTRY264,0,0.0
OFFICE66&&CNTRY276,0,0.0
OFFICE66&&CNTRY277,1,0.2
OFFICE66&&CNTRY278,0,0.0
OFFICE66&&CNTRY284,4,0.4
OFFICE66&&CNTRY311,1,0.5
OFFICE66&&CNTRY317,2,1.0
OFFICE66&&CNTRY321,2,0.5
OFFICE66&&CNTRY322,0,0.0
OFFICE66&&CNTRY323,1,0.25
OFFICE66&&CNTRY328,0,0.0
OFFICE66&&CNTRY334,1,0.3333333333333333
OFFICE66&&CNTRY343,1,1.0
OFFICE66&&CNTRY349,0,0.0
OFFICE66&&CNTRY351,1,0.25
OFFICE66&&CNTRY364,0,0.0
OFFICE66&&CNTRY376,0,0.0
OFFICE66&&CNTRY378,2,1.0
OFFICE66&&CNTRY379,1,1.0
OFFICE66&&CNTRY389,1,0.2
OFFICE66&&CNTRY393,1,0.5
OFFICE66&&CNTRY398,0,0.0
OFFICE66&&CNTRY407,0,0.0
OFFICE66&&CNTRY409,0,0.0
OFFICE66&&CNTRY415,1,1.0
OFFICE66&&CNTRY429,0,0.0
OFFICE66&&CNTRY436,1,0.3333333333333333
OFFICE66&&CNTRY448,0,0.0
OFFICE66&&CNTRY454,2,0.2857142857142857
OFFICE66&&CNTRY473,0,0.0
OFFICE66&&CNTRY480,0,0.0
OFFICE66&&CNTRY491,0,0.0
OFFICE66&&CNTRY527,2,0.6666666666666666
OFFICE66&&CNTRY528,0,0.0
OFFICE66&&CNTRY546,1,1.0
OFFICE66&&CNTRY554,1,0.5
OFFICE66&&CNTRY555,1,0.5
OFFICE66&&CNTRY558,1,1.0
OFFICE66&&CNTRY562,1,0.25
OFFICE66&&CNTRY576,0,0.0
OFFICE66&&CNTRY615,2,0.3333333333333333
OFFICE66&&CNTRY622,0,0.0
OFFICE66&&CNTRY637,0,0.0
OFFICE66&&CNTRY644,0,0.0
OFFICE66&&CNTRY652,1,0.2
OFFICE66&&CNTRY653,1,0.5
OFFICE66&&CNTRY654,1,0.3333333333333333
OFFICE66&&CNTRY656,2,0.4
OFFICE66&&CNTRY659,2,0.6666666666666666
OFFICE66&&CNTRY680,4,0.26666666666666666
OFFICE66&&CNTRY701,0,0.0
OFFICE66&&CNTRY709,1,0.5
OFFICE66&&CNTRY713,2,0.4
OFFICE66&&CNTRY745,0,0.0
OFFICE66&&CNTRY756,0,0.0
OFFICE66&&CNTRY759,1,0.16666666666666666
OFFICE66&&CNTRY764,0,0.0
OFFICE66&&CNTRY765,2,0.6666666666666666
OFFICE66&&CNTRY770,0,0.0
OFFICE66&&CNTRY771,1,0.5
OFFICE66&&CNTRY819,0,0.0
OFFICE66&&CNTRY825,1,0.5
OFFICE66&&CNTRY830,1,0.3333333333333333
OFFICE66&&CNTRY837,0,0.0
OFFICE66&&CNTRY846,1,0.5
OFFICE66&&CNTRY859,2,0.5
OFFICE66&&CNTRY863,2,0.5
OFFICE66&&CNTRY866,0,0.0
OFFICE66&&CNTRY873,0,0.0
OFFICE66&&CNTRY874,1,1.0
OFFICE66&&CNTRY881,0,0.0
OFFICE66&&CNTRY884,1,0.3333333333333333
OFFICE66&&CNTRY891,0,0.0
OFFICE66&&CNTRY915,1,0.5
OFFICE66&&CNTRY917,0,0.0
OFFICE66&&CNTRY919,0,0.0
OFFICE66&&CNTRY920,0,0.0
OFFICE66&&CNTRY930,1,1.0
OFFICE66&&CNTRY939,0,0.0
OFFICE66&&CNTRY959,1,0.3333333333333333
OFFICE66&&CNTRY962,1,0.3333333333333333
OFFICE66&&CNTRY975,3,0.75
OFFICE66&&CNTRY976,1,1.0
OFFICE66&&CNTRY988,0,0.0
OFFICE66&&CNTRY994,3,0.75
OFFICE66&&CNTRY995,0,0.0
OFFICE76&&CNTRY113,2,0.125
OFFICE76&&CNTRY125,5,0.4166666666666667
OFFICE76&&CNTRY133,2,0.2857142857142857
OFFICE76&&CNTRY138,2,0.2
