TARIFF.CODE&&ORIGIN.CODE,TARIFF.CODE&&ORIGIN.CODE_illicit_sum,TARIFF.CODE&&ORIGIN.CODE_illicit_rate
8716400000&&CNTRY264,0,0.0
8716400000&&CNTRY311,0,0.0
8716400000&&CNTRY454,0,0.0
8716400000&&CNTRY473,0,0.0
8716400000&&CNTRY659,1,1.0
8716400000&&CNTRY680,0,0.0
8716400000&&CNTRY759,0,0.0
8716400000&&CNTRY765,1,1.0
8716400000&&CNTRY884,0,0.0
8716400000&&CNTRY917,0,0.0
8716400000&&CNTRY920,0,0.0
8716400009&&CNTRY123,1,0.023809523809523808
8716400009&&CNTRY138,0,0.0
8716400009&&CNTRY139,0,0.0
8716400009&&CNTRY153,0,0.0
8716400009&&CNTRY171,0,0.0
8716400009&&CNTRY184,0,0.0
8716400009&&CNTRY215,0,0.0
8716400009&&CNTRY236,0,0.0
8716400009&&CNTRY263,0,0.0
8716400009&&CNTRY317,0,0.0
8716400009&&CNTRY334,0,0.0
8716400009&&CNTRY364,0,0.0
8716400009&&CNTRY376,0,0.0
8716400009&&CNTRY389,0,0.0
8716400009&&CNTRY454,0,0.0
8716400009&&CNTRY485,0,0.0
8716400009&&CNTRY528,1,1.0
8716400009&&CNTRY554,0,0.0
8716400009&&CNTRY558,0,0.0
8716400009&&CNTRY562,0,0.0
8716400009&&CNTRY615,0,0.0
8716400009&&CNTRY625,1,1.0
8716400009&&CNTRY627,0,0.0
8716400009&&CNTRY644,0,0.0
8716400009&&CNTRY652,0,0.0
8716400009&&CNTRY680,0,0.0
8716400009&&CNTRY759,0,0.0
8716400009&&CNTRY770,0,0.0
8716400009&&CNTRY785,0,0.0
8716400009&&CNTRY825,0,0.0
8716400009&&CNTRY830,0,0.0
8716400009&&CNTRY846,0,0.0
8716400009&&CNTRY859,1,1.0
8716400009&&CNTRY881,0,0.0
8716400009&&CNTRY915,0,0.0
8716400009&&CNTRY917,1,0.5
8716400009&&CNTRY920,0,0.0
8716400009&&CNTRY959,0,0.0
8716400009&&CNTRY975,0,0.0
8716400009&&CNTRY976,0,0.0
8716400009&&CNTRY994,0,0.0
8716800009&&CNTRY123,0,0.0
8716800009&&CNTRY125,0,0.0
8716800009&&CNTRY263,1,1.0
8716800009&&CNTRY321,0,0.0
8716800009&&CNTRY323,0,0.0
8716800009&&CNTRY335,1,1.0
8716800009&&CNTRY364,1,1.0
8716800009&&CNTRY376,1,0.1
8716800009&&CNTRY379,0,0.0
8716800009&&CNTRY415,0,0.0
8716800009&&CNTRY454,0,0.0
8716800009&&CNTRY456,0,0.0
8716800009&&CNTRY480,0,0.0
8716800009&&CNTRY485,0,0.0
8716800009&&CNTRY562,0,0.0
8716800009&&CNTRY652,0,0.0
8716800009&&CNTRY654,0,0.0
8716800009&&CNTRY674,0,0.0
8716800009&&CNTRY680,0,0.0
8716800009&&CNTRY747,1,1.0
8716800009&&CNTRY748,1,1.0
8716800009&&CNTRY759,1,0.5
8716800009&&CNTRY764,0,0.0
8716800009&&CNTRY825,0,0.0
8716800009&&CNTRY837,0,0.0
8716800009&&CNTRY846,0,0.0
8716800009&&CNTRY881,0,0.0
8716800009&&CNTRY920,0,0.0
8716800009&&CNTRY976,0,0.0
8716800009&&CNTRY994,0,0.0
8716802081&&CNTRY234,0,0.0
8716802081&&CNTRY376,0,0.0
8716802081&&CNTRY378,0,0.0
8716802081&&CNTRY863,0,0.0
8716809000&&CNTRY277,0,0.0
8716809000&&CNTRY376,0,0.0
8716809000&&CNTRY438,0,0.0
8716809000&&CNTRY454,1,1.0
8716809000&&CNTRY653,0,0.0
8716809000&&CNTRY884,0,0.0
8716809000&&CNTRY939,1,1.0
8716901000&&CNTRY277,0,0.0
8716901000&&CNTRY317,0,0.0
8716901000&&CNTRY376,0,0.0
8716901000&&CNTRY436,1,1.0
8716901000&&CNTRY454,0,0.0
8716901000&&CNTRY480,1,1.0
8716901000&&CNTRY759,0,0.0
8716901000&&CNTRY975,0,0.0
8716909000&&CNTRY140,0,0.0
8716909000&&CNTRY276,0,0.0
8716909000&&CNTRY277,0,0.0
8716909000&&CNTRY284,0,0.0
8716909000&&CNTRY349,0,0.0
8716909000&&CNTRY376,1,0.2
8716909000&&CNTRY407,1,1.0
8716909000&&CNTRY454,0,0.0
8716909000&&CNTRY473,0,0.0
8716909000&&CNTRY562,0,0.0
8716909000&&CNTRY615,0,0.0
8716909000&&CNTRY653,0,0.0
8716909000&&CNTRY680,0,0.0
8716909000&&CNTRY709,0,0.0
8716909000&&CNTRY747,1,1.0
8716909000&&CNTRY759,0,0.0
8716909000&&CNTRY785,0,0.0
8716909000&&CNTRY825,0,0.0
8716909000&&CNTRY830,1,1.0
8716909000&&CNTRY859,0,0.0
8716909000&&CNTRY881,1,1.0
8716909000&&CNTRY884,0,0.0
8716909000&&CNTRY930,0,0.0
8716909000&&CNTRY994,0,0.0
8716909091&&CNTRY236,1,1.0
8716909091&&CNTRY277,0,0.0
8716909091&&CNTRY644,0,0.0
8716909099&&CNTRY123,0,0.0
8716909099&&CNTRY454,0,0.0
8716909099&&CNTRY680,0,0.0
8716909099&&CNTRY689,0,0.0
8716909099&&CNTRY765,0,0.0
8716909099&&CNTRY795,1,1.0
8716909099&&CNTRY825,0,0.0
8716909099&&CNTRY846,0,0.0
8716909099&&CNTRY976,1,1.0
8716909099&&CNTRY994,0,0.0
8720000000&&CNTRY215,0,0.0
8720000000&&CNTRY264,1,1.0
8720000000&&CNTRY376,1,0.3333333333333333
8720000000&&CNTRY378,2,1.0
8720000000&&CNTRY438,0,0.0
8720000000&&CNTRY454,0,0.0
8720000000&&CNTRY527,0,0.0
8720000000&&CNTRY562,0,0.0
8720000000&&CNTRY656,0,0.0
8720000000&&CNTRY680,1,0.25
8720000000&&CNTRY759,0,0.0
8720000000&&CNTRY830,0,0.0
8720000000&&CNTRY975,0,0.0
8803200000&&CNTRY376,0,0.0
8803200000&&CNTRY644,1,1.0
8803300000&&CNTRY113,1,1.0
8803300000&&CNTRY379,0,0.0
8803300000&&CNTRY454,2,1.0
8803300000&&CNTRY554,0,0.0
8803300000&&CNTRY562,0,0.0
8803300000&&CNTRY615,0,0.0
8803300000&&CNTRY713,0,0.0
8803300001&&CNTRY123,0,0.0
8803300001&&CNTRY376,0,0.0
8803300001&&CNTRY528,0,0.0
8803300001&&CNTRY558,0,0.0
8803300001&&CNTRY562,0,0.0
8803300001&&CNTRY615,0,0.0
8803300001&&CNTRY618,0,0.0
8803300001&&CNTRY652,0,0.0
8803300001&&CNTRY656,0,0.0
8803300001&&CNTRY674,1,1.0
8803300001&&CNTRY680,1,0.2
8803300001&&CNTRY713,0,0.0
8803300001&&CNTRY747,0,0.0
8803300001&&CNTRY759,0,0.0
8803300001&&CNTRY765,0,0.0
8803300001&&CNTRY825,1,0.2
8803300001&&CNTRY846,0,0.0
8803300001&&CNTRY881,0,0.0
8803300001&&CNTRY976,0,0.0
8803300001&&CNTRY994,0,0.0
8803300009&&CNTRY334,1,1.0
8803300009&&CNTRY976,1,1.0
8803300009&&CNTRY994,1,1.0
8803900000&&CNTRY264,0,0.0
8803900000&&CNTRY351,0,0.0
8803900000&&CNTRY376,0,0.0
8803900000&&CNTRY379,1,1.0
8803900000&&CNTRY409,0,0.0
8803900000&&CNTRY436,0,0.0
8803900000&&CNTRY454,0,0.0
8803900000&&CNTRY527,0,0.0
8803900000&&CNTRY546,0,0.0
8803900000&&CNTRY576,1,0.5
8803900000&&CNTRY615,0,0.0
8803900000&&CNTRY680,1,0.2
8803900000&&CNTRY747,0,0.0
8803900000&&CNTRY759,0,0.0
8803900000&&CNTRY846,0,0.0
8803900000&&CNTRY859,1,0.5
8803900000&&CNTRY939,0,0.0
8803900000&&CNTRY988,0,0.0
8803900000&&CNTRY994,0,0.0
8903101000&&CNTRY389,1,1.0
8903101000&&CNTRY770,0,0.0
8903101000&&CNTRY976,0,0.0
8903911009&&CNTRY846,0,0.0
8903990000&&CNTRY168,0,0.0
8903990000&&CNTRY184,1,1.0
8903990000&&CNTRY376,0,0.0
8903990000&&CNTRY407,0,0.0
8903990000&&CNTRY562,1,1.0
8903990000&&CNTRY825,0,0.0
8903990000&&CNTRY959,0,0.0
8903990000&&CNTRY994,1,1.0
8904001000&&CNTRY407,0,0.0
8904001000&&CNTRY843,1,1.0
8905100000&&CNTRY351,0,0.0
8905100000&&CNTRY376,0,0.0
8905100000&&CNTRY680,0,0.0
8905100000&&CNTRY745,0,0.0
8905100000&&CNTRY759,0,0.0
8906900000&&CNTRY364,1,1.0
8906900000&&CNTRY389,1,1.0
8906900000&&CNTRY659,1,1.0
8906900000&&CNTRY713,0,0.0
8906900000&&CNTRY759,0,0.0
8907100000&&CNTRY216,0,0.0
8907100000&&CNTRY311,0,0.0
8907100000&&CNTRY334,1,1.0
8907100000&&CNTRY379,0,0.0
8907100000&&CNTRY480,1,1.0
8907100000&&CNTRY562,0,0.0
8907100000&&CNTRY576,0,0.0
8907100000&&CNTRY644,0,0.0
8907100000&&CNTRY654,0,0.0
8907100000&&CNTRY747,1,1.0
8907100000&&CNTRY891,1,1.0
8907100000&&CNTRY920,1,1.0
8907100000&&CNTRY975,0,0.0
8907100000&&CNTRY994,0,0.0
8907900000&&CNTRY133,0,0.0
8907900000&&CNTRY379,0,0.0
8907900000&&CNTRY527,0,0.0
8907900000&&CNTRY748,1,1.0
8907900000&&CNTRY770,0,0.0
8907900000&&CNTRY771,0,0.0
8907900091&&CNTRY764,0,0.0
8907900099&&CNTRY376,0,0.0
8907900099&&CNTRY454,0,0.0
8907900099&&CNTRY689,0,0.0
8907900099&&CNTRY846,0,0.0
9001300000&&CNTRY166,1,1.0
9001300000&&CNTRY376,0,0.0
9001402000&&CNTRY652,0,0.0
9001402000&&CNTRY654,1,1.0
9001402000&&CNTRY674,1,1.0
9001402000&&CNTRY713,1,1.0
9001404101&&CNTRY123,0,0.0
9001404101&&CNTRY215,0,0.0
9001404101&&CNTRY316,0,0.0
9001404101&&CNTRY321,1,1.0
9001404101&&CNTRY555,1,1.0
9001404101&&CNTRY687,1,1.0
9001404101&&CNTRY859,0,0.0
9001409000&&CNTRY316,0,0.0
9001409000&&CNTRY393,0,0.0
9001409000&&CNTRY409,1,1.0
9001409000&&CNTRY653,0,0.0
9001409000&&CNTRY654,0,0.0
9001409000&&CNTRY656,1,1.0
9001409000&&CNTRY920,0,0.0
9001502000&&CNTRY376,0,0.0
9001504100&&CNTRY123,0,0.0
9001504100&&CNTRY139,0,0.0
9001504100&&CNTRY277,0,0.0
9001504100&&CNTRY376,0,0.0
9001504100&&CNTRY680,0,0.0
9001504100&&CNTRY764,0,0.0
9001504100&&CNTRY771,0,0.0
9001504100&&CNTRY825,1,1.0
9001504100&&CNTRY976,0,0.0
9001504100&&CNTRY994,0,0.0
9001504100&&CNTRY995,0,0.0
9001504900&&CNTRY652,0,0.0
9001504900&&CNTRY846,0,0.0
9001508000&&CNTRY113,0,0.0
9001900000&&CNTRY456,0,0.0
9001900000&&CNTRY674,1,1.0
9001900000&&CNTRY765,0,0.0
9002110000&&CNTRY123,0,0.0
9002190000&&CNTRY716,0,0.0
9002190000&&CNTRY756,0,0.0
9002200000&&CNTRY113,0,0.0
9002200000&&CNTRY215,0,0.0
9002200000&&CNTRY976,0,0.0
9002900000&&CNTRY627,0,0.0
9002900000&&CNTRY994,1,1.0
9003110000&&CNTRY680,0,0.0
9003110000&&CNTRY994,0,0.0
9003190090&&CNTRY680,0,0.0
9003190090&&CNTRY976,0,0.0
9003900002&&CNTRY576,1,1.0
9003900002&&CNTRY866,0,0.0
9003900002&&CNTRY881,1,1.0
9003900009&&CNTRY123,0,0.0
9003900009&&CNTRY615,0,0.0
9003900009&&CNTRY652,0,0.0
9003900009&&CNTRY680,0,0.0
9003900009&&CNTRY846,0,0.0
9004100000&&CNTRY139,0,0.0
9004100000&&CNTRY153,0,0.0
9004100000&&CNTRY576,0,0.0
9004109190&&CNTRY276,0,0.0
9004109190&&CNTRY393,1,1.0
9004109190&&CNTRY415,0,0.0
9004109190&&CNTRY652,0,0.0
9004109190&&CNTRY680,0,0.0
9004109190&&CNTRY881,0,0.0
9004109190&&CNTRY994,0,0.0
9004901011&&CNTRY166,0,0.0
9004901011&&CNTRY316,0,0.0
9004901011&&CNTRY393,0,0.0
9004901011&&CNTRY680,0,0.0
9004901011&&CNTRY716,1,1.0
9004901011&&CNTRY825,0,0.0
9004901011&&CNTRY846,0,0.0
9004901011&&CNTRY920,0,0.0
9004901011&&CNTRY930,0,0.0
9004901019&&CNTRY652,1,1.0
9004901019&&CNTRY653,1,1.0
9004901019&&CNTRY994,0,0.0
9004901039&&CNTRY881,0,0.0
9004901039&&CNTRY884,0,0.0
9004901039&&CNTRY930,0,0.0
9004901040&&CNTRY618,1,1.0
9004901040&&CNTRY713,1,1.0
9004901040&&CNTRY976,0,0.0
9004901091&&CNTRY713,0,0.0
9004901091&&CNTRY759,0,0.0
9004901091&&CNTRY959,0,0.0
9004901091&&CNTRY994,0,0.0
9004909000&&CNTRY171,1,1.0
9004909000&&CNTRY680,0,0.0
9005100000&&CNTRY385,1,1.0
9005100000&&CNTRY415,0,0.0
9005100000&&CNTRY745,1,1.0
9005100000&&CNTRY756,0,0.0
9005100000&&CNTRY825,0,0.0
9005100000&&CNTRY975,0,0.0
9005100001&&CNTRY123,0,0.0
9005100001&&CNTRY317,1,1.0
9005100001&&CNTRY376,0,0.0
9005100001&&CNTRY615,0,0.0
9005100001&&CNTRY884,0,0.0
9005900030&&CNTRY316,0,0.0
9005900030&&CNTRY376,0,0.0
9005900030&&CNTRY680,1,1.0
9005900030&&CNTRY713,0,0.0
9005900030&&CNTRY825,0,0.0
9005900090&&CNTRY456,1,1.0
9005900090&&CNTRY680,0,0.0
9005900090&&CNTRY994,0,0.0
9006300092&&CNTRY389,0,0.0
9006300092&&CNTRY627,0,0.0
9006300092&&CNTRY795,1,1.0
9006300092&&CNTRY994,0,0.0
9006590000&&CNTRY334,0,0.0
9006590000&&CNTRY415,0,0.0
9006590000&&CNTRY454,1,1.0
9006590000&&CNTRY644,0,0.0
9006590000&&CNTRY765,0,0.0
9006590000&&CNTRY825,0,0.0
9006590000&&CNTRY920,0,0.0
9006610000&&CNTRY171,0,0.0
9006610000&&CNTRY825,0,0.0
9006910000&&CNTRY328,0,0.0
9006910000&&CNTRY713,0,0.0
9007110000&&CNTRY150,1,1.0
9007110000&&CNTRY759,1,1.0
9007110000&&CNTRY891,0,0.0
9007190000&&CNTRY139,1,1.0
9007190000&&CNTRY438,0,0.0
9007190000&&CNTRY615,0,0.0
9007190000&&CNTRY680,0,0.0
9007190000&&CNTRY846,0,0.0
9010500000&&CNTRY125,1,1.0
9010500000&&CNTRY284,0,0.0
9010500000&&CNTRY317,0,0.0
9010500000&&CNTRY364,0,0.0
9010500000&&CNTRY680,0,0.0
9010500000&&CNTRY825,0,0.0
9010500000&&CNTRY874,0,0.0
9010600000&&CNTRY150,0,0.0
9010600000&&CNTRY278,0,0.0
9010600000&&CNTRY454,1,1.0
9010600000&&CNTRY659,0,0.0
9010600000&&CNTRY759,0,0.0
9010900000&&CNTRY113,1,1.0
9010900000&&CNTRY171,0,0.0
9010900000&&CNTRY216,1,1.0
9010900000&&CNTRY321,0,0.0
9010900000&&CNTRY407,0,0.0
9010900000&&CNTRY637,1,1.0
9010900000&&CNTRY680,0,0.0
9010900000&&CNTRY759,0,0.0
9010900000&&CNTRY881,0,0.0
9010900000&&CNTRY976,0,0.0
9010900000&&CNTRY994,0,0.0
901110000&&CNTRY140,0,0.0
901110000&&CNTRY485,0,0.0
901110000&&CNTRY562,0,0.0
901110000&&CNTRY652,0,0.0
901120000&&CNTRY376,0,0.0
901120000&&CNTRY618,0,0.0
9011200000&&CNTRY546,0,0.0
9011200000&&CNTRY644,0,0.0
9011200000&&CNTRY652,0,0.0
9011200000&&CNTRY881,0,0.0
9011800000&&CNTRY429,1,1.0
9011800000&&CNTRY680,1,1.0
9011800000&&CNTRY825,0,0.0
901210002&&CNTRY263,0,0.0
901210002&&CNTRY323,1,1.0
901210002&&CNTRY351,1,1.0
901210002&&CNTRY376,0,0.0
901210002&&CNTRY554,0,0.0
901210002&&CNTRY555,1,1.0
901210002&&CNTRY747,0,0.0
901210002&&CNTRY765,1,1.0
901210002&&CNTRY770,0,0.0
901210002&&CNTRY859,0,0.0
901210002&&CNTRY994,0,0.0
901210005&&CNTRY125,1,0.5
901210005&&CNTRY263,1,1.0
901210005&&CNTRY379,0,0.0
901210005&&CNTRY644,0,0.0
901210005&&CNTRY825,0,0.0
901220006&&CNTRY618,1,1.0
901220006&&CNTRY680,0,0.0
901220006&&CNTRY765,0,0.0
901220006&&CNTRY976,0,0.0
901220008&&CNTRY389,1,1.0
901220008&&CNTRY709,0,0.0
9013802000&&CNTRY863,0,0.0
9013809092&&CNTRY123,0,0.0
9013809092&&CNTRY454,0,0.0
9013809092&&CNTRY485,1,1.0
9013809092&&CNTRY615,0,0.0
9013809092&&CNTRY652,0,0.0
9013809092&&CNTRY674,0,0.0
9013809092&&CNTRY680,1,1.0
9013809092&&CNTRY920,0,0.0
9013809092&&CNTRY976,0,0.0
9013809092&&CNTRY994,0,0.0
9013809099&&CNTRY652,0,0.0
9013809099&&CNTRY994,0,0.0
9013909000&&CNTRY615,0,0.0
9013909000&&CNTRY652,0,0.0
9013909000&&CNTRY959,0,0.0
9013909000&&CNTRY976,0,0.0
9014100000&&CNTRY184,0,0.0
9014100000&&CNTRY680,0,0.0
9014100000&&CNTRY825,0,0.0
9014100000&&CNTRY846,0,0.0
9014100000&&CNTRY976,0,0.0
9014100000&&CNTRY980,0,0.0
9014100000&&CNTRY994,0,0.0
9014208001&&CNTRY138,0,0.0
9014208001&&CNTRY376,0,0.0
9014208001&&CNTRY407,0,0.0
9014208001&&CNTRY920,1,1.0
9014208009&&CNTRY335,0,0.0
9014900000&&CNTRY376,0,0.0
9014900000&&CNTRY393,1,1.0
9014900000&&CNTRY562,0,0.0
9014900000&&CNTRY994,0,0.0
9015101000&&CNTRY153,0,0.0
9015101000&&CNTRY680,0,0.0
9015309000&&CNTRY555,0,0.0
9015309000&&CNTRY846,1,1.0
9015800000&&CNTRY376,0,0.0
9015800000&&CNTRY409,0,0.0
9015800000&&CNTRY415,1,1.0
9015800000&&CNTRY454,0,0.0
9015800000&&CNTRY615,1,1.0
9015800000&&CNTRY622,0,0.0
9015800000&&CNTRY652,1,1.0
9015800000&&CNTRY884,1,1.0
9015800000&&CNTRY975,0,0.0
9015801100&&CNTRY680,0,0.0
9015801100&&CNTRY994,0,0.0
9015809309&&CNTRY123,0,0.0
9015809309&&CNTRY317,0,0.0
9015809309&&CNTRY409,1,1.0
9015809309&&CNTRY764,0,0.0
9015809309&&CNTRY884,1,1.0
9015809309&&CNTRY976,0,0.0
9015900000&&CNTRY113,0,0.0
9015900000&&CNTRY398,1,1.0
9015900000&&CNTRY491,1,1.0
9015900000&&CNTRY576,0,0.0
9015900000&&CNTRY680,1,0.5
9015900000&&CNTRY701,0,0.0
9015900000&&CNTRY759,0,0.0
9015900000&&CNTRY830,0,0.0
9015900000&&CNTRY846,1,1.0
9015900000&&CNTRY891,0,0.0
9015900000&&CNTRY915,1,1.0
9015900000&&CNTRY976,1,1.0
9015900000&&CNTRY994,0,0.0
9016001000&&CNTRY125,0,0.0
9016001000&&CNTRY555,0,0.0
9017200000&&CNTRY264,0,0.0
9017200000&&CNTRY334,0,0.0
9017200000&&CNTRY436,0,0.0
9017200000&&CNTRY637,0,0.0
9017200000&&CNTRY920,1,1.0
9017203910&&CNTRY976,0,0.0
9017203990&&CNTRY209,0,0.0
9017203990&&CNTRY687,1,1.0
9017203990&&CNTRY846,0,0.0
9017209000&&CNTRY113,0,0.0
9017209000&&CNTRY209,1,1.0
9017209000&&CNTRY846,1,1.0
9017300000&&CNTRY153,1,1.0
9017300000&&CNTRY262,1,1.0
9017300000&&CNTRY376,0,0.0
9017300000&&CNTRY378,0,0.0
9017300000&&CNTRY389,0,0.0
9017300000&&CNTRY680,0,0.0
9017300000&&CNTRY825,0,0.0
9017300000&&CNTRY837,0,0.0
9017300000&&CNTRY866,0,0.0
9017300000&&CNTRY884,0,0.0
9017300000&&CNTRY915,0,0.0
9017300002&&CNTRY171,1,1.0
9017300002&&CNTRY215,0,0.0
9017300002&&CNTRY652,0,0.0
9017300002&&CNTRY680,1,1.0
9017300002&&CNTRY785,1,1.0
9017300002&&CNTRY825,0,0.0
9017300002&&CNTRY980,0,0.0
9017300009&&CNTRY236,0,0.0
9017300009&&CNTRY680,0,0.0
9017300009&&CNTRY771,0,0.0
9017300009&&CNTRY825,0,0.0
9017800000&&CNTRY429,1,1.0
9017800000&&CNTRY554,0,0.0
9017801010&&CNTRY785,0,0.0
9017801090&&CNTRY485,0,0.0
9017801090&&CNTRY765,1,1.0
9017801090&&CNTRY976,0,0.0
9017809091&&CNTRY123,1,1.0
9017809091&&CNTRY209,1,1.0
9017809091&&CNTRY994,0,0.0
9017809099&&CNTRY113,1,1.0
9017809099&&CNTRY680,1,1.0
9017809099&&CNTRY884,0,0.0
9017900009&&CNTRY140,0,0.0
9017900009&&CNTRY994,0,0.0
9018110000&&CNTRY139,0,0.0
9018110000&&CNTRY234,0,0.0
9018110000&&CNTRY379,0,0.0
9018110000&&CNTRY393,0,0.0
9018110000&&CNTRY615,0,0.0
9018110000&&CNTRY644,0,0.0
9018110000&&CNTRY713,0,0.0
9018110000&&CNTRY884,1,1.0
9018110000&&CNTRY920,0,0.0
9018120000&&CNTRY125,0,0.0
9018120000&&CNTRY264,1,1.0
9018120000&&CNTRY376,0,0.0
9018120000&&CNTRY454,0,0.0
9018120000&&CNTRY480,1,1.0
9018120000&&CNTRY527,0,0.0
9018120000&&CNTRY555,0,0.0
9018120000&&CNTRY680,0,0.0
9018120000&&CNTRY747,0,0.0
9018120000&&CNTRY759,0,0.0
9018120000&&CNTRY819,0,0.0
9018120000&&CNTRY984,0,0.0
9018190000&&CNTRY125,0,0.0
9018190000&&CNTRY188,1,1.0
9018190000&&CNTRY277,0,0.0
9018190000&&CNTRY378,0,0.0
9018190000&&CNTRY454,0,0.0
9018190000&&CNTRY558,0,0.0
9018190000&&CNTRY680,0,0.0
9018191000&&CNTRY317,1,1.0
9018191000&&CNTRY376,0,0.0
9018191000&&CNTRY555,1,1.0
9018191000&&CNTRY748,1,1.0
9018199002&&CNTRY334,0,0.0
9018199002&&CNTRY976,0,0.0
9018199009&&CNTRY277,0,0.0
9018199009&&CNTRY652,1,1.0
9018199009&&CNTRY920,0,0.0
9018310000&&CNTRY138,0,0.0
9018310000&&CNTRY264,0,0.0
9018310000&&CNTRY343,0,0.0
9018310000&&CNTRY364,0,0.0
9018310000&&CNTRY376,0,0.0
9018310000&&CNTRY652,1,1.0
9018310000&&CNTRY680,0,0.0
9018310000&&CNTRY713,1,1.0
9018310000&&CNTRY759,0,0.0
9018310000&&CNTRY764,1,1.0
9018310000&&CNTRY825,0,0.0
9018310000&&CNTRY884,0,0.0
9018310000&&CNTRY920,1,1.0
9018310000&&CNTRY975,1,1.0
9018311001&&CNTRY555,0,0.0
9018311001&&CNTRY627,1,1.0
9018311001&&CNTRY680,0,0.0
9018311001&&CNTRY748,0,0.0
9018311009&&CNTRY846,0,0.0
9018321000&&CNTRY166,0,0.0
9018321000&&CNTRY277,0,0.0
9018321000&&CNTRY680,0,0.0
9018329000&&CNTRY866,0,0.0
9018390000&&CNTRY311,0,0.0
9018390000&&CNTRY328,1,1.0
9018390000&&CNTRY389,0,0.0
9018390000&&CNTRY448,1,1.0
9018390000&&CNTRY527,0,0.0
9018390000&&CNTRY680,0,0.0
9018390000&&CNTRY759,0,0.0
9018390000&&CNTRY994,0,0.0
9018490000&&CNTRY343,0,0.0
9018490000&&CNTRY376,1,0.5
9018490000&&CNTRY429,1,1.0
9018490000&&CNTRY491,0,0.0
9018490000&&CNTRY528,0,0.0
9018490000&&CNTRY654,0,0.0
9018490000&&CNTRY656,0,0.0
9018490000&&CNTRY680,0,0.0
9018490000&&CNTRY859,0,0.0
9018490000&&CNTRY884,0,0.0
9018490000&&CNTRY919,0,0.0
9018499010&&CNTRY209,0,0.0
9018499010&&CNTRY334,1,1.0
9018499010&&CNTRY376,0,0.0
9018499010&&CNTRY485,1,1.0
9018499010&&CNTRY770,0,0.0
9018499010&&CNTRY917,0,0.0
9018499090&&CNTRY123,0,0.0
9018499090&&CNTRY351,1,1.0
9018499090&&CNTRY438,0,0.0
9018499090&&CNTRY846,0,0.0
9018499090&&CNTRY976,0,0.0
9018499090&&CNTRY980,0,0.0
9018500000&&CNTRY168,0,0.0
9018500000&&CNTRY277,0,0.0
9018500000&&CNTRY334,1,1.0
9018500000&&CNTRY389,0,0.0
9018500000&&CNTRY454,0,0.0
9018500000&&CNTRY528,0,0.0
9018500000&&CNTRY555,1,1.0
9018500000&&CNTRY562,0,0.0
9018500000&&CNTRY656,0,0.0
9018500000&&CNTRY680,0,0.0
9018500000&&CNTRY713,0,0.0
9018500000&&CNTRY747,1,1.0
9018500000&&CNTRY819,0,0.0
9018501009&&CNTRY409,0,0.0
9018501009&&CNTRY765,1,1.0
9018501009&&CNTRY846,0,0.0
9018501009&&CNTRY994,0,0.0
9018509001&&CNTRY322,0,0.0
9018509001&&CNTRY376,0,0.0
9018509001&&CNTRY680,1,1.0
9018509001&&CNTRY759,0,0.0
9018900000&&CNTRY184,0,0.0
9018900000&&CNTRY263,0,0.0
9018900000&&CNTRY277,0,0.0
9018900000&&CNTRY328,0,0.0
9018900000&&CNTRY364,1,0.5
9018900000&&CNTRY622,1,1.0
9018900000&&CNTRY654,1,1.0
9018900000&&CNTRY680,0,0.0
9018900000&&CNTRY748,0,0.0
9018900000&&CNTRY785,1,1.0
9018900000&&CNTRY881,0,0.0
9018901000&&CNTRY994,0,0.0
9018902000&&CNTRY284,1,1.0
9018902000&&CNTRY389,0,0.0
9018902000&&CNTRY884,0,0.0
9018905093&&CNTRY527,1,1.0
9018905093&&CNTRY615,0,0.0
9018908420&&CNTRY429,0,0.0
9018908420&&CNTRY709,1,1.0
9018908439&&CNTRY123,0,0.0
9018908439&&CNTRY277,1,1.0
9018908439&&CNTRY317,0,0.0
9018908439&&CNTRY376,0,0.0
9018908439&&CNTRY454,0,0.0
9018908439&&CNTRY576,0,0.0
9018908439&&CNTRY652,0,0.0
9018908439&&CNTRY680,1,0.16666666666666666
9018908439&&CNTRY747,0,0.0
9018908439&&CNTRY785,1,1.0
9018908439&&CNTRY825,1,0.2
9018908439&&CNTRY846,1,0.5
9018908439&&CNTRY881,0,0.0
9018908439&&CNTRY917,1,1.0
9018908439&&CNTRY976,0,0.0
9018908439&&CNTRY994,0,0.0
9018908470&&CNTRY680,0,0.0
9018908470&&CNTRY846,0,0.0
9018908490&&CNTRY123,0,0.0
9018908490&&CNTRY166,0,0.0
9018908490&&CNTRY322,1,1.0
9018908490&&CNTRY376,0,0.0
9018908490&&CNTRY615,0,0.0
9018908490&&CNTRY652,0,0.0
9018908490&&CNTRY713,1,1.0
9018908490&&CNTRY825,0,0.0
9018908490&&CNTRY846,0,0.0
9019100011&&CNTRY264,0,0.0
9019100011&&CNTRY555,1,1.0
9019100011&&CNTRY756,0,0.0
9019100011&&CNTRY846,0,0.0
9019100011&&CNTRY884,0,0.0
9019100019&&CNTRY263,0,0.0
9019100019&&CNTRY454,0,0.0
9019100019&&CNTRY528,0,0.0
9019100019&&CNTRY747,0,0.0
9019100019&&CNTRY771,0,0.0
9019100019&&CNTRY785,0,0.0
9019100019&&CNTRY819,1,1.0
9019100019&&CNTRY863,0,0.0
9019100019&&CNTRY884,0,0.0
9019100019&&CNTRY920,0,0.0
