IMPORTER.TIN,IMPORTER.TIN_illicit_sum,IMPORTER.TIN_illicit_rate
IMPO16117,1,0.5
IMPO16118,1,0.125
IMPO16119,2,0.4
IMPO16120,0,0.0
IMPO16121,0,0.0
IMPO16123,1,0.3333333333333333
IMPO16128,2,0.4
IMPO16130,0,0.0
IMPO16131,0,0.0
IMPO16133,1,1.0
IMPO16134,0,0.0
IMPO16137,0,0.0
IMPO16138,1,0.16666666666666666
IMPO16139,0,0.0
IMPO16142,1,0.3333333333333333
IMPO16144,1,0.3333333333333333
IMPO16145,1,0.1111111111111111
IMPO16147,1,1.0
IMPO16148,0,0.0
IMPO16149,2,0.13333333333333333
IMPO16150,2,0.5
IMPO16151,1,0.5
IMPO16152,0,0.0
IMPO16153,0,0.0
IMPO16155,0,0.0
IMPO16156,0,0.0
IMPO16157,0,0.0
IMPO16158,0,0.0
IMPO16159,0,0.0
IMPO16162,4,0.09302325581395349
IMPO16164,1,0.5
IMPO16165,0,0.0
IMPO16166,1,0.3333333333333333
IMPO16167,5,0.2631578947368421
IMPO16168,1,0.5
IMPO16169,1,0.07142857142857142
IMPO16170,1,0.5
IMPO16171,1,1.0
IMPO16174,1,0.5
IMPO16175,0,0.0
IMPO16176,0,0.0
IMPO16177,0,0.0
IMPO16179,0,0.0
IMPO16180,3,0.6
IMPO16182,0,0.0
IMPO16184,3,0.009036144578313253
IMPO16185,0,0.0
IMPO16187,0,0.0
IMPO16189,0,0.0
IMPO16190,1,1.0
IMPO16191,3,0.5
IMPO16192,0,0.0
IMPO16194,2,0.6666666666666666
IMPO16195,2,0.6666666666666666
IMPO16196,1,0.25
IMPO16198,0,0.0
IMPO16200,1,0.2
IMPO16201,2,0.3333333333333333
IMPO16202,2,0.5
IMPO16207,0,0.0
IMPO16208,2,0.07407407407407407
IMPO16210,1,0.08333333333333333
IMPO16211,2,0.6666666666666666
IMPO16215,1,0.5
IMPO16216,0,0.0
IMPO16218,0,0.0
IMPO16220,2,0.6666666666666666
IMPO16221,0,0.0
IMPO16222,2,0.4
IMPO16223,0,0.0
IMPO16224,0,0.0
IMPO16226,0,0.0
IMPO16227,1,0.25
IMPO16228,0,0.0
IMPO16229,1,0.5
IMPO16230,0,0.0
IMPO16231,1,0.3333333333333333
IMPO16232,1,0.5
IMPO16233,1,0.2
IMPO16235,2,0.022222222222222223
IMPO16236,0,0.0
IMPO16239,0,0.0
IMPO16240,1,1.0
IMPO16241,0,0.0
IMPO16243,1,0.1
IMPO16244,1,0.5
IMPO16246,0,0.0
IMPO16247,0,0.0
IMPO16249,1,0.25
IMPO16250,4,0.5714285714285714
IMPO16251,0,0.0
IMPO16253,1,0.07692307692307693
IMPO16254,1,0.2
IMPO16257,0,0.0
IMPO16258,0,0.0
IMPO16259,1,1.0
IMPO16261,1,0.5
IMPO16262,0,0.0
IMPO16263,0,0.0
IMPO16264,1,0.25
IMPO16266,0,0.0
IMPO16269,1,0.3333333333333333
IMPO16271,0,0.0
IMPO16272,0,0.0
IMPO16273,2,0.6666666666666666
IMPO16274,1,0.5
IMPO16277,1,0.1
IMPO16280,2,0.25
IMPO16281,0,0.0
IMPO16282,2,0.4
IMPO16283,0,0.0
IMPO16285,0,0.0
IMPO16286,1,0.16666666666666666
IMPO16287,0,0.0
IMPO16288,1,0.1111111111111111
IMPO16289,1,0.5
IMPO16291,0,0.0
IMPO16293,0,0.0
IMPO16295,0,0.0
IMPO16296,1,0.07142857142857142
IMPO16297,1,0.5
IMPO16298,1,1.0
IMPO16300,1,0.2
IMPO16302,0,0.0
IMPO16307,1,0.5
IMPO16308,0,0.0
IMPO16310,0,0.0
IMPO16312,0,0.0
IMPO16313,0,0.0
IMPO16315,2,0.5
IMPO16317,1,0.2
IMPO16318,0,0.0
IMPO16321,2,0.6666666666666666
IMPO16324,0,0.0
IMPO16326,0,0.0
IMPO16328,2,0.10526315789473684
IMPO16330,0,0.0
IMPO16331,0,0.0
IMPO16332,1,0.5
IMPO16333,1,0.16666666666666666
IMPO16335,0,0.0
IMPO16336,1,0.3333333333333333
IMPO16337,2,0.4
IMPO16338,0,0.0
IMPO16339,1,0.16666666666666666
IMPO16340,2,1.0
IMPO16341,0,0.0
IMPO16344,1,0.2
IMPO16345,0,0.0
IMPO16346,1,0.2
IMPO16347,3,0.033707865168539325
IMPO16349,0,0.0
IMPO16350,1,1.0
IMPO16351,1,0.0031545741324921135
IMPO16354,0,0.0
IMPO16355,2,0.3333333333333333
IMPO16358,1,0.5
IMPO16361,1,0.1
IMPO16363,0,0.0
IMPO16364,1,0.2
IMPO16365,2,0.5
IMPO16367,0,0.0
IMPO16368,0,0.0
IMPO16369,1,0.5
IMPO16372,0,0.0
IMPO16373,1,0.3333333333333333
IMPO16374,2,0.18181818181818182
IMPO16375,0,0.0
IMPO16376,1,0.5
IMPO16377,1,0.25
IMPO16378,0,0.0
IMPO16380,0,0.0
IMPO16381,0,0.0
IMPO16383,1,0.5
IMPO16384,1,0.5
IMPO16385,3,0.25
IMPO16390,0,0.0
IMPO16391,0,0.0
IMPO16392,1,0.25
IMPO16393,2,1.0
IMPO16394,1,0.5
IMPO16395,1,0.3333333333333333
IMPO16399,1,0.3333333333333333
IMPO16400,2,0.011299435028248588
IMPO16401,0,0.0
IMPO16402,0,0.0
IMPO16403,1,0.5
IMPO16404,1,1.0
IMPO16405,0,0.0
IMPO16406,1,0.5
IMPO16407,1,0.3333333333333333
IMPO16408,0,0.0
IMPO16409,1,0.25
IMPO16412,0,0.0
IMPO16413,0,0.0
IMPO16414,1,0.5
IMPO16416,0,0.0
IMPO16418,1,1.0
IMPO16419,1,0.5
IMPO16421,2,0.4
IMPO16422,0,0.0
IMPO16423,0,0.0
IMPO16425,1,1.0
IMPO16426,0,0.0
IMPO16427,1,1.0
IMPO16428,5,0.028901734104046242
IMPO16429,3,0.75
IMPO16430,0,0.0
IMPO16432,2,0.5
IMPO16438,0,0.0
IMPO16440,1,0.2
IMPO16442,1,1.0
IMPO16443,1,0.25
IMPO16444,1,0.16666666666666666
IMPO16445,0,0.0
IMPO16447,0,0.0
IMPO16448,0,0.0
IMPO16449,1,0.2
IMPO16450,1,0.3333333333333333
IMPO16452,0,0.0
IMPO16455,0,0.0
IMPO16456,0,0.0
IMPO16457,0,0.0
IMPO16458,0,0.0
IMPO16461,1,0.25
IMPO16462,1,0.5
IMPO16463,0,0.0
IMPO16464,2,0.6666666666666666
IMPO16466,1,0.25
IMPO16467,0,0.0
IMPO16472,2,1.0
IMPO16473,3,0.1
IMPO16474,1,0.25
IMPO16475,0,0.0
IMPO16476,0,0.0
IMPO16477,0,0.0
IMPO16479,1,1.0
IMPO16481,0,0.0
IMPO16483,2,1.0
IMPO16484,1,0.3333333333333333
IMPO16485,1,0.3333333333333333
IMPO16486,2,0.2222222222222222
IMPO16488,0,0.0
IMPO16489,0,0.0
IMPO16490,0,0.0
IMPO16491,2,1.0
IMPO16492,1,0.14285714285714285
IMPO16493,2,0.1111111111111111
IMPO16494,1,1.0
IMPO16495,1,0.5
IMPO16496,0,0.0
IMPO16498,0,0.0
IMPO16501,1,0.25
IMPO16502,0,0.0
IMPO16504,0,0.0
IMPO16506,1,0.5
IMPO16507,2,1.0
IMPO16509,1,0.16666666666666666
IMPO16510,0,0.0
IMPO16513,0,0.0
IMPO16518,1,0.14285714285714285
IMPO16519,0,0.0
IMPO16520,1,0.14285714285714285
IMPO16521,0,0.0
IMPO16523,2,0.012048192771084338
IMPO16524,3,0.014084507042253521
IMPO16526,1,0.14285714285714285
IMPO16527,1,1.0
IMPO16528,1,0.5
IMPO16531,1,0.3333333333333333
IMPO16532,0,0.0
IMPO16535,0,0.0
IMPO16536,0,0.0
IMPO16537,4,0.5
IMPO16538,0,0.0
IMPO16539,0,0.0
IMPO16540,0,0.0
IMPO16541,0,0.0
IMPO16543,1,1.0
IMPO16544,0,0.0
IMPO16546,0,0.0
IMPO16547,1,0.5
IMPO16548,3,0.17647058823529413
IMPO16549,0,0.0
IMPO16550,2,0.18181818181818182
IMPO16553,0,0.0
IMPO16554,0,0.0
IMPO16559,0,0.0
IMPO16562,0,0.0
IMPO16564,1,1.0
IMPO16565,1,0.3333333333333333
IMPO16566,1,0.3333333333333333
IMPO16567,1,0.5
IMPO16569,0,0.0
IMPO16570,0,0.0
IMPO16571,1,0.25
IMPO16572,0,0.0
IMPO16575,0,0.0
IMPO16576,1,0.125
IMPO16577,0,0.0
IMPO16579,2,0.25
IMPO16581,4,0.5714285714285714
IMPO16583,1,0.5
IMPO16584,0,0.0
IMPO16591,1,0.5
IMPO16592,0,0.0
IMPO16593,3,0.06976744186046512
IMPO16595,0,0.0
IMPO16596,0,0.0
IMPO16597,0,0.0
IMPO16598,0,0.0
IMPO16599,2,0.5
IMPO16601,0,0.0
IMPO16602,0,0.0
IMPO16605,0,0.0
IMPO16606,0,0.0
IMPO16608,0,0.0
IMPO16609,0,0.0
IMPO16610,1,0.2
IMPO16611,2,0.6666666666666666
IMPO16612,1,0.07692307692307693
IMPO16613,2,0.25
IMPO16614,0,0.0
IMPO16618,0,0.0
IMPO16620,3,0.42857142857142855
IMPO16621,0,0.0
IMPO16622,5,0.015197568389057751
IMPO16624,1,0.5
IMPO16625,0,0.0
IMPO16626,1,0.3333333333333333
IMPO16630,0,0.0
IMPO16632,1,1.0
IMPO16633,1,0.5
IMPO16634,0,0.0
IMPO16635,1,0.1
IMPO16636,3,1.0
IMPO16637,1,0.2
IMPO16638,0,0.0
IMPO16642,0,0.0
IMPO16644,0,0.0
IMPO16647,1,0.3333333333333333
IMPO16648,0,0.0
IMPO16649,0,0.0
IMPO16650,0,0.0
IMPO16653,0,0.0
IMPO16654,0,0.0
IMPO16655,1,1.0
IMPO16656,1,1.0
IMPO16657,0,0.0
IMPO16658,6,0.03
IMPO16660,0,0.0
IMPO16661,1,0.25
IMPO16662,0,0.0
IMPO16664,0,0.0
IMPO16665,0,0.0
IMPO16666,0,0.0
IMPO16670,0,0.0
IMPO16671,1,0.5
IMPO16672,0,0.0
IMPO16674,1,0.25
IMPO16675,0,0.0
IMPO16676,0,0.0
IMPO16677,2,0.6666666666666666
IMPO16679,2,0.5
IMPO16680,0,0.0
IMPO16681,0,0.0
IMPO16682,1,0.16666666666666666
IMPO16683,0,0.0
IMPO16684,0,0.0
IMPO16685,0,0.0
IMPO16690,0,0.0
IMPO16694,1,0.06666666666666667
IMPO16695,2,0.6666666666666666
IMPO16696,0,0.0
IMPO16697,0,0.0
IMPO16698,0,0.0
IMPO16701,1,0.3333333333333333
IMPO16702,0,0.0
IMPO16703,0,0.0
IMPO16704,1,1.0
IMPO16706,0,0.0
IMPO16707,1,0.3333333333333333
IMPO16711,0,0.0
IMPO16712,0,0.0
IMPO16714,0,0.0
IMPO16716,0,0.0
IMPO16717,0,0.0
IMPO16718,1,0.125
IMPO16719,0,0.0
IMPO16720,1,1.0
IMPO16721,2,1.0
IMPO16722,0,0.0
IMPO16723,0,0.0
IMPO16726,0,0.0
IMPO16729,1,0.2
IMPO16731,0,0.0
IMPO16733,2,0.2
IMPO16734,0,0.0
IMPO16735,0,0.0
IMPO16736,1,0.5
IMPO16737,0,0.0
IMPO16739,0,0.0
IMPO16742,0,0.0
IMPO16743,0,0.0
IMPO16745,0,0.0
IMPO16746,1,0.2
IMPO16749,3,0.6
IMPO16751,0,0.0
IMPO16752,0,0.0
IMPO16753,1,0.16666666666666666
IMPO16754,0,0.0
IMPO16755,0,0.0
IMPO16756,1,0.25
IMPO16762,0,0.0
IMPO16763,2,0.18181818181818182
IMPO16765,0,0.0
IMPO16767,0,0.0
IMPO16768,0,0.0
IMPO16769,2,0.4
IMPO16771,1,0.3333333333333333
IMPO16772,1,0.3333333333333333
IMPO16773,1,0.1111111111111111
IMPO16774,4,0.8
IMPO16775,1,0.5
IMPO16776,1,1.0
IMPO16777,3,0.6
IMPO16778,0,0.0
IMPO16780,2,0.5
IMPO16781,1,0.3333333333333333
IMPO16782,0,0.0
IMPO16783,1,0.2
IMPO16784,2,0.01015228426395939
IMPO16785,0,0.0
IMPO16786,0,0.0
IMPO16787,1,0.25
IMPO16789,1,1.0
IMPO16790,0,0.0
IMPO16791,1,0.5
IMPO16793,0,0.0
IMPO16794,5,0.01182033096926714
IMPO16795,1,0.3333333333333333
IMPO16796,0,0.0
IMPO16797,0,0.0
IMPO16798,3,0.5
IMPO16800,1,0.5
IMPO16801,0,0.0
IMPO16802,1,1.0
IMPO16803,0,0.0
IMPO16804,0,0.0
IMPO16805,0,0.0
IMPO16806,3,0.2727272727272727
IMPO16807,0,0.0
IMPO16808,3,1.0
IMPO16812,1,0.16666666666666666
IMPO16813,3,0.6
IMPO16814,1,0.25
IMPO16816,3,0.125
IMPO16817,1,0.1
IMPO16819,1,0.25
IMPO16820,1,0.5
IMPO16822,2,0.011695906432748537
IMPO16823,2,0.4
IMPO16824,1,0.3333333333333333
IMPO16828,0,0.0
IMPO16829,3,0.375
IMPO16830,0,0.0
IMPO16831,0,0.0
IMPO16834,1,0.25
IMPO16835,2,0.3333333333333333
IMPO16836,0,0.0
IMPO16837,0,0.0
IMPO16839,1,0.25
IMPO16840,1,0.1
IMPO16842,0,0.0
IMPO16843,0,0.0
IMPO16844,2,1.0
IMPO16846,1,0.5
IMPO16847,0,0.0
IMPO16849,0,0.0
IMPO16850,2,0.5
IMPO16851,1,1.0
IMPO16852,0,0.0
IMPO16853,1,0.25
IMPO16855,2,0.5
IMPO16858,0,0.0
IMPO16859,0,0.0
IMPO16860,1,0.5
IMPO16861,2,0.6666666666666666
IMPO16862,1,0.5
IMPO16863,0,0.0
IMPO16864,0,0.0
IMPO16865,4,0.008602150537634409
IMPO16866,0,0.0
IMPO16867,0,0.0
IMPO16869,0,0.0
IMPO16870,1,0.25
IMPO16871,1,0.5
IMPO16872,3,0.75
IMPO16873,6,0.031088082901554404
IMPO16876,2,0.6666666666666666
IMPO16877,0,0.0
IMPO16882,1,1.0
IMPO16884,1,0.5
IMPO16885,1,0.5
IMPO16887,4,0.016194331983805668
IMPO16888,0,0.0
IMPO16890,2,0.5
IMPO16891,1,0.08333333333333333
IMPO16893,0,0.0
IMPO16894,0,0.0
IMPO16895,1,0.1111111111111111
IMPO16897,0,0.0
IMPO16898,2,0.09523809523809523
IMPO16900,0,0.0
IMPO16901,0,0.0
IMPO16902,3,0.75
IMPO16903,0,0.0
IMPO16904,0,0.0
IMPO16905,0,0.0
IMPO16907,0,0.0
IMPO16908,1,0.2
IMPO16909,1,0.3333333333333333
IMPO16910,0,0.0
IMPO16911,0,0.0
IMPO16912,0,0.0
IMPO16914,4,0.6666666666666666
IMPO16916,1,0.125
IMPO16917,0,0.0
IMPO16918,2,0.15384615384615385
IMPO16923,0,0.0
IMPO16925,0,0.0
IMPO16926,0,0.0
IMPO16927,1,0.3333333333333333
IMPO16928,1,1.0
IMPO16929,0,0.0
IMPO16930,1,1.0
IMPO16931,0,0.0
IMPO16932,0,0.0
IMPO16933,0,0.0
IMPO16934,0,0.0
IMPO16935,0,0.0
IMPO16936,0,0.0
IMPO16937,3,0.25
IMPO16941,0,0.0
IMPO16943,0,0.0
IMPO16945,1,0.125
IMPO16946,2,0.6666666666666666
IMPO16947,0,0.0
IMPO16948,0,0.0
IMPO16949,0,0.0
IMPO16950,1,1.0
IMPO16951,3,1.0
IMPO16953,0,0.0
IMPO16954,0,0.0
IMPO16956,0,0.0
IMPO16957,0,0.0
IMPO16958,0,0.0
IMPO16960,2,1.0
IMPO16961,0,0.0
IMPO16962,5,0.018867924528301886
IMPO16963,0,0.0
IMPO16964,1,1.0
IMPO16965,0,0.0
IMPO16966,1,0.3333333333333333
IMPO16967,0,0.0
IMPO16968,0,0.0
IMPO16972,1,0.3333333333333333
IMPO16974,1,0.5
IMPO16977,0,0.0
IMPO16978,0,0.0
IMPO16980,2,0.6666666666666666
IMPO16982,1,0.2
IMPO16983,2,0.2222222222222222
IMPO16984,0,0.0
IMPO16986,2,0.6666666666666666
IMPO16987,2,0.6666666666666666
IMPO16988,2,0.5
IMPO16993,2,0.2
IMPO16995,2,0.010526315789473684
IMPO16997,3,0.42857142857142855
IMPO17000,2,0.2857142857142857
IMPO17002,1,0.16666666666666666
IMPO17004,0,0.0
IMPO17008,0,0.0
IMPO17009,3,0.3333333333333333
IMPO17010,1,0.14285714285714285
IMPO17012,1,0.3333333333333333
IMPO17013,1,0.5
IMPO17017,0,0.0
IMPO17018,0,0.0
IMPO17019,1,1.0
IMPO17021,1,0.3333333333333333
IMPO17022,2,1.0
IMPO17023,5,0.20833333333333334
IMPO17026,0,0.0
IMPO17027,1,1.0
IMPO17028,0,0.0
IMPO17030,1,0.2
IMPO17034,2,0.6666666666666666
IMPO17035,0,0.0
IMPO17036,2,0.25
IMPO17037,2,0.5
IMPO17038,1,0.5
IMPO17039,0,0.0
IMPO17041,0,0.0
IMPO17042,0,0.0
IMPO17044,0,0.0
IMPO17045,1,0.16666666666666666
IMPO17048,0,0.0
IMPO17049,0,0.0
IMPO17051,2,1.0
IMPO17055,1,0.2
IMPO17058,0,0.0
IMPO17060,1,0.3333333333333333
IMPO17061,2,0.5
IMPO17062,0,0.0
IMPO17063,0,0.0
IMPO17064,2,0.4
IMPO17065,0,0.0
IMPO17066,1,0.3333333333333333
IMPO17067,1,0.25
IMPO17068,2,0.5
IMPO17069,1,1.0
IMPO17071,0,0.0
IMPO17072,0,0.0
IMPO17073,0,0.0
IMPO17074,2,0.15384615384615385
IMPO17075,2,0.13333333333333333
IMPO17078,0,0.0
IMPO17080,2,0.3333333333333333
IMPO17081,0,0.0
IMPO17082,1,0.5
IMPO17085,1,0.5
IMPO17086,0,0.0
IMPO17087,0,0.0
IMPO17088,0,0.0
IMPO17089,1,0.25
IMPO17091,2,0.11764705882352941
IMPO17092,0,0.0
IMPO17093,2,0.3333333333333333
IMPO17096,0,0.0
IMPO17097,1,0.3333333333333333
IMPO17099,1,0.1111111111111111
IMPO17100,1,0.25
IMPO17101,0,0.0
IMPO17102,1,0.5
IMPO17103,1,1.0
IMPO17106,0,0.0
IMPO17107,0,0.0
IMPO17108,1,0.5
IMPO17109,1,0.5
IMPO17111,1,0.3333333333333333
IMPO17112,2,0.13333333333333333
IMPO17113,0,0.0
IMPO17114,1,0.25
IMPO17115,2,0.008771929824561403
IMPO17116,2,0.15384615384615385
IMPO17118,0,0.0
IMPO17119,2,0.6666666666666666
IMPO17120,0,0.0
IMPO17121,3,0.75
IMPO17122,0,0.0
IMPO17123,1,0.16666666666666666
IMPO17125,1,0.16666666666666666
IMPO17128,2,0.2
IMPO17129,1,0.3333333333333333
IMPO17131,1,0.16666666666666666
IMPO17132,2,1.0
IMPO17133,0,0.0
IMPO17134,3,0.23076923076923078
IMPO17135,1,1.0
IMPO17137,0,0.0
IMPO17138,0,0.0
IMPO17139,0,0.0
IMPO17140,4,0.3076923076923077
IMPO17142,1,0.25
IMPO17143,1,0.03571428571428571
IMPO17144,0,0.0
IMPO17145,0,0.0
IMPO17146,2,0.18181818181818182
IMPO17147,1,0.16666666666666666
IMPO17148,0,0.0
IMPO17152,2,0.4
IMPO17155,0,0.0
IMPO17156,0,0.0
IMPO17157,0,0.0
IMPO17158,1,1.0
IMPO17159,1,0.5
IMPO17160,0,0.0
IMPO17162,0,0.0
IMPO17164,1,1.0
IMPO17165,1,0.3333333333333333
IMPO17166,2,0.2857142857142857
IMPO17167,0,0.0
IMPO17168,1,0.3333333333333333
IMPO17169,2,0.6666666666666666
IMPO17170,0,0.0
IMPO17174,1,0.09090909090909091
IMPO17175,2,0.6666666666666666
IMPO17176,0,0.0
IMPO17177,1,0.5
IMPO17178,1,0.25
IMPO17179,1,0.25
IMPO17180,0,0.0
IMPO17181,0,0.0
IMPO17182,1,1.0
IMPO17185,3,0.2727272727272727
IMPO17186,0,0.0
IMPO17187,1,0.5
IMPO17188,3,0.15789473684210525
IMPO17189,0,0.0
IMPO17193,3,0.75
IMPO17194,0,0.0
IMPO17195,0,0.0
IMPO17196,1,0.25
IMPO17197,1,0.5
IMPO17199,2,0.3333333333333333
IMPO17200,0,0.0
IMPO17205,1,1.0
IMPO17206,2,0.5
IMPO17207,0,0.0
IMPO17208,1,0.5
IMPO17209,0,0.0
IMPO17210,0,0.0
IMPO17211,2,0.2857142857142857
IMPO17213,0,0.0
IMPO17214,1,0.5
IMPO17215,2,0.4
IMPO17218,0,0.0
IMPO17220,1,0.5
IMPO17224,1,0.125
IMPO17225,2,0.11764705882352941
IMPO17226,0,0.0
IMPO17228,0,0.0
IMPO17229,2,0.5
IMPO17230,0,0.0
IMPO17231,1,1.0
IMPO17235,0,0.0
IMPO17237,1,0.5
IMPO17238,0,0.0
IMPO17241,0,0.0
IMPO17242,0,0.0
IMPO17243,1,0.08333333333333333
IMPO17244,1,0.047619047619047616
IMPO17247,0,0.0
IMPO17249,1,0.14285714285714285
IMPO17251,0,0.0
IMPO17253,2,0.0071174377224199285
IMPO17254,0,0.0
IMPO17255,0,0.0
IMPO17257,1,0.2
IMPO17261,0,0.0
IMPO17263,1,1.0
IMPO17264,0,0.0
IMPO17265,1,0.3333333333333333
IMPO17266,1,1.0
IMPO17268,1,1.0
IMPO17271,0,0.0
IMPO17272,1,1.0
IMPO17274,1,0.2
IMPO17275,1,0.25
IMPO17276,1,0.25
IMPO17277,1,0.3333333333333333
IMPO17278,0,0.0
IMPO17279,0,0.0
IMPO17280,1,0.05
IMPO17282,9,0.02459016393442623
IMPO17285,0,0.0
IMPO17286,0,0.0
IMPO17287,1,0.037037037037037035
IMPO17290,1,0.5
IMPO17291,0,0.0
IMPO17294,0,0.0
IMPO17295,0,0.0
IMPO17297,1,1.0
IMPO17299,0,0.0
IMPO17301,0,0.0
IMPO17302,1,0.3333333333333333
IMPO17304,1,1.0
IMPO17305,0,0.0
IMPO17306,0,0.0
IMPO17309,2,0.4
IMPO17310,0,0.0
IMPO17311,0,0.0
IMPO17312,1,0.3333333333333333
IMPO17314,0,0.0
IMPO17316,0,0.0
IMPO17317,1,0.5
IMPO17318,1,1.0
IMPO17320,1,0.3333333333333333
IMPO17321,2,0.06060606060606061
IMPO17322,0,0.0
IMPO17323,1,0.5
IMPO17324,0,0.0
IMPO17329,4,0.16666666666666666
IMPO17330,0,0.0
IMPO17332,1,0.3333333333333333
IMPO17334,3,1.0
IMPO17335,0,0.0
IMPO17336,1,0.14285714285714285
IMPO17337,2,1.0
IMPO17338,0,0.0
IMPO17339,0,0.0
IMPO17343,0,0.0
IMPO17345,0,0.0
IMPO17348,1,0.16666666666666666
IMPO17349,1,1.0
IMPO17351,0,0.0
IMPO17352,3,0.2
IMPO17353,1,0.3333333333333333
IMPO17354,2,0.2857142857142857
IMPO17356,3,0.011278195488721804
IMPO17357,0,0.0
IMPO17360,0,0.0
IMPO17362,0,0.0
IMPO17363,0,0.0
IMPO17364,0,0.0
IMPO17367,0,0.0
IMPO17368,3,0.01
IMPO17370,1,0.14285714285714285
IMPO17371,4,0.5
IMPO17374,1,0.5
IMPO17375,1,0.25
IMPO17376,1,1.0
IMPO17377,1,0.25
IMPO17378,0,0.0
IMPO17379,0,0.0
IMPO17381,0,0.0
IMPO17382,0,0.0
IMPO17383,0,0.0
IMPO17384,0,0.0
IMPO17385,1,0.3333333333333333
IMPO17387,0,0.0
IMPO17388,1,0.25
IMPO17389,0,0.0
IMPO17390,3,0.15
IMPO17391,3,0.011627906976744186
IMPO17393,0,0.0
IMPO17394,1,1.0
IMPO17396,1,0.5
IMPO17397,1,1.0
IMPO17398,0,0.0
IMPO17400,0,0.0
IMPO17401,1,1.0
IMPO17402,1,0.25
IMPO17403,0,0.0
IMPO17404,2,0.5
IMPO17406,0,0.0
IMPO17407,0,0.0
IMPO17411,2,0.6666666666666666
IMPO17412,1,0.25
IMPO17413,0,0.0
IMPO17417,2,1.0
IMPO17419,0,0.0
IMPO17421,2,1.0
IMPO17422,1,0.5
IMPO17423,1,0.16666666666666666
IMPO17426,2,0.3333333333333333
IMPO17427,1,0.5
IMPO17428,0,0.0
IMPO17430,1,0.5
IMPO17431,0,0.0
IMPO17432,0,0.0
IMPO17434,0,0.0
IMPO17435,0,0.0
IMPO17438,2,0.2857142857142857
IMPO17439,1,0.25
IMPO17440,0,0.0
IMPO17441,1,0.3333333333333333
IMPO17447,0,0.0
IMPO17448,2,0.6666666666666666
IMPO17450,6,0.17142857142857143
IMPO17451,1,0.3333333333333333
IMPO17452,2,0.3333333333333333
IMPO17458,0,0.0
IMPO17459,0,0.0
IMPO17461,1,0.25
IMPO17462,2,0.007352941176470588
IMPO17463,1,0.5
IMPO17464,1,0.3333333333333333
IMPO17466,2,0.3333333333333333
IMPO17469,1,0.5
IMPO17470,2,0.5
IMPO17471,0,0.0
IMPO17473,1,0.5
IMPO17475,0,0.0
IMPO17476,1,0.3333333333333333
IMPO17477,1,0.5
IMPO17478,0,0.0
IMPO17479,2,0.5
IMPO17480,0,0.0
IMPO17481,1,0.5
IMPO17482,0,0.0
IMPO17483,4,0.009828009828009828
IMPO17486,3,0.75
IMPO17487,0,0.0
IMPO17489,1,0.3333333333333333
IMPO17490,1,0.3333333333333333
IMPO17491,3,0.12
IMPO17492,3,0.375
IMPO17493,2,0.5
IMPO17494,1,0.5
IMPO17495,2,0.5
IMPO17496,0,0.0
IMPO17497,0,0.0
IMPO17498,1,1.0
IMPO17499,0,0.0
IMPO17501,1,0.5
IMPO17502,1,0.3333333333333333
IMPO17503,1,0.5
IMPO17504,0,0.0
IMPO17505,0,0.0
IMPO17507,0,0.0
IMPO17509,1,0.3333333333333333
IMPO17510,0,0.0
IMPO17512,1,1.0
IMPO17513,0,0.0
IMPO17514,0,0.0
IMPO17519,1,0.3333333333333333
IMPO17521,1,0.16666666666666666
IMPO17522,2,1.0
IMPO17525,0,0.0
IMPO17527,0,0.0
IMPO17529,2,0.4
IMPO17530,2,0.3333333333333333
IMPO17532,2,0.5
IMPO17535,0,0.0
IMPO17536,1,0.5
IMPO17537,0,0.0
IMPO17538,2,0.005012531328320802
IMPO17539,0,0.0
IMPO17540,0,0.0
IMPO17541,3,0.23076923076923078
IMPO17546,2,0.2222222222222222
IMPO17549,1,0.2
IMPO17550,2,1.0
IMPO17554,1,0.14285714285714285
IMPO17557,2,0.5
IMPO17558,2,0.06896551724137931
IMPO17559,1,0.2
IMPO17560,0,0.0
IMPO17561,0,0.0
IMPO17563,2,0.6666666666666666
IMPO17566,1,0.14285714285714285
IMPO17569,0,0.0
IMPO17572,0,0.0
IMPO17574,0,0.0
IMPO17575,1,0.3333333333333333
IMPO17577,0,0.0
IMPO17578,0,0.0
IMPO17581,0,0.0
IMPO17583,2,0.25
IMPO17584,1,1.0
IMPO17585,0,0.0
IMPO17586,2,1.0
IMPO17587,1,0.05263157894736842
IMPO17588,0,0.0
IMPO17589,2,0.2857142857142857
IMPO17591,1,0.5
IMPO17592,1,0.14285714285714285
IMPO17594,1,1.0
IMPO17596,0,0.0
IMPO17599,0,0.0
IMPO17600,0,0.0
IMPO17601,0,0.0
IMPO17603,1,0.25
IMPO17606,0,0.0
IMPO17607,2,0.6666666666666666
IMPO17609,1,1.0
IMPO17610,0,0.0
IMPO17611,1,0.3333333333333333
IMPO17612,0,0.0
IMPO17614,1,0.3333333333333333
IMPO17616,2,0.5
IMPO17617,0,0.0
IMPO17620,1,0.5
IMPO17621,1,0.3333333333333333
IMPO17623,0,0.0
IMPO17625,0,0.0
IMPO17627,0,0.0
IMPO17628,1,0.3333333333333333
IMPO17631,1,0.0625
IMPO17633,2,0.6666666666666666
IMPO17634,0,0.0
IMPO17635,1,0.5
IMPO17636,0,0.0
IMPO17639,0,0.0
IMPO17641,0,0.0
IMPO17643,1,0.5
IMPO17645,0,0.0
