,IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_Qsum,IMPORTER.TIN&&TARIFF.CODE_illicit_Qrate
60618,IMPO12008&&2208308201,0,0
60619,IMPO14293&&7302300000,0,0
60620,IMPO11931&&8501310001,0,0
60621,IMP987271&&8703231221,0,0
60622,IMP434443&&8704322000,0,0
60623,IMP447299&&4901999000,0,0
60624,IMP555034&&8703210011,0,0
60625,IMP832851&&8704900099,0,0
60626,IMP693403&&8703231119,0,0
60627,IMP788673&&3915100000,0,0
60628,IMP414870&&4016910000,0,0
60629,IMP312912&&4901991000,0,0
60630,IMP731188&&8703331124,0,0
60631,IMP620242&&8517180000,0,0
60632,IMP286665&&7213910092,0,0
60633,IMP643994&&8704322000,0,0
60634,IMP872565&&2008119000,0,0
60635,IMP599277&&2909430000,0,0
60636,IMP691078&&8703232124,0,0
60637,IMP412513&&3302100000,0,0
60638,IMP648424&&2904100000,0,0
60639,IMP288464&&6907100000,0,0
60640,IMP239103&&7307990000,0,0
60641,IMP435297&&8704232000,0,0
60642,IMP638434&&8703210011,0,0
60643,IMP514650&&8703332900,0,0
60644,IMP934643&&3921120000,0,0
60645,IMP157353&&8419890000,0,0
60646,IMP633501&&8703232124,0,0
60647,IMP712227&&8704322000,0,0
60648,IMP906231&&8703242100,0,0
60649,IMP555007&&8517180000,0,0
60650,IMP366120&&8703241128,0,0
60651,IMP518750&&3808930000,0,0
60652,IMP775916&&8703242200,0,0
60653,IMP832847&&6601990000,0,0
60654,IMP926206&&407000000,0,0
60655,IMP286665&&8703232225,0,0
60656,IMP318595&&8703900000,0,0
60657,IMP188166&&5801900000,0,0
60658,IMP261335&&8704212025,0,0
60659,IMP954020&&8703210011,0,0
60660,IMP493823&&8703210011,0,0
60661,IMP867245&&8703232926,0,0
60662,IMP300514&&7308300000,0,0
60663,IMP451907&&8471600069,0,0
60664,IMP556148&&3402110013,0,0
60665,IMP829675&&5204190000,0,0
60666,IMP354522&&3907200000,0,0
60667,IMP429282&&8703242100,0,0
60668,IMP334722&&8703232926,0,0
60669,IMP428055&&8703210011,0,0
60670,IMP433658&&3808920000,0,0
60671,IMP915926&&8703232926,0,0
60672,IMP389795&&8703332200,0,0
60673,IMP158121&&8703232926,0,0
60674,IMP454547&&8708930000,0,0
60675,IMP995522&&4813100000,0,0
60676,IMP923219&&8703222900,0,0
60677,IMP849511&&8481800000,0,0
60678,IMP901579&&8702101319,0,0
60679,IMP900492&&8703331124,0,0
60680,IMP902842&&8703331928,0,0
60681,IMP722083&&8512400000,0,0
60682,IMP998968&&8703210010,0,0
60683,IMP847759&&709590000,0,0
60684,IMP697425&&2710193900,0,0
60685,IMP254926&&5604900000,0,0
60686,IMP302697&&3402190019,0,0
60687,IMP998192&&3901900000,0,0
60688,IMP879917&&8703321922,0,0
60689,IMP795165&&3922100000,0,0
60690,IMP834460&&8701900092,0,0
60691,IMP391610&&6907900000,0,0
60692,IMP327159&&2204210000,0,0
60693,IMP187870&&8703210011,0,0
60694,IMP636954&&8703232926,0,0
60695,IMP650854&&5801900000,0,0
60696,IMP527816&&8702102029,0,0
60697,IMP352125&&8518220000,0,0
60698,IMP380484&&8703900000,0,0
60699,IMPO10721&&4901990095,0,0
60700,IMPO14786&&8481209000,0,0
60701,IMPO16045&&8547200000,0,0
60702,IMPO12772&&4823908596,0,0
60703,IMPO10462&&3912310000,0,0
60704,IMPO17954&&5510200000,0,0
60705,IMPO10845&&8424200000,0,0
60706,IMPO14346&&8535400010,0,0
60707,IMPO18767&&4205009099,0,0
60708,IMPO19132&&7005298009,0,0
60709,IMPO10221&&8481309909,0,0
60710,IMPO18194&&8207909900,0,0
60711,IMPO12912&&8507600000,0,0
60712,IMPO13268&&7010907902,0,0
60713,IMPO12626&&5401101200,0,0
60714,IMPO13165&&5401101200,0,0
60715,IMPO15474&&8543709099,0,0
60716,IMPO19040&&8409990002,0,0
60717,IMPO14890&&8544300090,0,0
60718,IMPO14511&&4202929190,0,0
60719,IMPO16010&&5505105000,0,0
60720,IMPO19135&&8803300001,0,0
60721,IMPO14461&&3105908000,0,0
60722,IMPO14772&&3209900090,0,0
60723,IMPO16895&&7009100001,0,0
60724,IMPO14475&&6208910008,0,0
60725,IMPO14675&&3919101900,0,0
60726,IMPO10845&&8536908599,0,0
60727,IMPO17055&&1005900000,0,0
60728,IMPO13685&&7007212010,0,0
60729,IMPO17356&&4105301000,0,0
60730,IMPO17274&&7320208590,0,0
60731,IMPO10668&&8542319090,0,0
60732,IMPO10899&&6111209000,0,0
60733,IMPO13165&&1302197009,0,0
60734,IMPO10540&&8701905000,0,0
60735,IMPO16695&&5513130000,0,0
60736,IMPO15433&&7017900000,0,0
60737,IMPO13029&&8703229060,0,0
60738,IMPO16835&&3926100009,0,0
60739,IMPO13879&&5402490000,0,0
60740,IMPO14335&&2710196899,0,0
60741,IMPO19221&&8708999793,0,0
60742,IMPO15955&&1302197003,0,0
60743,IMPO16351&&8544300090,0,0
60744,IMPO12489&&7013289099,0,0
60745,IMPO10516&&8443321020,0,0
60746,IMPO10970&&8483508009,0,0
60747,IMPO18809&&8547200000,0,0
60748,IMPO15592&&7009920000,0,0
60749,IMPO15852&&8479908000,0,0
60750,IMPO15719&&8704219969,0,0
60751,IMPO11489&&403109900,0,0
60752,IMPO16509&&9801000000,0,0
60753,IMPO15485&&3809910000,0,0
60754,IMPO17194&&8544421090,0,0
60755,IMPO19832&&6406909099,0,0
60756,IMPO19390&&3917390009,0,0
60757,IMPO15928&&8536901020,0,0
60758,IMPO12014&&5804109000,0,0
60759,IMPO18898&&8703319090,0,0
60760,IMPO10423&&8481809998,0,0
60761,IMPO13250&&8433900099,0,0
60762,IMPO19149&&5911311900,0,0
60763,IMPO13276&&4202929190,0,0
60764,IMPO10723&&9804000000,0,0
60765,IMPO16595&&8708299004,0,0
60766,IMPO15135&&4911109099,0,0
60767,IMPO14301&&5806321029,0,0
60768,IMPO19423&&7411219000,0,0
60769,IMPO19981&&3923100000,0,0
60770,IMPO18533&&4105301000,0,0
60771,IMPO15226&&8547200000,0,0
60772,IMPO10877&&5509610001,0,0
60773,IMPO18212&&6406909099,0,0
60774,IMPO18212&&8207909900,0,0
60775,IMPO13105&&8409990009,0,0
60776,IMPO12034&&2905120009,0,0
60777,IMPO12839&&3903901090,0,0
60778,IMPO19361&&8703221041,0,0
60779,IMP114251&&6900000000,0,0
60780,IMP154351&&2815110000,0,0
60781,IMP192819&&808100000,0,0
60782,IMP285607&&8703222900,0,0
60783,IMP184760&&8504310000,0,0
60784,IMP954081&&4011200000,0,0
60785,IMP632026&&2009110012,0,0
60786,IMP307885&&7212500000,0,0
60787,IMP624775&&4819500000,0,0
60788,IMP872822&&8452300000,0,0
60789,IMP788106&&8703221917,0,0
60790,IMP749498&&8479890000,0,0
60791,IMP399111&&8502200021,0,0
60792,IMP140548&&8546200000,0,0
60793,IMP307848&&8523520000,0,0
60794,IMP636954&&8704222000,0,0
60795,IMP805262&&8702101319,0,0
60796,IMP924304&&8703332200,0,0
60797,IMP224103&&8704212025,0,0
60798,IMP727169&&8703210010,0,0
60799,IMP660556&&3307410000,0,0
60800,IMP790052&&8302410000,0,0
60801,IMP271649&&8703222900,0,0
60802,IMP226111&&8704322000,0,0
60803,IMP982144&&8412290000,0,0
60804,IMP678037&&8426110000,0,0
60805,IMP705831&&8703222900,0,0
60806,IMP164293&&8703231226,0,0
60807,IMP866922&&2936270000,0,0
60808,IMP594435&&8703241128,0,0
60809,IMP178896&&3811290000,0,0
60810,IMP939638&&3824909000,0,0
60811,IMP378288&&2301200000,0,0
60812,IMP995597&&8468800000,0,0
60813,IMP654246&&910910000,0,0
60814,IMP352883&&8703332200,0,0
60815,IMP898299&&8703232225,0,0
60816,IMP182362&&9600000000,0,0
60817,IMP636138&&2401200000,0,0
60818,IMP377418&&8702101319,0,0
60819,IMP697425&&1904100000,0,0
60820,IMP596129&&8704221928,0,0
60821,IMP823322&&8703231119,0,0
60822,IMP826164&&4011400000,0,0
60823,IMP804356&&8703321922,0,0
60824,IMP164293&&8506500000,0,0
60825,IMP863463&&4202120012,0,0
60826,IMP579545&&8506101912,0,0
60827,IMP413429&&6404190019,0,0
60828,IMP476272&&8703222900,0,0
60829,IMP871673&&8702101319,0,0
60830,IMP294853&&4802570000,0,0
60831,IMP109033&&8703321922,0,0
60832,IMP302697&&5603940000,0,0
60833,IMP960205&&8704231924,0,0
60834,IMPO19469&&8205598009,0,0
60835,IMPO11605&&8203200004,0,0
60836,IMPO11829&&3004900019,0,0
60837,IMPO11916&&8708939009,0,0
60838,IMPO13095&&8536508096,0,0
60839,IMPO12905&&8504909900,0,0
60840,IMPO14301&&8539311009,0,0
60841,IMPO16058&&4016930000,0,0
60842,IMPO11805&&9801000000,0,0
60843,IMPO11867&&7612902009,0,0
60844,IMPO18333&&9609109000,0,0
60845,IMPO11750&&3214101099,0,0
60846,IMPO16609&&8424300800,0,0
60847,IMPO12966&&8207909900,0,0
60848,IMPO18915&&8205598009,0,0
60849,IMPO10903&&6212109011,0,0
60850,IMPO10374&&4804315100,0,0
60851,IMPO13154&&8421392000,0,0
60852,IMPO19264&&8547200000,0,0
60853,IMPO15195&&2834210010,0,0
60854,IMPO13025&&8432900091,0,0
60855,IMPO11200&&3917310000,0,0
60856,IMPO15775&&1704908100,0,0
60857,IMPO14894&&9032102000,0,0
60858,IMPO18597&&5205120001,0,0
60859,IMPO13754&&8536901020,0,0
60860,IMPO13291&&3304990009,0,0
60861,IMPO17237&&8425420090,0,0
60862,IMPO15629&&8501200010,0,0
60863,IMPO15373&&4202191000,0,0
60864,IMPO18065&&810201000,0,0
60865,IMPO18529&&8452300000,0,0
60866,IMPO15487&&4823904090,0,0
60867,IMPO19883&&4821901000,0,0
60868,IMPO19592&&9606100010,0,0
60869,IMPO10002&&3304200000,0,0
60870,IMPO16962&&4016999720,0,0
60871,IMPO10315&&3919900000,0,0
60872,IMPO15276&&3003900019,0,0
60873,IMPO11034&&8536901099,0,0
60874,IMPO18703&&5407510000,0,0
60875,IMPO12357&&3917390009,0,0
60876,IMPO10529&&5806400009,0,0
60877,IMPO15767&&8481809998,0,0
60878,IMP581926&&8703331124,0,0
60879,IMP147114&&8703232225,0,0
60880,IMP233628&&3410000000,0,0
60881,IMP740530&&8703222900,0,0
60882,IMP366360&&8703241932,0,0
60883,IMP962728&&8703331226,0,0
60884,IMP415673&&8703232926,0,0
60885,IMP129307&&8430610000,0,0
60886,IMP828157&&8703232225,0,0
60887,IMP696523&&8703232926,0,0
60888,IMP243731&&8704100019,0,0
60889,IMP322908&&8704900099,0,0
60890,IMP864936&&2930000000,0,0
60891,IMP284988&&2933290000,0,0
60892,IMP447299&&8703222100,0,0
60893,IMP192996&&8703322900,0,0
60894,IMP566617&&7010902900,0,0
60895,IMP875910&&8518300000,0,0
60896,IMP940612&&3004900000,0,0
60897,IMP597456&&8703222200,0,0
60898,IMP124597&&3004900000,0,0
60899,IMP446321&&8702101319,0,0
60900,IMP588827&&8703232926,0,0
60901,IMP133638&&8513100000,0,0
60902,IMP416045&&4011200000,0,0
60903,IMP537680&&8703222900,0,0
60904,IMP293227&&8466940000,0,0
60905,IMP968152&&1905310000,0,0
60906,IMP873748&&8452100000,0,0
60907,IMP745669&&9019100011,0,0
60908,IMP834627&&8450190000,0,0
60909,IMP854127&&7315190011,0,0
60910,IMP429624&&8703332900,0,0
60911,IMP668188&&8703321220,0,0
60912,IMP133718&&7220200000,0,0
60913,IMP523123&&8704232000,0,0
60914,IMP505417&&2936270000,0,0
60915,IMP262314&&5607500000,0,0
60916,IMP527840&&8703232926,0,0
60917,IMP955120&&3921120000,0,0
60918,IMP887038&&8703222900,0,0
60919,IMP849511&&4802570000,0,0
60920,IMP358094&&8513100000,0,0
60921,IMP511278&&7005100000,0,0
60922,IMP621063&&8430100000,0,0
60923,IMP924728&&6907900000,0,0
60924,IMP101413&&210990000,0,0
60925,IMP546339&&5402690000,0,0
60926,IMP607404&&6404190019,0,0
60927,IMP346356&&2309100000,0,0
60928,IMP347108&&9024800000,0,0
60929,IMP526597&&2712200000,0,0
60930,IMP673775&&8702101319,0,0
60931,IMP395619&&5801900000,0,0
60932,IMP891778&&8415100011,0,0
60933,IMP318595&&8473300000,0,0
60934,IMP354522&&8703210011,0,0
60935,IMP768966&&4820100000,0,0
60936,IMP609282&&2005510000,0,0
60937,IMP957970&&8703242900,0,0
60938,IMPO16326&&6406909099,0,0
60939,IMPO18065&&5407920000,0,0
60940,IMPO15859&&6205200009,0,0
60941,IMPO10267&&4821901000,0,0
60942,IMPO12718&&6202930008,0,0
60943,IMPO19630&&3403199099,0,0
60944,IMPO17069&&8418509000,0,0
60945,IMPO10136&&5401101200,0,0
60946,IMPO11651&&4821109000,0,0
60947,IMPO13589&&8538100000,0,0
60948,IMPO11790&&306179901,0,0
60949,IMPO19270&&4412998500,0,0
60950,IMPO19981&&8205598009,0,0
60951,IMPO18433&&4821101000,0,0
60952,IMPO15629&&8538909909,0,0
60953,IMPO19739&&3215110000,0,0
60954,IMPO11736&&8523299019,0,0
60955,IMPO11063&&6217900003,0,0
60956,IMPO17778&&8538909909,0,0
60957,IMPO19732&&4016930000,0,0
60958,IMPO10976&&8545200000,0,0
60959,IMPO15248&&8473308000,0,0
60960,IMPO15661&&8541401000,0,0
60961,IMPO11642&&8415200000,0,0
60962,IMPO17790&&8003000080,0,0
60963,IMPO10700&&6205200009,0,0
60964,IMPO15943&&8414308900,0,0
60965,IMPO17422&&5208329600,0,0
60966,IMPO17023&&7616999099,0,0
60967,IMPO13823&&7616999099,0,0
60968,IMPO10097&&8414510000,0,0
60969,IMPO16570&&5806321029,0,0
60970,IMPO19182&&8542319090,0,0
60971,IMPO10102&&806209009,0,0
60972,IMPO15661&&8536901099,0,0
60973,IMPO18420&&3305100000,0,0
60974,IMPO18173&&8502120000,0,0
60975,IMPO18879&&8467219900,0,0
60976,IMPO18208&&8544300090,0,0
60977,IMPO18106&&9011800000,0,0
60978,IMPO18764&&8421230000,0,0
60979,IMPO13107&&8542399090,0,0
60980,IMPO14564&&2523900092,0,0
60981,IMPO10102&&3910000010,0,0
60982,IMPO15487&&8443999040,0,0
60983,IMPO16184&&3809910000,0,0
60984,IMPO13945&&7304293000,0,0
60985,IMPO17541&&4009110090,0,0
60986,IMPO15178&&9020000009,0,0
60987,IMPO18013&&6217100009,0,0
60988,IMPO17964&&8542399090,0,0
60989,IMPO14455&&9801000000,0,0
60990,IMPO13317&&1701991009,0,0
60991,IMPO14455&&3905120000,0,0
60992,IMPO11583&&5407699001,0,0
60993,IMPO12287&&9030310000,0,0
60994,IMPO11509&&8536500700,0,0
60995,IMPO13810&&4010390099,0,0
60996,IMPO19366&&9801000000,0,0
60997,IMPO12228&&2811220000,0,0
60998,IMPO11193&&3923299080,0,0
60999,IMPO15548&&9404909000,0,0
61000,IMPO10006&&8515801009,0,0
61001,IMPO18854&&3914000000,0,0
61002,IMPO11399&&3917229000,0,0
61003,IMPO16176&&3924900001,0,0
61004,IMPO14431&&5807109010,0,0
61005,IMPO10036&&4911109099,0,0
61006,IMPO14055&&3815110000,0,0
61007,IMPO19230&&5208310000,0,0
61008,IMPO15520&&8708999799,0,0
61009,IMPO17391&&8703229050,0,0
61010,IMPO18189&&2106909830,0,0
61011,IMPO18128&&6108220003,0,0
61012,IMP178626&&2835260000,0,0
61013,IMP596580&&8714190000,0,0
61014,IMP776989&&4800000000,0,0
61015,IMP981428&&8703242100,0,0
61016,IMP589778&&8703232225,0,0
61017,IMP671861&&3923500000,0,0
61018,IMP693403&&2922420043,0,0
61019,IMP385134&&2526200000,0,0
61020,IMP776989&&8703332100,0,0
61021,IMP909394&&8473300000,0,0
61022,IMP874676&&8704322000,0,0
61023,IMP413288&&2804690000,0,0
61024,IMP766364&&8422900000,0,0
61025,IMP601203&&8516720000,0,0
61026,IMP856695&&7325999000,0,0
61027,IMP509522&&8703232926,0,0
61028,IMP212181&&8703241128,0,0
61029,IMP447299&&3808930000,0,0
61030,IMP392040&&7418190000,0,0
61031,IMP955412&&8703232225,0,0
61032,IMP483090&&3301120000,0,0
61033,IMP667645&&1500000000,0,0
61034,IMP824564&&8546200000,0,0
61035,IMP446948&&8703221917,0,0
61036,IMP118491&&8704322000,0,0
61037,IMP582640&&8703321922,0,0
61038,IMP496378&&8703232225,0,0
61039,IMP450969&&7013370000,0,0
61040,IMP645337&&8404200000,0,0
61041,IMP477817&&8703222900,0,0
61042,IMP447222&&1904100000,0,0
61043,IMP126745&&3907910000,0,0
61044,IMP789637&&3901900000,0,0
61045,IMP429321&&709590000,0,0
61046,IMP724383&&9004100000,0,0
61047,IMP362512&&7323100000,0,0
61048,IMP705425&&8703241128,0,0
61049,IMP601985&&8416200000,0,0
61050,IMP589731&&8704212025,0,0
61051,IMP211198&&8302420000,0,0
61052,IMP577611&&303790000,0,0
61053,IMP806769&&6810190000,0,0
61054,IMP741506&&2930400000,0,0
61055,IMP485003&&3204900000,0,0
61056,IMP922219&&8703232225,0,0
61057,IMP479525&&2008119000,0,0
61058,IMP107695&&8517180000,0,0
61059,IMP113522&&4901999000,0,0
61060,IMP751272&&8703900000,0,0
61061,IMP216660&&9504900000,0,0
61062,IMP638175&&4802570000,0,0
61063,IMP539454&&7323100000,0,0
61064,IMP618304&&8703242900,0,0
61065,IMPO15094&&7306290000,0,0
61066,IMPO12643&&9026900000,0,0
61067,IMPO12354&&8513100090,0,0
61068,IMPO17321&&8423829009,0,0
61069,IMPO14844&&5402310000,0,0
61070,IMPO16167&&4415109000,0,0
61071,IMPO10976&&7307229000,0,0
61072,IMPO12359&&8714101000,0,0
61073,IMPO12359&&3506910000,0,0
61074,IMPO12718&&8466922000,0,0
61075,IMPO19393&&8538909902,0,0
61076,IMPO19096&&7005293509,0,0
61077,IMPO14001&&8207403000,0,0
61078,IMPO15916&&8501310001,0,0
61079,IMPO19469&&8536105001,0,0
61080,IMPO14301&&9027905009,0,0
61081,IMPO12760&&3923409000,0,0
61082,IMPO10311&&5509520001,0,0
61083,IMPO13460&&6203423108,0,0
61084,IMPO16169&&4421909799,0,0
61085,IMPO13548&&9032102000,0,0
61086,IMPO16961&&5911909099,0,0
61087,IMPO16228&&2204217803,0,0
61088,IMPO17940&&9603909999,0,0
61089,IMPO14173&&3204110000,0,0
61090,IMPO18597&&5806200000,0,0
61091,IMPO15535&&9403909000,0,0
61092,IMPO10477&&4401220000,0,0
61093,IMPO10303&&8441901000,0,0
61094,IMPO14740&&3920102300,0,0
61095,IMPO11424&&3809920000,0,0
61096,IMPO13975&&8708939009,0,0
61097,IMPO18722&&7604210000,0,0
61098,IMPO19776&&2931908001,0,0
61099,IMPO15403&&8516808000,0,0
61100,IMPO19366&&3824906500,0,0
61101,IMPO14647&&8207509000,0,0
61102,IMPO11031&&5903209000,0,0
61103,IMP271092&&3610000000,0,0
61104,IMP788635&&8703232926,0,0
61105,IMP826145&&5603130000,0,0
61106,IMP987398&&8703210011,0,0
61107,IMP191885&&8702101319,0,0
61108,IMP585281&&8504100000,0,0
61109,IMP984392&&6210100000,0,0
61110,IMP796255&&2915310000,0,0
61111,IMP813219&&2914220000,0,0
61112,IMP753146&&1509100019,0,0
61113,IMP294853&&7308300000,0,0
61114,IMP582709&&8704322000,0,0
61115,IMP919050&&8436210000,0,0
61116,IMP938680&&3004900000,0,0
61117,IMP832851&&8703331928,0,0
61118,IMP804356&&8703210011,0,0
61119,IMP327331&&3921900091,0,0
61120,IMP898152&&8703332900,0,0
61121,IMP196327&&8703210011,0,0
61122,IMP411367&&407000000,0,0
61123,IMP853002&&8703331226,0,0
61124,IMP570294&&2916120000,0,0
61125,IMP864528&&5801900000,0,0
61126,IMP329283&&4820909000,0,0
61127,IMP781588&&8720000000,0,0
61128,IMP218621&&4000000000,0,0
61129,IMP993091&&6809190000,0,0
61130,IMP598316&&8803900000,0,0
61131,IMP624775&&8429590000,0,0
61132,IMP844837&&8428100000,0,0
61133,IMP533993&&8467810000,0,0
61134,IMP877116&&3808911092,0,0
61135,IMP597213&&8704231122,0,0
61136,IMP222150&&8704232000,0,0
61137,IMP179534&&303510000,0,0
61138,IMP633135&&2309100000,0,0
61139,IMP665756&&3207300000,0,0
61140,IMP129307&&8705400000,0,0
61141,IMP411868&&8703232926,0,0
61142,IMP781895&&8703242900,0,0
61143,IMP904748&&8703232124,0,0
61144,IMP377243&&3917299000,0,0
61145,IMP352341&&1806310000,0,0
61146,IMP535522&&3920490049,0,0
61147,IMPO13326&&8417201000,0,0
61148,IMPO17450&&5209420000,0,0
61149,IMPO17448&&6204623107,0,0
61150,IMPO14664&&3926909739,0,0
61151,IMPO17661&&3923299080,0,0
61152,IMPO17974&&7013371009,0,0
61153,IMPO15893&&8302490009,0,0
61154,IMPO12616&&5514410000,0,0
61155,IMPO15506&&3919900000,0,0
61156,IMPO16044&&5205110001,0,0
61157,IMPO19698&&7320909000,0,0
61158,IMPO17165&&8541409001,0,0
61159,IMPO14966&&8504408200,0,0
61160,IMPO13238&&7307998000,0,0
61161,IMPO14115&&1601009100,0,0
61162,IMPO13200&&7409390090,0,0
61163,IMPO18818&&8540990000,0,0
61164,IMPO13673&&4819600000,0,0
61165,IMPO18898&&9403309901,0,0
61166,IMPO13181&&8536508096,0,0
61167,IMPO19374&&8544429099,0,0
61168,IMPO12359&&8302420009,0,0
61169,IMPO15432&&4010320009,0,0
61170,IMPO17426&&8467211000,0,0
61171,IMPO16108&&8464900000,0,0
61172,IMPO18241&&5806329090,0,0
61173,IMPO19747&&8703319090,0,0
61174,IMPO19469&&6302600010,0,0
61175,IMPO17356&&6201131003,0,0
61176,IMPO14173&&8708709999,0,0
61177,IMPO12411&&8418991002,0,0
61178,IMPO18674&&8544499530,0,0
61179,IMPO17119&&5407540000,0,0
61180,IMPO13732&&6208910008,0,0
61181,IMPO12119&&6217100002,0,0
61182,IMPO16773&&8704219941,0,0
61183,IMPO15054&&3401300000,0,0
61184,IMPO10622&&6406909099,0,0
61185,IMPO10067&&7016100000,0,0
61186,IMPO15597&&8512200092,0,0
61187,IMPO17667&&8536908599,0,0
61188,IMPO10550&&406907800,0,0
61189,IMPO17995&&101210009,0,0
61190,IMP278851&&9603210000,0,0
61191,IMP447299&&8704900099,0,0
61192,IMP435108&&8703321922,0,0
61193,IMP447299&&8462290000,0,0
61194,IMP216309&&2103909091,0,0
61195,IMP654182&&5402480000,0,0
61196,IMP960668&&5911100000,0,0
61197,IMP159633&&8703232926,0,0
61198,IMP910986&&8704322000,0,0
61199,IMP280217&&8703900000,0,0
61200,IMP621805&&7321810000,0,0
61201,IMP914975&&8429200000,0,0
61202,IMP787482&&2836990000,0,0
61203,IMP557327&&8705900000,0,0
61204,IMP589826&&8714110000,0,0
61205,IMP222150&&8703331226,0,0
61206,IMP231809&&8473300000,0,0
61207,IMP765282&&2836200000,0,0
61208,IMP749280&&7308909000,0,0
61209,IMP759377&&5007200000,0,0
61210,IMP474856&&3802900000,0,0
61211,IMP346268&&5901100000,0,0
61212,IMP629453&&8703312200,0,0
61213,IMP851403&&4819200000,0,0
61214,IMP919582&&303740000,0,0
61215,IMP708392&&303790000,0,0
61216,IMP329283&&8527199000,0,0
61217,IMP287828&&5109100000,0,0
61218,IMP851078&&8703232926,0,0
61219,IMP440223&&9504100000,0,0
61220,IMP660556&&3304990000,0,0
61221,IMP882715&&8703231221,0,0
61222,IMP767427&&405100000,0,0
61223,IMP391922&&8704321118,0,0
61224,IMP849085&&9032890000,0,0
61225,IMP434478&&8431200000,0,0
61226,IMPO14647&&5806321029,0,0
61227,IMPO13097&&5516920000,0,0
61228,IMPO13109&&7608100000,0,0
61229,IMPO11947&&5208321600,0,0
61230,IMPO18364&&5401201000,0,0
61231,IMPO10170&&4908100020,0,0
61232,IMPO11270&&7326909889,0,0
61233,IMPO14355&&8703231961,0,0
61234,IMPO17280&&8536508096,0,0
61235,IMPO17964&&8479908000,0,0
61236,IMPO18798&&8504409090,0,0
61237,IMPO12075&&3920102400,0,0
61238,IMPO12333&&5209390000,0,0
61239,IMPO14579&&2710124591,0,0
61240,IMPO12768&&6302600010,0,0
61241,IMPO18509&&8421392000,0,0
61242,IMPO11427&&7312106100,0,0
61243,IMPO19747&&8536901020,0,0
61244,IMPO19080&&9031908500,0,0
61245,IMPO12930&&8471708000,0,0
61246,IMPO19188&&5807109010,0,0
61247,IMPO16622&&3004900019,0,0
61248,IMPO10801&&4821109000,0,0
61249,IMPO15661&&8452900009,0,0
61250,IMPO16321&&7318220000,0,0
61251,IMPO15880&&5903909100,0,0
61252,IMPO16168&&8471702000,0,0
61253,IMPO10462&&8704319941,0,0
61254,IMPO17796&&8307100009,0,0
61255,IMPO11175&&8443323000,0,0
61256,IMPO12076&&6406909099,0,0
61257,IMPO13850&&9606100010,0,0
61258,IMPO15480&&8512909002,0,0
61259,IMPO12200&&4016995709,0,0
61260,IMPO13793&&3926200090,0,0
61261,IMPO10915&&9020000002,0,0
61262,IMPO12463&&8529902090,0,0
61263,IMPO16566&&4821101000,0,0
61264,IMPO11760&&8525809910,0,0
61265,IMPO13193&&8007001000,0,0
61266,IMPO16045&&3304990009,0,0
61267,IMPO15506&&8703239091,0,0
61268,IMPO14698&&8708999791,0,0
61269,IMPO12082&&8708309103,0,0
61270,IMPO18298&&8544300090,0,0
61271,IMPO14876&&8302415009,0,0
61272,IMPO11586&&5402330000,0,0
61273,IMPO12520&&1702305010,0,0
61274,IMPO13631&&8302600000,0,0
61275,IMPO10423&&8512309009,0,0
61276,IMPO12229&&2933399909,0,0
61277,IMPO15707&&5906999009,0,0
61278,IMPO18788&&4420909901,0,0
61279,IMPO10712&&3214101099,0,0
61280,IMPO18106&&8413910003,0,0
61281,IMPO17929&&5807101010,0,0
61282,IMPO15955&&8302490009,0,0
61283,IMPO16246&&3503001001,0,0
61284,IMPO12250&&8703319090,0,0
61285,IMPO12208&&6006319000,0,0
61286,IMPO15765&&7606111010,0,0
61287,IMP716770&&8703332100,0,0
61288,IMP975045&&8419900000,0,0
61289,IMP326635&&2906110000,0,0
61290,IMP474316&&3004900000,0,0
61291,IMP551203&&7612900091,0,0
61292,IMP178690&&4202199018,0,0
61293,IMP800324&&5506200000,0,0
61294,IMP393792&&5804290000,0,0
61295,IMP393912&&8428100000,0,0
61296,IMP411868&&8703210011,0,0
61297,IMP511342&&8703210011,0,0
61298,IMP377749&&8703210011,0,0
61299,IMP683279&&8421220029,0,0
61300,IMP479537&&6310100011,0,0
61301,IMP361687&&8443390000,0,0
61302,IMP704986&&8702101319,0,0
61303,IMP540124&&2101110012,0,0
61304,IMP831109&&8443390000,0,0
61305,IMP390037&&8703232926,0,0
61306,IMP447730&&8703232926,0,0
61307,IMP734593&&7601200000,0,0
61308,IMP382110&&8703242100,0,0
61309,IMP305416&&8517180000,0,0
61310,IMP192819&&3004310000,0,0
61311,IMP988544&&7308909000,0,0
61312,IMP670723&&3904100000,0,0
61313,IMP122463&&8704322000,0,0
61314,IMP120631&&9018500000,0,0
61315,IMP236513&&8703221917,0,0
61316,IMP569394&&8516720000,0,0
61317,IMP262592&&2930000000,0,0
61318,IMP247205&&8428390000,0,0
61319,IMP289855&&8703231221,0,0
61320,IMP873935&&8703331124,0,0
61321,IMP998421&&8413912000,0,0
61322,IMP544743&&7418190000,0,0
61323,IMP256992&&8702902099,0,0
61324,IMP119886&&3004900000,0,0
61325,IMP166339&&2921290000,0,0
61326,IMP245200&&2522200000,0,0
61327,IMP735415&&8703232926,0,0
61328,IMP679878&&8703331928,0,0
61329,IMP669645&&8703232124,0,0
61330,IMP929565&&8703321922,0,0
61331,IMP146835&&8433200000,0,0
61332,IMP435297&&6905100000,0,0
