IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_sum,IMPORTER.TIN&&TARIFF.CODE_illicit_rate
IMPO18411&&9032200000,0,0.0
IMPO18412&&3923409000,0,0.0
IMPO18412&&7602001100,1,1.0
IMPO18412&&8481409000,1,1.0
IMPO18413&&4005990000,0,0.0
IMPO18413&&5402330000,0,0.0
IMPO18413&&7407290009,1,1.0
IMPO18413&&7609000000,0,0.0
IMPO18417&&3824909699,0,0.0
IMPO18417&&8452300000,0,0.0
IMPO18417&&8708309103,0,0.0
IMPO18420&&2510100001,0,0.0
IMPO18420&&3304990002,0,0.0
IMPO18420&&3305100000,0,0.0
IMPO18420&&3926909229,0,0.0
IMPO18420&&5806200000,0,0.0
IMPO18420&&5807109010,0,0.0
IMPO18420&&5810929000,0,0.0
IMPO18420&&6106100009,0,0.0
IMPO18420&&6205200009,0,0.0
IMPO18420&&6406909099,0,0.0
IMPO18420&&7208380000,0,0.0
IMPO18420&&8003000070,0,0.0
IMPO18420&&8431410080,0,0.0
IMPO18420&&8467890009,0,0.0
IMPO18420&&8504409090,0,0.0
IMPO18420&&8511400009,0,0.0
IMPO18420&&8523511090,0,0.0
IMPO18420&&8541100000,0,0.0
IMPO18420&&8609009090,0,0.0
IMPO18420&&8703239091,0,0.0
IMPO18420&&8704219969,1,1.0
IMPO18420&&8708999799,0,0.0
IMPO18420&&9026108909,0,0.0
IMPO18420&&9027905009,0,0.0
IMPO18420&&9804000000,0,0.0
IMPO18422&&4823908591,0,0.0
IMPO18422&&5603119010,0,0.0
IMPO18422&&5807109010,0,0.0
IMPO18425&&3402909002,0,0.0
IMPO18429&&8528699909,0,0.0
IMPO18431&&7009920000,0,0.0
IMPO18431&&9032102000,0,0.0
IMPO18432&&2710199921,0,0.0
IMPO18432&&4016995702,0,0.0
IMPO18432&&5208310000,0,0.0
IMPO18432&&6103420002,0,0.0
IMPO18432&&6203423103,0,0.0
IMPO18432&&7216509900,0,0.0
IMPO18432&&7318154990,0,0.0
IMPO18432&&7326904000,0,0.0
IMPO18432&&8307100009,0,0.0
IMPO18432&&8481900090,1,1.0
IMPO18432&&8535900099,0,0.0
IMPO18432&&8542319090,0,0.0
IMPO18432&&8607911000,0,0.0
IMPO18432&&8708309103,0,0.0
IMPO18433&&201209001,0,0.0
IMPO18433&&2710124591,0,0.0
IMPO18433&&2710199921,0,0.0
IMPO18433&&2711190092,0,0.0
IMPO18433&&3919900000,0,0.0
IMPO18433&&3923100000,0,0.0
IMPO18433&&3923299080,0,0.0
IMPO18433&&3926909229,0,0.0
IMPO18433&&3926909799,0,0.0
IMPO18433&&4107911011,0,0.0
IMPO18433&&4415209000,0,0.0
IMPO18433&&4805910091,0,0.0
IMPO18433&&4819100000,0,0.0
IMPO18433&&4821101000,0,0.0
IMPO18433&&4821109000,0,0.0
IMPO18433&&4821909000,0,0.0
IMPO18433&&5208310000,0,0.0
IMPO18433&&5209420000,0,0.0
IMPO18433&&5401101200,0,0.0
IMPO18433&&5407420000,0,0.0
IMPO18433&&5514420000,1,1.0
IMPO18433&&5806200000,0,0.0
IMPO18433&&5807101010,0,0.0
IMPO18433&&5807109010,0,0.0
IMPO18433&&5906100000,0,0.0
IMPO18433&&6004100000,0,0.0
IMPO18433&&6105100001,0,0.0
IMPO18433&&6110309903,0,0.0
IMPO18433&&6204623103,0,0.0
IMPO18433&&6204623909,0,0.0
IMPO18433&&6205200009,0,0.0
IMPO18433&&6217900003,0,0.0
IMPO18433&&6217900009,0,0.0
IMPO18433&&6307909809,0,0.0
IMPO18433&&6309000002,0,0.0
IMPO18433&&6406909099,0,0.0
IMPO18433&&7307991000,0,0.0
IMPO18433&&7318154150,1,1.0
IMPO18433&&7318159050,0,0.0
IMPO18433&&7320208199,0,0.0
IMPO18433&&7320909000,0,0.0
IMPO18433&&7326909889,0,0.0
IMPO18433&&7616999099,1,0.5
IMPO18433&&8203300000,1,1.0
IMPO18433&&8205598009,0,0.0
IMPO18433&&8207701000,0,0.0
IMPO18433&&8207909900,0,0.0
IMPO18433&&8409990009,0,0.0
IMPO18433&&8413308010,0,0.0
IMPO18433&&8414308900,0,0.0
IMPO18433&&8419908599,0,0.0
IMPO18433&&8421392000,0,0.0
IMPO18433&&8421990020,0,0.0
IMPO18433&&8452300000,0,0.0
IMPO18433&&8452900009,0,0.0
IMPO18433&&8479908000,0,0.0
IMPO18433&&8501310001,0,0.0
IMPO18433&&8504409090,0,0.0
IMPO18433&&8533210000,0,0.0
IMPO18433&&8536901020,0,0.0
IMPO18433&&8536908599,0,0.0
IMPO18433&&8538909109,0,0.0
IMPO18433&&8538909902,0,0.0
IMPO18433&&8538909909,0,0.0
IMPO18433&&8542399090,0,0.0
IMPO18433&&8544429011,0,0.0
IMPO18433&&8547200000,0,0.0
IMPO18433&&8609009090,0,0.0
IMPO18433&&8703229050,0,0.0
IMPO18433&&8703329091,0,0.0
IMPO18433&&8704219941,0,0.0
IMPO18433&&8708299009,0,0.0
IMPO18433&&8716398090,0,0.0
IMPO18433&&8716400009,0,0.0
IMPO18433&&8716909099,0,0.0
IMPO18433&&9032102000,0,0.0
IMPO18433&&9606100010,0,0.0
IMPO18433&&9607110000,0,0.0
IMPO18433&&9607190000,0,0.0
IMPO18433&&9801000000,0,0.0
IMPO18433&&9804000000,0,0.0
IMPO18434&&4821101000,0,0.0
IMPO18434&&4908900020,1,1.0
IMPO18434&&8716398090,0,0.0
IMPO18435&&2106905900,1,1.0
IMPO18435&&3403990000,0,0.0
IMPO18435&&4011100090,0,0.0
IMPO18435&&5505200000,0,0.0
IMPO18435&&5903209000,1,1.0
IMPO18436&&4821909000,1,1.0
IMPO18438&&2835260001,0,0.0
IMPO18438&&4011610002,1,1.0
IMPO18438&&6116102000,0,0.0
IMPO18438&&7319400000,0,0.0
IMPO18444&&5907000090,1,1.0
IMPO18444&&8504340000,1,1.0
IMPO18444&&8708301009,1,1.0
IMPO18444&&9015309000,0,0.0
IMPO18445&&2918210000,0,0.0
IMPO18445&&3004900019,0,0.0
IMPO18445&&3307410000,0,0.0
IMPO18445&&3403199099,0,0.0
IMPO18445&&3926909229,0,0.0
IMPO18445&&4016995209,0,0.0
IMPO18445&&4821901000,0,0.0
IMPO18445&&5211420000,0,0.0
IMPO18445&&5508109000,0,0.0
IMPO18445&&6110309903,0,0.0
IMPO18445&&7019310000,1,1.0
IMPO18445&&7314140000,0,0.0
IMPO18445&&7320208199,0,0.0
IMPO18445&&7407290009,0,0.0
IMPO18445&&8207909900,0,0.0
IMPO18445&&8301700090,0,0.0
IMPO18445&&8426300000,0,0.0
IMPO18445&&8501310001,0,0.0
IMPO18445&&8504408400,0,0.0
IMPO18445&&8512909001,0,0.0
IMPO18445&&8716800009,0,0.0
IMPO18445&&9031908500,0,0.0
IMPO18446&&4601949000,0,0.0
IMPO18446&&4805400000,0,0.0
IMPO18447&&4010350020,0,0.0
IMPO18447&&4819500000,1,1.0
IMPO18447&&8479899793,0,0.0
IMPO18447&&8544429091,0,0.0
IMPO18449&&8479908000,0,0.0
IMPO18449&&8512200092,1,1.0
IMPO18449&&9606100010,0,0.0
IMPO18450&&1806321000,0,0.0
IMPO18450&&2710124591,0,0.0
IMPO18450&&2710194790,0,0.0
IMPO18450&&3003900019,0,0.0
IMPO18450&&3004900019,0,0.0
IMPO18450&&3405909099,0,0.0
IMPO18450&&3901209000,0,0.0
IMPO18450&&3916901009,0,0.0
IMPO18450&&3919900000,0,0.0
IMPO18450&&3923100000,0,0.0
IMPO18450&&3923299080,0,0.0
IMPO18450&&3926909229,0,0.0
IMPO18450&&3926909799,0,0.0
IMPO18450&&4010320009,1,1.0
IMPO18450&&4415202001,0,0.0
IMPO18450&&4415209000,0,0.0
IMPO18450&&4819100000,0,0.0
IMPO18450&&4821101000,0,0.0
IMPO18450&&4821109000,0,0.0
IMPO18450&&4821909000,0,0.0
IMPO18450&&4823908596,0,0.0
IMPO18450&&4911990099,0,0.0
IMPO18450&&5205220009,1,1.0
IMPO18450&&5209420000,0,0.0
IMPO18450&&5402330000,0,0.0
IMPO18450&&5509220001,0,0.0
IMPO18450&&5513310000,0,0.0
IMPO18450&&5806200000,0,0.0
IMPO18450&&5807109010,0,0.0
IMPO18450&&6205200009,0,0.0
IMPO18450&&6217900009,0,0.0
IMPO18450&&6309000002,0,0.0
IMPO18450&&6406909099,0,0.0
IMPO18450&&6802210004,0,0.0
IMPO18450&&6910900009,0,0.0
IMPO18450&&7319400000,0,0.0
IMPO18450&&7326909889,0,0.0
IMPO18450&&8207909900,0,0.0
IMPO18450&&8302200000,0,0.0
IMPO18450&&8302411004,1,1.0
IMPO18450&&8409990009,0,0.0
IMPO18450&&8419190009,0,0.0
IMPO18450&&8421192000,0,0.0
IMPO18450&&8421310000,0,0.0
IMPO18450&&8421392000,0,0.0
IMPO18450&&8421990020,0,0.0
IMPO18450&&8440103000,1,1.0
IMPO18450&&8452290001,0,0.0
IMPO18450&&8452900009,0,0.0
IMPO18450&&8473308000,0,0.0
IMPO18450&&8479908000,0,0.0
IMPO18450&&8482300000,1,1.0
IMPO18450&&8483308009,0,0.0
IMPO18450&&8483608002,0,0.0
IMPO18450&&8501310001,0,0.0
IMPO18450&&8504408400,1,1.0
IMPO18450&&8523492510,0,0.0
IMPO18450&&8533210000,0,0.0
IMPO18450&&8536501196,0,0.0
IMPO18450&&8536901020,0,0.0
IMPO18450&&8536908591,0,0.0
IMPO18450&&8536908599,0,0.0
IMPO18450&&8538909902,0,0.0
IMPO18450&&8538909909,0,0.0
IMPO18450&&8541409009,0,0.0
IMPO18450&&8542399090,0,0.0
IMPO18450&&8544300090,0,0.0
IMPO18450&&8547200000,0,0.0
IMPO18450&&8609009090,0,0.0
IMPO18450&&8703229050,0,0.0
IMPO18450&&8703239091,0,0.0
IMPO18450&&8703329091,0,0.0
IMPO18450&&8708999799,0,0.0
IMPO18450&&8716398090,0,0.0
IMPO18450&&8716400009,0,0.0
IMPO18450&&9031809899,0,0.0
IMPO18450&&9031908500,0,0.0
IMPO18450&&9606100010,0,0.0
IMPO18450&&9607110000,0,0.0
IMPO18450&&9801000000,0,0.0
IMPO18450&&9804000000,0,0.0
IMPO18451&&2811220000,1,1.0
IMPO18451&&9608200090,1,1.0
IMPO18455&&4821109000,0,0.0
IMPO18456&&1902199000,0,0.0
IMPO18459&&4410111000,0,0.0
IMPO18459&&5505105000,0,0.0
IMPO18459&&8542399090,0,0.0
IMPO18460&&801320000,0,0.0
IMPO18460&&8544499300,0,0.0
IMPO18460&&8708999791,1,1.0
IMPO18461&&6912003008,0,0.0
IMPO18461&&7010200000,0,0.0
IMPO18461&&8413810090,0,0.0
IMPO18462&&2710199990,0,0.0
IMPO18462&&3904220009,0,0.0
IMPO18462&&5208190000,0,0.0
IMPO18462&&6109100001,0,0.0
IMPO18462&&8421392000,0,0.0
IMPO18462&&8532240000,0,0.0
IMPO18462&&8533210000,0,0.0
IMPO18462&&8536700010,0,0.0
IMPO18462&&9613800090,0,0.0
IMPO18463&&3208901900,0,0.0
IMPO18463&&3810909009,0,0.0
IMPO18463&&8419818090,1,1.0
IMPO18463&&8443999040,0,0.0
IMPO18463&&8536901099,0,0.0
IMPO18463&&8544429011,1,1.0
IMPO18463&&8703239091,0,0.0
IMPO18463&&9001504100,0,0.0
IMPO18463&&9503009501,0,0.0
IMPO18465&&4114109000,1,1.0
IMPO18466&&9024809009,0,0.0
IMPO18467&&5806200000,0,0.0
IMPO18467&&5911901020,0,0.0
IMPO18467&&8209002009,0,0.0
IMPO18468&&1602311900,0,0.0
IMPO18468&&3305100000,0,0.0
IMPO18468&&3401209002,1,1.0
IMPO18468&&3402209009,0,0.0
IMPO18468&&3808911013,0,0.0
IMPO18468&&3921190000,0,0.0
IMPO18468&&4011920010,0,0.0
IMPO18468&&5209390000,0,0.0
IMPO18468&&6205901009,0,0.0
IMPO18468&&6404199009,0,0.0
IMPO18468&&7318220000,0,0.0
IMPO18468&&8511500007,0,0.0
IMPO18468&&8533210000,0,0.0
IMPO18468&&8538100000,0,0.0
IMPO18468&&8538909909,0,0.0
IMPO18468&&8542399090,0,0.0
IMPO18468&&8716909099,0,0.0
IMPO18468&&9405105090,0,0.0
IMPO18470&&9503002102,0,0.0
IMPO18472&&2710124591,0,0.0
IMPO18472&&2711139191,0,0.0
IMPO18472&&2844408001,0,0.0
IMPO18472&&2915500000,0,0.0
IMPO18472&&3003900019,0,0.0
IMPO18472&&3808926099,0,0.0
IMPO18472&&3919101900,0,0.0
IMPO18472&&3919900000,0,0.0
IMPO18472&&3921110000,0,0.0
IMPO18472&&3923299080,0,0.0
IMPO18472&&3926909229,0,0.0
IMPO18472&&3926909779,0,0.0
IMPO18472&&3926909799,0,0.0
IMPO18472&&4011100090,0,0.0
IMPO18472&&4016930000,0,0.0
IMPO18472&&4016995709,0,0.0
IMPO18472&&4205009099,0,0.0
IMPO18472&&4707909000,0,0.0
IMPO18472&&4819100000,0,0.0
IMPO18472&&4821101000,0,0.0
IMPO18472&&4821109000,0,0.0
IMPO18472&&4821909000,0,0.0
IMPO18472&&5208599000,0,0.0
IMPO18472&&5209420000,0,0.0
IMPO18472&&5401101200,0,0.0
IMPO18472&&5402330000,0,0.0
IMPO18472&&5602210000,0,0.0
IMPO18472&&5806200000,0,0.0
IMPO18472&&5807101010,0,0.0
IMPO18472&&5807109010,0,0.0
IMPO18472&&5903909900,0,0.0
IMPO18472&&6104630008,0,0.0
IMPO18472&&6205200009,0,0.0
IMPO18472&&6217900003,0,0.0
IMPO18472&&6217900009,0,0.0
IMPO18472&&6406209000,0,0.0
IMPO18472&&6406909099,0,0.0
IMPO18472&&6704190000,0,0.0
IMPO18472&&7320909000,0,0.0
IMPO18472&&7326909889,0,0.0
IMPO18472&&8205598009,0,0.0
IMPO18472&&8207907100,0,0.0
IMPO18472&&8207909900,0,0.0
IMPO18472&&8402199000,0,0.0
IMPO18472&&8407343009,1,1.0
IMPO18472&&8409910009,0,0.0
IMPO18472&&8409990009,0,0.0
IMPO18472&&8413308091,0,0.0
IMPO18472&&8421230000,0,0.0
IMPO18472&&8421310000,0,0.0
IMPO18472&&8421392000,0,0.0
IMPO18472&&8421990020,0,0.0
IMPO18472&&8443999040,0,0.0
IMPO18472&&8452300000,0,0.0
IMPO18472&&8452900009,0,0.0
IMPO18472&&8479908000,0,0.0
IMPO18472&&8481809998,0,0.0
IMPO18472&&8501310001,0,0.0
IMPO18472&&8533210000,0,0.0
IMPO18472&&8536901099,0,0.0
IMPO18472&&8536908599,0,0.0
IMPO18472&&8538909902,0,0.0
IMPO18472&&8538909909,0,0.0
IMPO18472&&8542399090,0,0.0
IMPO18472&&8544429011,0,0.0
IMPO18472&&8547200000,0,0.0
IMPO18472&&8609009090,0,0.0
IMPO18472&&8703229050,0,0.0
IMPO18472&&8703231961,0,0.0
IMPO18472&&8703319090,0,0.0
IMPO18472&&8703329091,0,0.0
IMPO18472&&8704219941,0,0.0
IMPO18472&&8708939009,0,0.0
IMPO18472&&8708949900,0,0.0
IMPO18472&&8708999791,0,0.0
IMPO18472&&8708999799,0,0.0
IMPO18472&&8714104000,0,0.0
IMPO18472&&8716398090,0,0.0
IMPO18472&&8716400009,0,0.0
IMPO18472&&9031908500,0,0.0
IMPO18472&&9032102000,0,0.0
IMPO18472&&9507900002,0,0.0
IMPO18472&&9606100010,0,0.0
IMPO18472&&9607110000,0,0.0
IMPO18472&&9607190000,0,0.0
IMPO18472&&9801000000,0,0.0
IMPO18472&&9804000000,0,0.0
IMPO18474&&4802200010,1,1.0
IMPO18474&&8207409000,0,0.0
IMPO18474&&9610000000,0,0.0
IMPO18475&&1602209000,0,0.0
IMPO18475&&2009120000,0,0.0
IMPO18475&&2710124591,0,0.0
IMPO18475&&3215190000,1,1.0
IMPO18475&&3815199000,1,1.0
IMPO18475&&3822000009,0,0.0
IMPO18475&&3919900000,0,0.0
IMPO18475&&3923100000,0,0.0
IMPO18475&&3923299030,0,0.0
IMPO18475&&3923299080,0,0.0
IMPO18475&&3926909229,0,0.0
IMPO18475&&3926909799,0,0.0
IMPO18475&&4013900004,1,1.0
IMPO18475&&4016930000,0,0.0
IMPO18475&&4415202001,0,0.0
IMPO18475&&4819100000,0,0.0
IMPO18475&&4819200090,0,0.0
IMPO18475&&4821101000,0,0.0
IMPO18475&&4821109000,0,0.0
IMPO18475&&4821909000,0,0.0
IMPO18475&&5209320000,0,0.0
IMPO18475&&5209390000,0,0.0
IMPO18475&&5209420000,0,0.0
IMPO18475&&5401101200,0,0.0
IMPO18475&&5402330000,0,0.0
IMPO18475&&5804109000,0,0.0
IMPO18475&&5806200000,0,0.0
IMPO18475&&5807101010,0,0.0
IMPO18475&&5807109010,0,0.0
IMPO18475&&6110309902,0,0.0
IMPO18475&&6205200009,0,0.0
IMPO18475&&6217900009,0,0.0
IMPO18475&&6309000002,0,0.0
IMPO18475&&6406209000,0,0.0
IMPO18475&&6406909099,0,0.0
IMPO18475&&7307291000,0,0.0
IMPO18475&&7318240000,0,0.0
IMPO18475&&7320909000,0,0.0
IMPO18475&&7326909889,0,0.0
IMPO18475&&804100009,0,0.0
IMPO18475&&8207909900,0,0.0
IMPO18475&&8301500000,0,0.0
IMPO18475&&8301700010,0,0.0
IMPO18475&&8307100009,0,0.0
IMPO18475&&8409990009,0,0.0
IMPO18475&&8413702990,0,0.0
IMPO18475&&8421310000,0,0.0
IMPO18475&&8421392000,0,0.0
IMPO18475&&8421990020,0,0.0
IMPO18475&&8452900009,0,0.0
IMPO18475&&8467890009,0,0.0
IMPO18475&&8479908000,0,0.0
IMPO18475&&8483308009,0,0.0
IMPO18475&&8501310001,0,0.0
IMPO18475&&8504409090,0,0.0
IMPO18475&&8533210000,0,0.0
IMPO18475&&8536901020,0,0.0
IMPO18475&&8536908591,0,0.0
IMPO18475&&8536908599,0,0.0
IMPO18475&&8538909902,0,0.0
IMPO18475&&8538909909,0,0.0
IMPO18475&&8541100000,0,0.0
IMPO18475&&8541409001,0,0.0
IMPO18475&&8542319090,0,0.0
IMPO18475&&8542399090,0,0.0
IMPO18475&&8547200000,0,0.0
IMPO18475&&8609009090,0,0.0
IMPO18475&&8703229050,0,0.0
IMPO18475&&8703329091,0,0.0
IMPO18475&&8704219941,0,0.0
IMPO18475&&8704219969,1,1.0
IMPO18475&&8708999799,0,0.0
IMPO18475&&8716398090,0,0.0
IMPO18475&&8716400009,0,0.0
IMPO18475&&9032102000,0,0.0
IMPO18475&&9606100010,0,0.0
IMPO18475&&9606220000,0,0.0
IMPO18475&&9607110000,0,0.0
IMPO18475&&9801000000,0,0.0
IMPO18475&&9804000000,0,0.0
IMPO18476&&8518302000,1,1.0
IMPO18476&&9031809899,0,0.0
IMPO18479&&5807101010,0,0.0
IMPO18479&&8517620037,0,0.0
IMPO18480&&3921110000,0,0.0
IMPO18480&&3926909229,0,0.0
IMPO18480&&5402490000,0,0.0
IMPO18480&&5807109010,0,0.0
IMPO18480&&6302999009,0,0.0
IMPO18480&&7320208191,0,0.0
IMPO18480&&8443999040,0,0.0
IMPO18480&&8481201000,1,1.0
IMPO18480&&8528510000,0,0.0
IMPO18480&&8532250000,0,0.0
IMPO18480&&8536101001,0,0.0
IMPO18480&&8538909909,0,0.0
IMPO18481&&5911200000,1,1.0
IMPO18484&&2523210000,0,0.0
IMPO18484&&3920208001,0,0.0
IMPO18484&&8532290001,1,1.0
IMPO18484&&8708999792,1,1.0
IMPO18485&&3921903000,1,1.0
IMPO18485&&7616999040,1,1.0
IMPO18485&&8209002009,0,0.0
IMPO18489&&3926909799,1,1.0
IMPO18490&&2710124591,0,0.0
IMPO18490&&2941100009,0,0.0
IMPO18490&&3917320009,0,0.0
IMPO18490&&3919101900,0,0.0
IMPO18490&&4016999720,0,0.0
IMPO18490&&4203291000,0,0.0
IMPO18490&&4415202001,0,0.0
IMPO18490&&4821101000,0,0.0
IMPO18490&&5401201000,0,0.0
IMPO18490&&6216000099,0,0.0
IMPO18490&&7202210000,0,0.0
IMPO18490&&8508190090,1,1.0
IMPO18490&&8517620036,0,0.0
IMPO18490&&8708309909,0,0.0
IMPO18490&&8708509900,0,0.0
IMPO18490&&8708939009,0,0.0
IMPO18490&&9027801702,0,0.0
IMPO18490&&9031908500,0,0.0
IMPO18490&&9607110000,0,0.0
IMPO18491&&8481809998,0,0.0
IMPO18491&&8708299009,0,0.0
IMPO18493&&4821109000,0,0.0
IMPO18493&&7010909921,1,1.0
IMPO18493&&7302109000,1,1.0
IMPO18495&&4016995709,0,0.0
IMPO18498&&1001190000,0,0.0
IMPO18498&&2901220009,0,0.0
IMPO18498&&3208209090,0,0.0
IMPO18498&&3402130009,0,0.0
IMPO18498&&3917310000,0,0.0
IMPO18498&&3923210000,0,0.0
IMPO18498&&5209320000,1,1.0
IMPO18498&&5402330000,0,0.0
IMPO18498&&5402440000,0,0.0
IMPO18498&&5806329021,0,0.0
IMPO18498&&5806400003,0,0.0
IMPO18498&&5903209000,0,0.0
IMPO18498&&6004100000,0,0.0
IMPO18498&&6103430002,0,0.0
IMPO18498&&6309000002,0,0.0
IMPO18498&&7318159050,0,0.0
IMPO18498&&8203400000,0,0.0
IMPO18498&&8409990009,0,0.0
IMPO18498&&8452300000,0,0.0
IMPO18498&&8471705000,0,0.0
IMPO18498&&8473299000,0,0.0
IMPO18498&&8483109509,0,0.0
IMPO18498&&8513100090,0,0.0
IMPO18498&&8609009090,0,0.0
IMPO18498&&9606100010,0,0.0
IMPO18499&&8471705000,0,0.0
IMPO18499&&8708709999,1,1.0
IMPO18500&&4017000009,1,1.0
IMPO18500&&8452290009,0,0.0
IMPO18502&&5516110000,0,0.0
IMPO18502&&5804300000,0,0.0
IMPO18508&&3207408501,0,0.0
IMPO18508&&4107911011,0,0.0
IMPO18508&&6110309902,0,0.0
IMPO18508&&8302419003,1,1.0
IMPO18508&&8443999029,0,0.0
IMPO18508&&8526920009,0,0.0
IMPO18508&&8544499300,0,0.0
IMPO18508&&9607110000,0,0.0
IMPO18509&&1005900000,0,0.0
IMPO18509&&2905490002,0,0.0
IMPO18509&&3105300000,0,0.0
IMPO18509&&5603921000,0,0.0
IMPO18509&&5804109000,0,0.0
IMPO18509&&7008008100,1,1.0
IMPO18509&&7616999099,1,1.0
IMPO18509&&8207909900,0,0.0
IMPO18509&&8414598010,0,0.0
IMPO18509&&8421392000,0,0.0
IMPO18509&&8421910000,0,0.0
IMPO18509&&8477100000,0,0.0
IMPO18509&&9607110000,0,0.0
IMPO18509&&9804000000,0,0.0
IMPO18510&&2106909830,0,0.0
IMPO18510&&3004900019,0,0.0
IMPO18510&&307119090,0,0.0
IMPO18510&&3909501090,0,0.0
IMPO18510&&3923299080,0,0.0
IMPO18510&&6203423509,0,0.0
IMPO18510&&6406209000,0,0.0
IMPO18510&&8414302000,0,0.0
IMPO18510&&8421290099,0,0.0
IMPO18510&&8421990020,0,0.0
IMPO18510&&8541100000,0,0.0
IMPO18510&&8542399090,0,0.0
IMPO18510&&8703229040,0,0.0
IMPO18510&&8708299009,0,0.0
IMPO18510&&8708999794,0,0.0
IMPO18510&&901210002,0,0.0
IMPO18511&&1905909009,0,0.0
IMPO18511&&2204219302,1,1.0
IMPO18512&&8467229000,0,0.0
IMPO18512&&9610000000,0,0.0
IMPO18513&&3104209000,0,0.0
IMPO18514&&3919900000,1,1.0
IMPO18514&&6110309903,0,0.0
IMPO18514&&6212109011,0,0.0
IMPO18515&&2807000001,1,1.0
IMPO18515&&4820103000,0,0.0
IMPO18515&&6217100009,0,0.0
IMPO18515&&8522904900,0,0.0
IMPO18515&&9017209000,0,0.0
IMPO18516&&5603931000,0,0.0
IMPO18516&&8409910004,0,0.0
IMPO18516&&8523511010,0,0.0
IMPO18516&&8708709991,0,0.0
IMPO18517&&6109100001,0,0.0
IMPO18517&&7418200001,1,1.0
IMPO18517&&8507903000,1,1.0
IMPO18517&&8703319090,0,0.0
IMPO18517&&8708999799,0,0.0
IMPO18518&&7320208199,0,0.0
IMPO18519&&4811590080,0,0.0
IMPO18519&&804100001,1,1.0
IMPO18519&&9606290001,0,0.0
IMPO18520&&2517490009,1,1.0
IMPO18520&&4821109000,0,0.0
IMPO18520&&4823908599,1,1.0
IMPO18520&&8516808000,0,0.0
IMPO18521&&4411949001,0,0.0
IMPO18521&&7326191009,1,1.0
IMPO18521&&8443991010,0,0.0
IMPO18521&&8471606000,0,0.0
IMPO18521&&8708999792,1,1.0
IMPO18523&&4010390020,1,1.0
IMPO18523&&8716400009,0,0.0
IMPO18524&&2710194890,0,0.0
IMPO18524&&5514420000,1,1.0
IMPO18524&&6907902009,0,0.0
IMPO18524&&7005293509,0,0.0
IMPO18524&&7306290000,0,0.0
IMPO18524&&7612902001,0,0.0
IMPO18524&&8414208000,1,1.0
IMPO18524&&8536500500,1,1.0
IMPO18524&&8703319090,0,0.0
IMPO18527&&4016999799,0,0.0
IMPO18527&&5801100020,0,0.0
IMPO18529&&2710201910,0,0.0
IMPO18529&&303431000,1,1.0
IMPO18529&&3305900099,0,0.0
IMPO18529&&3814009001,0,0.0
IMPO18529&&3926300000,0,0.0
IMPO18529&&4821909000,0,0.0
IMPO18529&&5209420000,0,0.0
IMPO18529&&5807109010,0,0.0
IMPO18529&&6203439001,0,0.0
IMPO18529&&7005293501,0,0.0
IMPO18529&&7010905301,0,0.0
IMPO18529&&7601100000,0,0.0
IMPO18529&&7606910090,1,1.0
IMPO18529&&8205400000,0,0.0
IMPO18529&&8205598009,0,0.0
IMPO18529&&8409990001,0,0.0
IMPO18529&&8409990009,0,0.0
IMPO18529&&8452300000,0,0.0
IMPO18529&&8481805900,0,0.0
IMPO18529&&8484900010,0,0.0
IMPO18529&&8501310001,0,0.0
IMPO18529&&8512909009,0,0.0
IMPO18529&&8514101000,0,0.0
IMPO18529&&8538909909,0,0.0
IMPO18529&&8544300090,0,0.0
IMPO18529&&8703219030,0,0.0
IMPO18529&&8703229030,0,0.0
IMPO18529&&8703229050,0,0.0
IMPO18529&&9027901000,1,1.0
IMPO18529&&9032102000,0,0.0
IMPO18529&&9607110000,0,0.0
IMPO18529&&9801000000,1,1.0
IMPO18529&&9804000000,0,0.0
IMPO18531&&2901100009,0,0.0
IMPO18531&&2933998000,1,1.0
IMPO18531&&4823908599,0,0.0
IMPO18531&&4901990099,0,0.0
IMPO18531&&5211491000,0,0.0
IMPO18531&&6203423509,0,0.0
IMPO18531&&6214900009,0,0.0
IMPO18531&&6216000099,0,0.0
IMPO18531&&6217100002,0,0.0
IMPO18531&&8443321020,0,0.0
IMPO18531&&8516108091,0,0.0
IMPO18531&&8544429019,0,0.0
IMPO18533&&2710194790,0,0.0
IMPO18533&&3912909000,0,0.0
IMPO18533&&4105301000,1,1.0
IMPO18533&&5806329021,0,0.0
IMPO18533&&6006420000,1,1.0
IMPO18533&&8452900009,0,0.0
IMPO18533&&8517709099,0,0.0
IMPO18533&&8703319090,0,0.0
IMPO18533&&8703329091,0,0.0
IMPO18533&&9031902000,0,0.0
IMPO18534&&8483608001,0,0.0
IMPO18534&&8703319090,0,0.0
IMPO18538&&3809920000,0,0.0
IMPO18538&&7404001000,1,1.0
IMPO18538&&8536908591,1,1.0
IMPO18539&&7616999099,0,0.0
IMPO18539&&8413506900,0,0.0
IMPO18541&&1512199002,0,0.0
IMPO18541&&8703239092,0,0.0
IMPO18543&&2922498500,0,0.0
IMPO18543&&3923100000,0,0.0
IMPO18544&&8414900009,1,1.0
IMPO18545&&5309290000,0,0.0
IMPO18545&&9607110000,1,1.0
IMPO18547&&4016995709,0,0.0
IMPO18547&&7117900009,0,0.0
IMPO18547&&8309909010,0,0.0
IMPO18547&&8512309009,1,1.0
IMPO18549&&3926909229,0,0.0
