,TARIFF.CODE,TARIFF.CODE_illicit_Qsum,TARIFF.CODE_illicit_Qrate
3573,2205101001,0,3
3574,9029900000,0,3
3575,4010310009,0,0
3576,5906100000,0,0
3577,5208129600,0,3
3578,4808900000,0,3
3579,8481808500,0,3
3580,4201000002,0,3
3581,6807900000,0,3
3582,5007900000,0,3
3583,2933690000,0,3
3584,7321119014,0,3
3585,3808990000,1,3
3586,2902110000,0,3
3587,6815109000,0,0
3588,8517620022,0,3
3589,2811198009,0,3
3590,710806900,0,0
3591,5407619000,0,3
3592,4403999509,0,3
3593,7318155150,0,3
3594,6103220009,0,3
3595,7210122009,0,3
3596,7326909297,0,3
3597,9005100001,0,3
3598,9405200000,0,0
3599,8474320000,0,3
3600,8713900000,0,3
3601,5403330000,0,3
3602,9401800089,0,3
3603,7315890000,0,3
3604,6006900010,0,3
3605,8418991009,0,3
3606,8704219921,0,3
3607,7003129909,0,0
3608,8425420011,0,3
3609,4011500001,0,3
3610,8705400009,0,3
3611,8413607000,0,3
3612,7505120000,0,3
3613,7616100009,0,3
3614,6102309007,0,0
3615,9027801709,0,3
3616,8462291000,0,3
3617,8465100000,0,3
3618,7910000000,0,3
3619,8207700000,0,3
3620,4418600000,0,3
3621,7210700079,0,3
3622,3403110090,0,0
3623,8517620095,0,3
3624,3303009010,0,3
3625,3212900099,0,0
3626,5603131000,0,3
3627,8483303200,0,3
3628,7304291000,0,0
3629,5516440000,0,0
3630,5212229001,0,3
3631,7117900009,0,3
3632,3804000099,0,0
3633,8301401100,0,3
3634,6003400000,0,3
3635,4008190000,0,3
3636,9002190000,0,0
3637,3214101091,0,3
3638,6301909000,0,0
3639,5404190000,0,3
3640,8535301099,0,0
3641,3921901000,0,3
3642,8467298509,0,3
3643,3302901000,0,0
3644,9405910000,0,3
3645,9504100000,0,3
3646,7606929099,0,2
3647,2821100000,0,3
3648,8414807320,0,3
3649,8714103002,0,0
3650,5206310009,0,3
3651,3405901000,0,0
3652,9603409000,0,0
3653,7220120000,0,3
3654,4803000019,0,3
3655,6904900000,0,0
3656,2809200000,0,3
3657,4810000000,0,0
3658,3707900000,0,3
3659,3923300000,0,3
3660,8212101000,0,0
3661,2801309000,0,3
3662,5407830000,0,3
3663,8542900009,0,3
3664,6812910000,0,3
3665,2710192517,0,3
3666,9401300000,0,0
3667,8505199000,0,0
3668,5509320009,0,0
3669,6108310002,0,0
3670,8703329013,0,0
3671,2007993907,0,0
3672,9306210000,0,0
3673,1512199001,0,3
3674,5212259000,0,3
3675,7302109000,0,3
3676,407191900,0,0
3677,8517180099,0,3
3678,2102100000,0,3
3679,4805500000,0,3
3680,7018909000,0,3
3681,8414600000,0,3
3682,6211434203,0,3
3683,8703329092,0,3
3684,9403903009,0,3
3685,9405109819,0,3
3686,8409910004,0,0
3687,4011400099,0,0
3688,8413910002,0,3
3689,7320000000,0,0
3690,4900000000,0,3
3691,2711130000,0,3
3692,8413500000,0,3
3693,7208210000,0,3
3694,3201900000,0,3
3695,5911100000,0,3
3696,1200000000,0,3
3697,7307210000,0,3
3698,8462410000,0,0
3699,8528711919,0,0
3700,3901101000,0,0
3701,5204110009,0,3
3702,6104630008,0,0
3703,5209510000,0,3
3704,4819200020,0,3
3705,3808925011,0,0
3706,2710198510,0,3
3707,8302100002,0,0
3708,9003900009,0,0
3709,8708503509,0,3
3710,4016999799,0,3
3711,8203200001,0,0
3712,302431000,0,3
3713,8703321944,0,3
3714,6217900002,0,3
3715,9028309000,0,3
3716,3302909009,0,0
3717,8542330000,0,3
3718,2905440000,0,3
3719,3824810000,0,3
3720,8504100000,0,3
3721,2905160000,0,3
3722,2832200000,0,3
3723,8517610080,0,0
3724,7615101005,0,3
3725,3808500099,0,0
3726,3402119009,0,0
3727,3506990092,0,0
3728,5602103800,0,3
3729,9025112001,0,3
3730,9025804011,0,3
3731,8708939001,0,0
3732,3404900001,0,3
3733,4017000009,0,3
3734,5804291000,0,3
3735,4107919011,0,3
3736,701100000,0,3
3737,3926909791,0,0
3738,8463300000,0,3
3739,5516920000,1,3
3740,2516110000,0,0
3741,2516120000,1,3
3742,2826900000,0,3
3743,1001100000,1,3
3744,3920910000,0,3
3745,2710191900,0,3
3746,4412940000,0,3
3747,8465920000,0,0
3748,7318110000,0,3
3749,8708309104,0,3
3750,5310900099,0,3
3751,7010904101,0,3
3752,3923900010,0,3
3753,8528711509,0,0
3754,8402199000,0,0
3755,3207408501,0,0
3756,8708509100,0,3
3757,7007212090,0,0
3758,6103430002,0,3
3759,7608208990,0,0
3760,8526912000,0,3
3761,7216210090,0,3
3762,8518220009,0,3
3763,8701201090,0,3
3764,8467190009,0,0
3765,4011620000,0,3
3766,5806100000,0,0
3767,6802230000,1,3
3768,8408100000,0,3
3769,8479100000,0,3
3770,3903190000,0,3
3771,8431390000,1,3
3772,9022900001,0,0
3773,306179901,0,3
3774,8443999050,0,3
3775,9401903000,0,3
3776,8421210009,0,0
3777,1704906501,0,0
3778,6405209100,0,3
3779,9018499010,0,3
3780,9027300001,0,3
3781,4911910009,0,3
3782,8405100091,0,3
3783,6802290000,0,3
3784,3917320000,0,3
3785,2208900000,0,3
3786,7324290000,0,3
3787,3202900000,0,3
3788,8501310000,0,3
3789,8484900000,0,0
3790,7010904100,0,3
3791,8212200000,0,0
3792,8441100000,0,3
3793,5211200000,0,3
3794,4107121910,0,3
3795,8714999090,0,0
3796,3910000010,0,3
3797,8481409000,0,3
3798,302899009,0,3
3799,9029203800,0,0
3800,4202121909,0,3
3801,2101110010,0,3
3802,2921301000,0,3
3803,3105908000,0,3
3804,5007206110,0,3
3805,1521909901,0,3
3806,6301309000,0,0
3807,3903110000,0,3
3808,5602210000,0,3
3809,3926909771,0,3
3810,3005100000,0,3
3811,4106310000,0,0
3812,6112491099,0,3
3813,9402900021,0,0
3814,6110191009,0,0
3815,5513120000,0,0
3816,8418302000,0,3
3817,8215991003,0,0
3818,8413810020,0,3
3819,8504320000,0,3
3820,8302420000,0,3
3821,3926100000,0,3
3822,5801100019,0,0
3823,3904210009,0,0
3824,6205200001,0,0
3825,8402900000,0,3
3826,8472907099,0,3
3827,8504901801,0,3
3828,7113190040,0,0
3829,8512309002,0,3
3830,6110119009,0,0
3831,1517109000,0,3
3832,9609109000,0,0
3833,5505200000,0,3
3834,8483409009,0,3
3835,4802562000,0,0
3836,8209002009,0,3
3837,5516130000,0,3
3838,4820200000,0,3
3839,9010600000,0,3
3840,9401800081,0,3
3841,3208909000,0,0
3842,6704110000,0,3
3843,8512400000,0,3
3844,4114109000,0,3
3845,4105100010,0,3
3846,8544499930,0,3
3847,5208229600,0,3
3848,9028901000,0,3
3849,2917330000,0,0
3850,3821000099,0,0
3851,1904101000,0,0
3852,1103111090,0,3
3853,2208904101,0,3
3854,7411211000,0,0
3855,9013802000,0,0
3856,6804210010,0,0
3857,3906909091,0,0
3858,7312109800,0,0
3859,8531103000,0,3
3860,3006100000,0,3
3861,7013100000,1,3
3862,4015110000,0,3
3863,3921900099,0,3
3864,9606100090,0,3
3865,8703239013,0,3
3866,8462998009,0,3
3867,6403999100,0,0
3868,6804221290,0,3
3869,8466202000,0,3
3870,4809901000,0,3
3871,5211410000,0,3
3872,8537109903,0,3
3873,3301299190,0,3
3874,4410113000,0,3
3875,2850000000,0,0
3876,8207190000,0,3
3877,8424819000,0,3
3878,5513490000,0,3
3879,9004909000,0,3
3880,4005990000,0,3
3881,1511909990,0,3
3882,3920300000,0,3
3883,5306105000,0,0
3884,8539229010,0,0
3885,6001920002,0,3
3886,7607119000,0,3
3887,9015801100,0,0
3888,3307900009,0,3
3889,8536901091,0,3
3890,8516710000,0,3
3891,5407720000,0,3
3892,3923291080,0,0
3893,7606919093,0,3
3894,2710990000,0,3
3895,9024800000,0,3
3896,2918140000,0,3
3897,8466910000,0,3
3898,9616100000,0,3
3899,8467890000,0,0
3900,3403191099,0,3
3901,5514309000,0,0
3902,7214911090,0,0
3903,3909501010,0,0
3904,3812302900,0,3
3905,4202921901,0,3
3906,8451290010,0,3
3907,7210904090,0,3
3908,9030320000,0,3
3909,8525803000,0,3
3910,7010909922,0,3
3911,1517909100,0,3
3912,2834100099,0,0
3913,6204520001,0,0
3914,8416202090,0,3
3915,4008111000,0,0
3916,8716802081,0,0
3917,8432100000,0,3
3918,9028300000,0,3
3919,8529900000,0,3
3920,4412310000,0,0
3921,8432900000,0,3
3922,8438500000,0,3
3923,6109902004,0,3
3924,7315820000,0,0
3925,8481401000,0,3
3926,5516320000,0,0
3927,8506503000,0,0
3928,5407930000,0,3
3929,6106200008,0,3
3930,8523492590,0,3
3931,9025900000,0,3
3932,302899004,0,3
3933,8517620035,0,0
3934,5810921000,0,3
3935,3003310090,0,3
3936,9608950000,0,0
3937,5205480000,0,0
3938,8703210010,0,3
3939,2923100000,0,3
3940,2309901000,0,3
3941,2905490009,0,0
3942,8441102000,0,3
3943,2922131000,0,3
3944,7304399200,0,3
3945,8423819009,0,3
3946,8416201090,0,3
3947,2204217804,0,0
3948,8506501000,0,3
3949,9608990052,0,3
3950,6117808049,0,3
3951,8414808030,0,3
3952,8207503000,0,0
3953,7326200099,0,3
3954,3823199009,0,0
3955,8204110000,0,3
3956,302900090,0,0
3957,8450900026,0,3
3958,105119100,0,3
3959,5504100000,0,3
3960,2918110000,0,3
3961,6912009000,0,3
3962,2712900000,0,3
3963,4805930000,0,3
3964,8452900001,0,0
3965,7306301100,0,0
3966,8701100000,0,3
3967,6110309108,0,0
3968,9022290000,0,0
3969,6804300000,0,3
3970,8515801009,0,0
3971,1515219000,0,3
3972,8443999010,0,3
3973,7604109000,0,3
3974,3919101500,0,0
3975,7309001000,0,3
3976,8704213169,0,3
3977,6907902009,0,0
3978,2106905900,0,3
3979,7323999000,1,3
3980,8536490000,0,0
3981,3904300000,0,3
3982,7208270000,0,3
3983,3401119000,0,0
3984,9603100000,0,3
3985,4810290029,0,3
3986,8462490000,0,3
3987,8411810000,0,3
3988,2940000000,0,3
3989,8473291000,0,3
3990,8418690059,0,0
3991,6211439007,0,3
3992,3212900010,0,3
3993,1905903000,0,0
3994,2918999000,0,3
3995,8433205000,0,0
3996,2009120000,0,3
3997,8416208094,0,3
3998,8529909229,0,3
3999,2523900092,0,3
4000,5307200009,0,0
4001,4810140010,0,3
4002,2836910000,0,3
4003,7302300000,0,0
4004,6601910090,0,3
4005,3914000000,0,0
4006,6204430009,0,0
4007,4911990091,0,0
4008,9405409999,0,0
4009,2814100000,0,3
4010,8534001100,0,3
4011,8414308100,0,3
4012,3707909009,0,0
4013,8428399090,0,3
4014,8542330090,0,0
4015,8704311916,0,3
4016,8452900000,0,0
4017,4302200000,0,3
4018,9001508000,0,0
4019,9403603009,0,0
4020,9018908470,0,0
4021,8504108001,0,3
4022,8450119010,0,0
4023,2711139790,0,0
4024,9616200000,0,3
4025,1704900000,0,3
4026,6210300000,0,3
4027,4410900000,0,3
4028,8518210000,0,0
4029,405900091,0,3
4030,402212900,0,3
4031,2403100000,0,0
4032,2843909009,0,3
4033,2710196899,0,3
4034,2208601101,0,3
4035,9019200008,0,0
4036,6304199002,0,0
4037,1513219000,0,3
4038,8708919907,0,3
4039,9401908010,0,3
4040,6403591100,0,3
4041,8518500000,0,3
4042,7408110000,0,3
4043,6006410000,0,3
4044,2934990000,0,0
4045,4009120010,0,3
4046,4009220010,0,3
4047,8523495100,0,3
4048,5509220001,0,0
4049,2841908509,0,0
4050,7326909882,0,0
4051,8716909099,0,3
4052,8412390000,0,3
4053,8547900002,0,0
4054,9611000001,0,3
4055,8703239014,0,3
4056,6203423301,0,0
4057,1905310000,0,3
4058,7321190000,0,3
4059,1513110000,0,3
4060,8502110019,0,3
4061,8423200000,0,3
4062,4811900079,0,0
4063,8536500700,0,0
4064,2914120000,0,3
4065,8541409001,0,3
4066,8207507000,0,3
4067,8483402100,0,0
4068,6103390099,0,3
4069,4804211000,0,0
4070,7225110000,0,0
4071,7606919092,0,3
4072,7308209000,0,3
4073,8427100000,0,3
4074,5512191000,0,3
4075,6212200091,0,0
4076,4016995201,0,3
4077,8459310000,0,0
4078,8538909901,0,0
4079,6110309102,0,3
4080,6111209000,0,3
4081,3810909009,0,0
4082,9114900099,0,3
4083,801320000,0,0
4084,8708912001,0,3
4085,4002200000,0,3
4086,8413308010,0,3
4087,5206320001,0,3
4088,3207201000,0,3
4089,2707999901,0,3
4090,6117808099,0,3
4091,5106109001,0,0
4092,404900000,0,3
4093,2903390000,0,3
4094,8707909000,0,3
4095,712900000,0,0
4096,7209900000,0,3
4097,8538900000,0,3
4098,5607501910,0,0
4099,6002400000,0,0
4100,3808949099,0,3
4101,2505900000,0,3
4102,5512910000,0,3
4103,8483502009,0,3
4104,8507500000,0,3
4105,9030339100,0,0
4106,8465960090,0,3
4107,8424890010,0,3
4108,3209900019,0,0
4109,5807909090,0,3
4110,8506808002,0,0
4111,8501200000,0,3
4112,8300000000,0,0
4113,5402650000,0,3
4114,7326191009,0,3
4115,8548102100,0,3
4116,4421909798,0,3
4117,9017809099,0,3
4118,8532290009,0,3
4119,8517709020,0,3
4120,3407000010,0,3
4121,8402120000,1,3
4122,3104200000,0,3
4123,7320900000,0,3
4124,2710111000,0,3
4125,8207907100,0,3
4126,8523499300,0,0
4127,9021391000,0,0
4128,2841500090,0,3
4129,8214100010,0,3
4130,8207506000,0,0
4131,7304312000,0,0
4132,5515119000,0,0
4133,8468900000,0,3
4134,9105210000,0,3
4135,7009910000,0,3
4136,4010110001,0,3
4137,3921904100,0,3
4138,4001220000,0,0
4139,6203423501,0,3
4140,9030899000,0,0
4141,1905311990,0,3
4142,1101001500,0,3
4143,7313000000,0,3
4144,8445400009,0,0
4145,8443318009,0,3
4146,2710198590,0,0
4147,6204591009,0,3
4148,8433400009,0,0
4149,408118000,0,0
4150,9032810000,0,0
4151,5408100000,0,0
4152,9506990000,0,0
4153,8523400000,0,3
4154,8477590000,0,3
4155,3210009000,0,0
4156,2402900009,0,0
4157,7323940001,0,0
4158,1604141101,0,3
4159,5516220000,0,3
4160,2517490009,0,3
4161,713200009,0,0
4162,4016950099,0,3
4163,9021101099,0,3
4164,8214900091,0,3
4165,5603139090,0,3
4166,1604200500,0,3
4167,6110113001,0,3
4168,9018902000,0,3
4169,8306100000,0,3
4170,1702309099,0,0
4171,8511900002,0,3
4172,5608191100,0,3
4173,3402901009,0,3
4174,8537209103,0,0
4175,4202329001,0,3
4176,5212241000,0,3
4177,3918100000,0,3
4178,6900000000,0,3
4179,5109109000,0,3
4180,7615108005,0,3
4181,6809900000,0,0
4182,7314190009,0,3
4183,8465940000,0,3
4184,2005208009,0,3
4185,8517709036,0,3
4186,4811590080,0,0
4187,8467219100,0,3
4188,2818300000,0,3
4189,406303100,0,3
4190,2918120000,0,0
4191,5510200000,0,0
4192,7208100000,0,3
4193,3918900099,0,3
4194,5603140000,0,3
4195,8531800000,0,3
4196,4820500000,0,0
4197,5509520000,0,3
4198,9022130000,0,3
4199,8451803000,0,3
4200,2710201910,0,0
4201,8432900099,0,3
4202,7408199000,0,0
4203,3901909090,0,3
4204,9006610000,0,0
4205,6006220000,0,3
4206,8302490001,0,3
4207,8429519100,0,0
4208,8486909061,0,3
4209,9607201090,0,0
4210,8523511090,0,0
4211,6115210000,0,3
4212,8542399010,0,0
4213,2707990000,0,3
4214,4822900090,0,0
4215,7410210000,0,0
4216,9403500009,0,3
4217,4411141002,0,0
4218,8541290000,0,0
4219,3006109000,0,3
4220,8518220001,0,3
4221,8308900010,0,3
4222,9020000005,0,0
4223,8523499900,0,3
4224,6117100030,0,3
4225,7317008040,0,0
4226,7320208999,0,3
4227,5509920000,0,0
4228,3904400000,0,3
4229,8905100000,0,0
4230,4407260000,0,3
4231,8417201000,0,3
4232,9019200009,0,0
4233,2202909900,0,0
4234,2843290000,0,3
4235,8501402000,0,3
4236,5508109000,0,3
4237,8542329010,0,0
4238,8533310001,0,3
4239,3208909190,0,0
4240,4813100000,0,3
4241,8475900000,1,3
4242,7318156190,0,0
4243,9102210000,0,0
4244,8543709012,0,0
4245,8414802220,0,3
4246,6109902007,0,3
4247,7208519800,0,0
4248,7304900000,1,3
4249,8526100000,0,3
4250,8505190000,0,0
4251,7217900091,0,0
4252,7606119000,0,3
4253,7019590000,0,3
4254,9603400000,0,3
4255,6001920009,0,3
4256,5810911000,0,0
4257,8310000000,0,0
4258,7318156950,0,0
4259,2931908001,0,3
4260,8457301000,0,0
4261,3808911012,0,3
4262,9031803200,0,0
4263,3810100009,0,0
4264,5806329029,0,3
4265,8413506100,0,0
4266,8415820000,0,3
4267,9503009502,0,3
4268,4412990000,0,0
4269,7410110000,0,3
4270,9403301901,0,0
4271,4010350010,0,3
4272,8539299893,0,0
4273,2403199009,0,0
4274,8202200009,0,0
4275,7307239000,0,3
4276,8512400009,0,0
4277,7317006091,0,3
4278,3213900000,0,3
4279,2915310000,0,3
4280,4806300000,0,3
4281,3922900003,0,0
4282,8703321964,0,3
4283,8701905000,0,0
4284,8536501992,0,0
4285,8523210001,0,3
4286,2810009009,0,3
4287,4823908592,0,3
4288,3925901000,0,3
4289,6402200000,0,3
4290,8537109909,0,0
4291,4908100090,0,0
4292,4008119000,0,3
4293,4820909000,0,0
4294,2933998000,0,3
4295,2517410001,0,0
4296,6211431003,0,0
4297,6112499091,0,3
4298,4410121000,0,3
4299,3812308000,0,3
4300,1006306790,0,3
4301,4809900000,0,3
4302,8429529000,0,3
4303,8514108000,0,3
4304,4010320001,0,0
4305,9710000000,0,3
4306,5205220001,0,0
4307,3401110093,0,3
4308,8708802009,0,3
4309,8413702190,0,3
4310,8501109300,0,0
4311,7310291000,0,3
4312,9107000009,0,3
4313,9004901011,0,3
4314,7614900000,0,0
4315,8417800000,1,3
4316,6404110013,0,3
4317,8461900009,0,3
4318,3904509000,0,3
4319,6203331009,0,3
4320,3305900091,0,3
4321,8419908510,0,3
4322,8711500000,0,0
4323,6306400009,0,3
4324,2918290001,0,3
4325,8473100000,0,3
4326,6117801019,0,0
4327,8714921000,0,3
4328,3920102509,0,3
4329,3407000021,0,3
4330,8708301009,0,3
4331,1601009100,0,3
4332,5801360000,0,3
4333,1211901000,0,0
4334,8501408000,0,3
4335,8715001000,0,3
4336,3208909919,0,3
4337,2511100090,0,3
4338,5603929090,0,3
4339,5407410000,0,0
4340,1905909002,0,0
4341,6107110009,0,0
4342,8422300001,0,0
4343,8483409001,0,3
4344,8537209901,0,0
4345,8536610000,0,3
4346,7219140000,0,3
4347,2002901000,0,3
4348,7310100000,0,3
4349,7307231000,0,3
4350,2008191909,0,0
4351,9403105809,0,0
4352,1702110091,0,3
4353,6406109091,0,3
4354,6204639009,0,0
4355,8517709039,0,3
4356,8539311009,0,3
4357,7607200021,0,3
4358,3907600061,0,3
4359,1509909000,0,3
4360,2936270000,0,3
4361,2707500000,0,3
4362,6211200000,0,3
4363,4011300031,0,3
4364,5111308009,0,0
4365,7222191000,0,0
4366,6406909093,1,3
4367,8531202000,0,3
4368,7307291000,0,3
4369,2930200000,0,3
4370,6108220003,0,3
4371,8412298900,0,3
4372,7005213009,0,3
4373,6505003000,0,3
4374,7604291010,0,3
4375,4810929090,0,3
4376,5911319000,0,0
4377,4707901000,0,3
4378,3307900003,0,0
4379,1905321909,0,3
4380,2826190000,0,0
4381,6302100009,0,0
4382,8708709999,0,3
4383,5208121600,0,3
4384,6304191000,0,0
4385,4203299009,0,0
4386,3901903090,0,3
4387,8529108000,0,3
4388,7322190001,0,3
4389,3811190000,0,0
4390,9017800000,0,3
4391,2103200000,0,3
4392,8516310009,0,0
4393,8443323000,0,3
4394,8474200093,0,0
4395,8501538100,0,0
4396,7318163090,0,0
4397,1901100091,0,3
4398,1901900099,0,3
4399,3207300000,0,3
4400,8539311001,0,0
4401,3102109000,0,0
4402,7013289099,0,3
4403,9503004909,0,3
4404,8418999091,0,3
4405,6101902097,0,0
4406,5811000010,0,0
4407,4819300000,0,3
4408,3208909990,0,3
4409,2825500000,0,3
4410,7606111010,0,3
4411,8708405001,0,0
4412,2811198002,0,0
4413,9615110000,0,3
4414,9026800000,1,3
4415,2912190090,0,3
4416,8414802210,0,3
4417,4107199011,0,3
4418,1005100000,0,3
4419,2517410000,0,0
4420,8536700020,0,3
4421,4002199000,0,0
4422,8539219800,0,3
4423,7601202000,0,3
4424,4202310001,0,3
4425,6804210090,0,0
4426,2918220000,0,0
4427,3307900001,0,0
4428,4811412000,0,0
4429,8501510020,0,0
4430,2208906909,0,3
4431,901220008,0,3
4432,8531209500,0,3
4433,7308200000,0,3
4434,9105190000,0,3
4435,8207200000,0,0
4436,8540120000,0,3
4437,8536501999,0,0
4438,7013375199,0,3
4439,8714105000,0,3
4440,4011209090,0,3
4441,6117900001,0,3
4442,2931909001,0,0
4443,8708309105,0,0
4444,6110113009,0,0
4445,3907608000,0,3
4446,8703229018,0,0
4447,2930400000,0,0
4448,8468800000,0,3
4449,2513200000,0,3
4450,8413702110,0,0
4451,7907000019,0,0
4452,201209001,0,0
4453,5802190001,0,3
4454,2916200000,0,3
4455,9032890090,0,0
4456,5402620000,0,3
4457,5201009009,0,0
4458,3904220001,0,3
4459,6208910008,0,3
4460,4811900091,0,0
4461,2501009100,0,3
4462,4002192000,0,0
4463,3307100090,0,0
4464,8531109500,0,3
4465,3002905000,0,3
4466,6204238001,0,3
4467,9021399001,0,3
4468,9603298000,0,0
4469,8419390092,0,0
4470,806201009,0,0
4471,2905120001,0,3
4472,5606009910,0,3
4473,8712000010,0,3
4474,8446100000,0,0
4475,5211491000,0,0
4476,8414900003,0,3
4477,3701200000,0,0
4478,8450111109,0,0
4479,6506999090,0,0
4480,7326909811,0,3
4481,7604101090,0,3
4482,8417209090,0,0
4483,8501539900,0,3
4484,8531200000,0,3
4485,1106100000,0,3
4486,8547900000,0,3
4487,8504509502,0,3
4488,3824904000,0,3
4489,4808100000,0,3
4490,6108220002,0,3
4491,5806321010,0,3
4492,8413910001,0,3
4493,3906100009,0,0
4494,4202111009,0,3
4495,4401250000,0,3
4496,9026100000,0,3
4497,8413700000,0,3
4498,3808940000,0,3
4499,4013900001,0,0
4500,2106108000,0,3
4501,7318149100,0,0
4502,9503005500,0,3
4503,8515310090,0,3
4504,9612200000,0,0
4505,7005300091,0,3
4506,8541900000,0,3
4507,5903900000,0,3
4508,9603210000,0,3
4509,8714969000,0,3
4510,3823120000,0,0
4511,6108190091,0,3
4512,8201400000,0,0
4513,6110309103,0,3
4514,5513210000,0,3
4515,6202121009,0,0
4516,8536901010,0,3
4517,6108310003,0,3
4518,8456100000,0,0
4519,4811900099,0,3
4520,7010907902,0,3
4521,8708505509,0,3
4522,8467219900,0,0
4523,6112399099,0,0
4524,3920102808,0,3
4525,9028200000,0,3
4526,802129009,0,3
4527,9014900000,0,3
4528,7326909299,0,0
4529,6403595000,0,3
4530,8201100009,0,0
4531,8609009010,0,3
4532,8702909009,0,0
4533,6112110001,0,3
4534,3923900099,0,0
4535,8302415002,0,3
4536,6204238009,0,3
4537,5808100000,0,3
4538,7209270000,0,3
4539,3915908009,0,3
4540,8302420002,0,3
4541,5509610001,0,3
4542,8408902710,0,0
4543,5601100011,0,3
4544,8207400000,0,3
4545,6201990000,0,0
4546,8211910092,0,0
4547,4805191000,0,3
4548,8708709992,0,0
4549,8433209000,0,3
4550,9615900020,0,0
4551,8703329015,0,3
4552,1704905106,0,0
4553,7315120010,0,3
4554,6406909091,0,0
4555,8474310030,0,0
4556,3917390001,0,0
4557,4817300000,0,3
4558,5601300000,0,0
4559,8474200000,0,3
4560,7215900000,0,0
4561,8410130000,0,3
4562,4818209100,0,0
4563,5603119010,0,3
4564,2807000001,0,3
4565,8539293000,0,3
4566,2839900090,0,0
4567,8418999099,0,0
4568,7319909000,0,3
4569,5211590000,0,3
4570,4101900000,0,3
4571,8517620036,0,0
4572,7326909887,0,3
4573,6204639001,0,3
4574,3906909099,0,3
4575,8481805100,0,0
4576,5512110000,0,3
4577,5607909010,0,0
4578,4820105000,0,3
4579,1006301031,0,3
4580,9401901000,0,0
4581,3301294192,0,3
4582,5911901020,0,3
4583,6404191091,0,0
4584,3204200000,0,3
4585,8437900009,0,3
4586,6210109805,0,3
4587,8517701994,0,0
4588,7220200000,0,3
4589,7326200000,0,3
4590,8543700000,0,3
4591,902300000,0,0
4592,8518220000,0,3
4593,4804119001,0,3
4594,5906999009,0,3
4595,6402911000,0,3
4596,5603949090,0,0
4597,8422400001,0,0
4598,8703239099,0,3
4599,4901990099,0,3
4600,8426190000,0,3
4601,8442500000,0,3
4602,3307490000,0,3
4603,9027901000,0,3
4604,7318158190,0,0
4605,8708291000,0,3
4606,5804219000,0,3
4607,3215900093,0,3
4608,9405403990,0,3
4609,9021101091,0,3
4610,9608109290,0,0
4611,1108130015,0,3
4612,6202930008,0,0
4613,9002200000,0,0
4614,4112000010,0,3
4615,8504312900,0,3
4616,4012190000,0,0
4617,8483508009,0,3
4618,7806001000,0,0
4619,9019109020,0,3
4620,6802210002,0,3
4621,6206400002,0,3
4622,8462399900,0,3
4623,7222118900,0,3
4624,9609909010,0,3
4625,810201000,0,3
4626,3102100000,0,3
4627,2523210000,1,3
4628,5601100019,0,3
4629,9021900000,0,3
4630,5508100000,0,3
4631,8202390003,0,3
4632,4802581010,0,0
4633,8703249012,0,3
4634,7214993100,0,0
4635,3923401000,0,3
4636,8708509900,0,3
4637,9608200011,0,3
4638,1703100001,0,0
4639,8703239012,0,3
4640,8516108099,0,0
4641,8505191000,0,3
4642,2907199000,0,3
4643,7318149900,0,3
4644,9026802010,0,3
4645,7311001190,0,3
4646,4813200000,0,3
4647,8482100000,0,3
4648,2204219102,0,3
4649,6211200009,0,3
4650,1516209100,0,0
4651,8207301000,0,3
4652,6214300009,0,3
4653,9303201009,0,0
4654,4601949000,0,0
4655,5607290090,0,3
4656,6107910008,0,3
4657,8711109000,0,3
4658,6204620000,0,3
4659,2936290000,0,0
4660,5208599000,0,3
4661,8501510090,0,3
4662,6204491009,0,3
4663,8451900004,0,0
4664,7309009090,0,3
4665,6114300003,0,0
4666,5603929020,0,0
4667,2525200000,0,3
4668,7616991050,0,0
4669,2507002010,0,3
4670,804100003,0,3
4671,7117190020,0,0
4672,2905168500,0,0
4673,2921309900,0,3
4674,8703221115,0,0
4675,8466209800,0,3
4676,9506919000,0,0
4677,3005901000,0,0
4678,9026108901,0,3
4679,2005202000,0,0
4680,6601999000,0,0
4681,6306900099,0,3
4682,9019109082,0,3
4683,7217909090,0,3
4684,7610909001,0,0
4685,3809103000,0,3
4686,8501523010,0,3
4687,5601211010,0,0
4688,5208490000,0,0
4689,210990000,0,3
4690,8474800000,0,3
4691,7304190000,0,3
4692,9404100000,0,3
4693,7408210000,0,3
4694,8487905109,0,0
4695,7013419009,0,0
4696,6802910003,0,0
4697,3905190000,0,0
4698,2506100000,0,3
4699,2201100000,0,3
4700,4011990000,0,3
4701,6506910000,0,3
4702,8536501920,0,3
4703,4411129001,0,0
4704,6907908019,0,3
4705,8529904990,0,3
4706,8477901000,0,0
4707,9603909991,0,3
4708,4202210009,0,0
4709,8416101010,0,3
4710,4805910092,0,0
4711,2710199110,0,3
4712,6812999091,0,3
4713,8517700000,0,3
4714,1302200000,0,0
4715,1704909902,0,3
4716,3208909111,0,3
4717,4811590030,0,0
4718,9612108009,0,0
4719,3003390010,0,0
4720,8708502002,0,0
4721,8477809500,0,3
4722,4104111011,0,0
4723,8412801000,0,0
4724,8426911000,0,3
4725,6203423107,0,0
4726,7318158950,0,0
4727,406401000,0,3
4728,8510200000,0,3
4729,7318154110,0,3
4730,2916391000,0,3
4731,9701100000,0,0
4732,4418908019,0,0
4733,2503001004,0,0
4734,8448320000,0,3
4735,7321119010,0,3
4736,9603293000,0,3
