IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_sum,IMPORTER.TIN&&ORIGIN.CODE_illicit_rate
IMPO14764&&CNTRY846,0,0.0
IMPO14764&&CNTRY866,0,0.0
IMPO14764&&CNTRY994,0,0.0
IMPO14767&&CNTRY277,0,0.0
IMPO14767&&CNTRY376,0,0.0
IMPO14767&&CNTRY415,1,1.0
IMPO14767&&CNTRY713,1,1.0
IMPO14767&&CNTRY976,0,0.0
IMPO14768&&CNTRY123,0,0.0
IMPO14768&&CNTRY166,0,0.0
IMPO14768&&CNTRY215,0,0.0
IMPO14768&&CNTRY376,0,0.0
IMPO14768&&CNTRY454,0,0.0
IMPO14768&&CNTRY576,0,0.0
IMPO14768&&CNTRY615,1,1.0
IMPO14768&&CNTRY652,0,0.0
IMPO14768&&CNTRY680,0,0.0
IMPO14768&&CNTRY687,0,0.0
IMPO14768&&CNTRY825,0,0.0
IMPO14768&&CNTRY976,0,0.0
IMPO14768&&CNTRY994,0,0.0
IMPO14769&&CNTRY994,0,0.0
IMPO14770&&CNTRY139,0,0.0
IMPO14770&&CNTRY140,1,1.0
IMPO14770&&CNTRY184,1,1.0
IMPO14770&&CNTRY215,0,0.0
IMPO14770&&CNTRY379,0,0.0
IMPO14770&&CNTRY652,0,0.0
IMPO14770&&CNTRY680,0,0.0
IMPO14770&&CNTRY920,1,1.0
IMPO14770&&CNTRY930,0,0.0
IMPO14771&&CNTRY216,0,0.0
IMPO14772&&CNTRY123,0,0.0
IMPO14772&&CNTRY216,1,1.0
IMPO14772&&CNTRY652,0,0.0
IMPO14772&&CNTRY674,0,0.0
IMPO14772&&CNTRY680,0,0.0
IMPO14772&&CNTRY825,0,0.0
IMPO14772&&CNTRY920,0,0.0
IMPO14772&&CNTRY976,0,0.0
IMPO14772&&CNTRY994,0,0.0
IMPO14774&&CNTRY680,0,0.0
IMPO14774&&CNTRY994,0,0.0
IMPO14776&&CNTRY687,1,1.0
IMPO14776&&CNTRY843,0,0.0
IMPO14778&&CNTRY680,0,0.0
IMPO14778&&CNTRY825,0,0.0
IMPO14778&&CNTRY959,0,0.0
IMPO14778&&CNTRY994,0,0.0
IMPO14781&&CNTRY123,0,0.0
IMPO14781&&CNTRY652,0,0.0
IMPO14781&&CNTRY884,0,0.0
IMPO14782&&CNTRY376,0,0.0
IMPO14783&&CNTRY376,0,0.0
IMPO14785&&CNTRY485,0,0.0
IMPO14785&&CNTRY615,1,1.0
IMPO14785&&CNTRY716,0,0.0
IMPO14785&&CNTRY994,0,0.0
IMPO14786&&CNTRY252,1,1.0
IMPO14786&&CNTRY652,0,0.0
IMPO14787&&CNTRY184,0,0.0
IMPO14788&&CNTRY376,0,0.0
IMPO14788&&CNTRY558,0,0.0
IMPO14788&&CNTRY764,1,1.0
IMPO14788&&CNTRY846,0,0.0
IMPO14788&&CNTRY976,0,0.0
IMPO14788&&CNTRY994,1,1.0
IMPO14789&&CNTRY376,0,0.0
IMPO14789&&CNTRY429,1,1.0
IMPO14789&&CNTRY485,0,0.0
IMPO14789&&CNTRY554,0,0.0
IMPO14789&&CNTRY562,0,0.0
IMPO14789&&CNTRY825,0,0.0
IMPO14790&&CNTRY846,0,0.0
IMPO14790&&CNTRY975,0,0.0
IMPO14790&&CNTRY976,1,1.0
IMPO14792&&CNTRY770,1,1.0
IMPO14793&&CNTRY994,0,0.0
IMPO14794&&CNTRY680,1,1.0
IMPO14794&&CNTRY859,1,1.0
IMPO14794&&CNTRY920,0,0.0
IMPO14794&&CNTRY959,0,0.0
IMPO14796&&CNTRY756,1,1.0
IMPO14797&&CNTRY376,0,0.0
IMPO14797&&CNTRY674,1,1.0
IMPO14798&&CNTRY825,0,0.0
IMPO14799&&CNTRY317,0,0.0
IMPO14799&&CNTRY323,1,1.0
IMPO14799&&CNTRY376,2,0.6666666666666666
IMPO14799&&CNTRY454,0,0.0
IMPO14799&&CNTRY554,1,1.0
IMPO14799&&CNTRY652,0,0.0
IMPO14799&&CNTRY680,0,0.0
IMPO14799&&CNTRY994,0,0.0
IMPO14800&&CNTRY407,0,0.0
IMPO14800&&CNTRY976,0,0.0
IMPO14800&&CNTRY994,0,0.0
IMPO14801&&CNTRY125,1,1.0
IMPO14801&&CNTRY139,0,0.0
IMPO14801&&CNTRY920,1,1.0
IMPO14803&&CNTRY407,1,1.0
IMPO14803&&CNTRY615,0,0.0
IMPO14804&&CNTRY123,0,0.0
IMPO14804&&CNTRY652,0,0.0
IMPO14804&&CNTRY674,0,0.0
IMPO14804&&CNTRY680,0,0.0
IMPO14804&&CNTRY687,0,0.0
IMPO14804&&CNTRY846,1,1.0
IMPO14804&&CNTRY976,0,0.0
IMPO14804&&CNTRY994,0,0.0
IMPO14805&&CNTRY123,0,0.0
IMPO14805&&CNTRY618,0,0.0
IMPO14806&&CNTRY351,1,1.0
IMPO14806&&CNTRY644,0,0.0
IMPO14806&&CNTRY770,0,0.0
IMPO14807&&CNTRY930,1,1.0
IMPO14807&&CNTRY976,0,0.0
IMPO14808&&CNTRY454,0,0.0
IMPO14808&&CNTRY485,1,1.0
IMPO14808&&CNTRY747,0,0.0
IMPO14809&&CNTRY615,0,0.0
IMPO14809&&CNTRY959,0,0.0
IMPO14810&&CNTRY125,1,1.0
IMPO14810&&CNTRY701,1,1.0
IMPO14810&&CNTRY994,1,1.0
IMPO14812&&CNTRY555,0,0.0
IMPO14815&&CNTRY264,0,0.0
IMPO14815&&CNTRY846,0,0.0
IMPO14815&&CNTRY930,1,1.0
IMPO14815&&CNTRY976,0,0.0
IMPO14816&&CNTRY562,0,0.0
IMPO14816&&CNTRY846,0,0.0
IMPO14817&&CNTRY680,0,0.0
IMPO14817&&CNTRY994,0,0.0
IMPO14819&&CNTRY364,0,0.0
IMPO14819&&CNTRY618,0,0.0
IMPO14820&&CNTRY234,0,0.0
IMPO14820&&CNTRY322,0,0.0
IMPO14820&&CNTRY454,0,0.0
IMPO14820&&CNTRY976,0,0.0
IMPO14821&&CNTRY376,1,0.5
IMPO14821&&CNTRY485,0,0.0
IMPO14821&&CNTRY764,0,0.0
IMPO14821&&CNTRY976,0,0.0
IMPO14822&&CNTRY236,0,0.0
IMPO14822&&CNTRY480,0,0.0
IMPO14822&&CNTRY652,0,0.0
IMPO14822&&CNTRY680,1,1.0
IMPO14823&&CNTRY846,1,1.0
IMPO14823&&CNTRY994,0,0.0
IMPO14826&&CNTRY393,1,1.0
IMPO14826&&CNTRY656,1,1.0
IMPO14826&&CNTRY881,0,0.0
IMPO14827&&CNTRY351,0,0.0
IMPO14827&&CNTRY376,0,0.0
IMPO14827&&CNTRY709,1,1.0
IMPO14827&&CNTRY825,0,0.0
IMPO14827&&CNTRY976,0,0.0
IMPO14828&&CNTRY317,0,0.0
IMPO14828&&CNTRY747,0,0.0
IMPO14829&&CNTRY376,0,0.0
IMPO14830&&CNTRY846,0,0.0
IMPO14833&&CNTRY527,0,0.0
IMPO14837&&CNTRY166,1,1.0
IMPO14837&&CNTRY323,0,0.0
IMPO14837&&CNTRY376,0,0.0
IMPO14837&&CNTRY555,0,0.0
IMPO14837&&CNTRY680,0,0.0
IMPO14837&&CNTRY825,0,0.0
IMPO14837&&CNTRY881,0,0.0
IMPO14837&&CNTRY976,0,0.0
IMPO14837&&CNTRY994,0,0.0
IMPO14839&&CNTRY123,0,0.0
IMPO14839&&CNTRY317,0,0.0
IMPO14839&&CNTRY323,0,0.0
IMPO14839&&CNTRY364,0,0.0
IMPO14839&&CNTRY376,0,0.0
IMPO14839&&CNTRY454,0,0.0
IMPO14839&&CNTRY485,0,0.0
IMPO14839&&CNTRY652,0,0.0
IMPO14839&&CNTRY680,0,0.0
IMPO14839&&CNTRY747,0,0.0
IMPO14839&&CNTRY764,0,0.0
IMPO14839&&CNTRY863,0,0.0
IMPO14839&&CNTRY884,0,0.0
IMPO14839&&CNTRY976,0,0.0
IMPO14839&&CNTRY994,0,0.0
IMPO14840&&CNTRY618,0,0.0
IMPO14840&&CNTRY652,0,0.0
IMPO14840&&CNTRY825,0,0.0
IMPO14841&&CNTRY454,0,0.0
IMPO14843&&CNTRY644,1,1.0
IMPO14843&&CNTRY881,1,1.0
IMPO14844&&CNTRY277,0,0.0
IMPO14844&&CNTRY317,0,0.0
IMPO14844&&CNTRY454,0,0.0
IMPO14844&&CNTRY759,0,0.0
IMPO14845&&CNTRY454,0,0.0
IMPO14845&&CNTRY846,0,0.0
IMPO14845&&CNTRY881,1,1.0
IMPO14848&&CNTRY276,1,1.0
IMPO14848&&CNTRY756,1,1.0
IMPO14849&&CNTRY351,0,0.0
IMPO14849&&CNTRY390,0,0.0
IMPO14849&&CNTRY859,1,1.0
IMPO14850&&CNTRY915,0,0.0
IMPO14851&&CNTRY125,0,0.0
IMPO14852&&CNTRY123,0,0.0
IMPO14852&&CNTRY454,1,1.0
IMPO14852&&CNTRY680,0,0.0
IMPO14853&&CNTRY123,0,0.0
IMPO14853&&CNTRY236,0,0.0
IMPO14853&&CNTRY364,0,0.0
IMPO14853&&CNTRY376,0,0.0
IMPO14853&&CNTRY680,0,0.0
IMPO14853&&CNTRY959,1,1.0
IMPO14853&&CNTRY976,0,0.0
IMPO14853&&CNTRY994,0,0.0
IMPO14854&&CNTRY454,0,0.0
IMPO14854&&CNTRY917,0,0.0
IMPO14855&&CNTRY480,1,1.0
IMPO14856&&CNTRY454,0,0.0
IMPO14856&&CNTRY652,1,1.0
IMPO14856&&CNTRY825,0,0.0
IMPO14858&&CNTRY323,1,1.0
IMPO14859&&CNTRY674,0,0.0
IMPO14859&&CNTRY716,0,0.0
IMPO14860&&CNTRY390,1,1.0
IMPO14860&&CNTRY846,1,1.0
IMPO14861&&CNTRY123,0,0.0
IMPO14861&&CNTRY125,0,0.0
IMPO14861&&CNTRY171,0,0.0
IMPO14861&&CNTRY376,0,0.0
IMPO14861&&CNTRY415,0,0.0
IMPO14861&&CNTRY652,0,0.0
IMPO14861&&CNTRY976,0,0.0
IMPO14861&&CNTRY994,0,0.0
IMPO14862&&CNTRY843,0,0.0
IMPO14863&&CNTRY123,0,0.0
IMPO14863&&CNTRY138,0,0.0
IMPO14863&&CNTRY252,1,1.0
IMPO14863&&CNTRY376,0,0.0
IMPO14863&&CNTRY409,1,1.0
IMPO14863&&CNTRY429,0,0.0
IMPO14863&&CNTRY562,0,0.0
IMPO14863&&CNTRY652,0,0.0
IMPO14863&&CNTRY680,0,0.0
IMPO14863&&CNTRY846,0,0.0
IMPO14863&&CNTRY859,0,0.0
IMPO14863&&CNTRY976,0,0.0
IMPO14863&&CNTRY994,0,0.0
IMPO14864&&CNTRY123,0,0.0
IMPO14865&&CNTRY825,0,0.0
IMPO14866&&CNTRY125,1,1.0
IMPO14866&&CNTRY263,0,0.0
IMPO14867&&CNTRY123,0,0.0
IMPO14867&&CNTRY454,0,0.0
IMPO14867&&CNTRY680,0,0.0
IMPO14867&&CNTRY980,0,0.0
IMPO14868&&CNTRY335,0,0.0
IMPO14868&&CNTRY994,1,1.0
IMPO14869&&CNTRY264,0,0.0
IMPO14869&&CNTRY445,1,1.0
IMPO14869&&CNTRY480,1,1.0
IMPO14870&&CNTRY138,0,0.0
IMPO14870&&CNTRY376,0,0.0
IMPO14870&&CNTRY454,0,0.0
IMPO14870&&CNTRY555,1,1.0
IMPO14870&&CNTRY994,0,0.0
IMPO14871&&CNTRY652,0,0.0
IMPO14871&&CNTRY975,0,0.0
IMPO14871&&CNTRY976,2,1.0
IMPO14876&&CNTRY216,0,0.0
IMPO14876&&CNTRY252,0,0.0
IMPO14876&&CNTRY376,0,0.0
IMPO14876&&CNTRY393,0,0.0
IMPO14876&&CNTRY454,0,0.0
IMPO14876&&CNTRY625,1,1.0
IMPO14876&&CNTRY652,0,0.0
IMPO14876&&CNTRY825,0,0.0
IMPO14876&&CNTRY837,1,1.0
IMPO14876&&CNTRY976,0,0.0
IMPO14876&&CNTRY994,1,1.0
IMPO14878&&CNTRY123,1,1.0
IMPO14878&&CNTRY376,0,0.0
IMPO14878&&CNTRY652,0,0.0
IMPO14878&&CNTRY764,0,0.0
IMPO14878&&CNTRY976,0,0.0
IMPO14879&&CNTRY409,0,0.0
IMPO14879&&CNTRY558,1,1.0
IMPO14879&&CNTRY652,0,0.0
IMPO14879&&CNTRY680,1,1.0
IMPO14880&&CNTRY454,0,0.0
IMPO14880&&CNTRY485,0,0.0
IMPO14880&&CNTRY674,0,0.0
IMPO14880&&CNTRY994,1,1.0
IMPO14881&&CNTRY825,0,0.0
IMPO14881&&CNTRY976,0,0.0
IMPO14882&&CNTRY980,0,0.0
IMPO14882&&CNTRY994,0,0.0
IMPO14886&&CNTRY917,1,1.0
IMPO14887&&CNTRY652,0,0.0
IMPO14887&&CNTRY825,1,1.0
IMPO14888&&CNTRY576,0,0.0
IMPO14888&&CNTRY627,0,0.0
IMPO14888&&CNTRY759,0,0.0
IMPO14888&&CNTRY866,0,0.0
IMPO14888&&CNTRY874,0,0.0
IMPO14888&&CNTRY994,0,0.0
IMPO14889&&CNTRY113,0,0.0
IMPO14889&&CNTRY994,1,1.0
IMPO14890&&CNTRY123,0,0.0
IMPO14890&&CNTRY140,0,0.0
IMPO14890&&CNTRY236,0,0.0
IMPO14890&&CNTRY264,0,0.0
IMPO14890&&CNTRY277,1,1.0
IMPO14890&&CNTRY335,0,0.0
IMPO14890&&CNTRY376,0,0.0
IMPO14890&&CNTRY409,1,1.0
IMPO14890&&CNTRY415,0,0.0
IMPO14890&&CNTRY429,0,0.0
IMPO14890&&CNTRY454,0,0.0
IMPO14890&&CNTRY554,0,0.0
IMPO14890&&CNTRY562,0,0.0
IMPO14890&&CNTRY652,0,0.0
IMPO14890&&CNTRY654,0,0.0
IMPO14890&&CNTRY680,0,0.0
IMPO14890&&CNTRY687,1,1.0
IMPO14890&&CNTRY716,0,0.0
IMPO14890&&CNTRY748,0,0.0
IMPO14890&&CNTRY785,0,0.0
IMPO14890&&CNTRY825,1,0.05555555555555555
IMPO14890&&CNTRY846,0,0.0
IMPO14890&&CNTRY866,0,0.0
IMPO14890&&CNTRY881,0,0.0
IMPO14890&&CNTRY915,0,0.0
IMPO14890&&CNTRY959,1,0.5
IMPO14890&&CNTRY976,0,0.0
IMPO14890&&CNTRY994,0,0.0
IMPO14891&&CNTRY276,0,0.0
IMPO14892&&CNTRY215,1,1.0
IMPO14894&&CNTRY480,0,0.0
IMPO14894&&CNTRY976,0,0.0
IMPO14894&&CNTRY994,0,0.0
IMPO14897&&CNTRY771,1,1.0
IMPO14897&&CNTRY825,0,0.0
IMPO14897&&CNTRY874,0,0.0
IMPO14897&&CNTRY930,0,0.0
IMPO14898&&CNTRY576,0,0.0
IMPO14898&&CNTRY881,0,0.0
IMPO14898&&CNTRY959,0,0.0
IMPO14900&&CNTRY166,0,0.0
IMPO14900&&CNTRY323,0,0.0
IMPO14900&&CNTRY680,0,0.0
IMPO14900&&CNTRY825,1,1.0
IMPO14900&&CNTRY859,0,0.0
IMPO14900&&CNTRY959,0,0.0
IMPO14900&&CNTRY994,0,0.0
IMPO14901&&CNTRY277,0,0.0
IMPO14901&&CNTRY652,0,0.0
IMPO14903&&CNTRY376,0,0.0
IMPO14903&&CNTRY687,0,0.0
IMPO14904&&CNTRY364,1,1.0
IMPO14904&&CNTRY389,0,0.0
IMPO14904&&CNTRY527,1,1.0
IMPO14904&&CNTRY615,0,0.0
IMPO14904&&CNTRY653,0,0.0
IMPO14904&&CNTRY680,0,0.0
IMPO14904&&CNTRY759,0,0.0
IMPO14904&&CNTRY825,0,0.0
IMPO14904&&CNTRY881,1,1.0
IMPO14905&&CNTRY438,1,1.0
IMPO14905&&CNTRY917,1,1.0
IMPO14905&&CNTRY994,0,0.0
IMPO14906&&CNTRY138,1,1.0
IMPO14906&&CNTRY209,0,0.0
IMPO14906&&CNTRY317,1,1.0
IMPO14906&&CNTRY846,1,1.0
IMPO14907&&CNTRY209,0,0.0
IMPO14908&&CNTRY485,0,0.0
IMPO14908&&CNTRY615,0,0.0
IMPO14914&&CNTRY429,0,0.0
IMPO14915&&CNTRY171,0,0.0
IMPO14915&&CNTRY576,0,0.0
IMPO14915&&CNTRY652,0,0.0
IMPO14915&&CNTRY680,0,0.0
IMPO14915&&CNTRY976,0,0.0
IMPO14917&&CNTRY252,0,0.0
IMPO14917&&CNTRY376,0,0.0
IMPO14917&&CNTRY528,0,0.0
IMPO14917&&CNTRY759,0,0.0
IMPO14917&&CNTRY825,0,0.0
IMPO14917&&CNTRY994,0,0.0
IMPO14918&&CNTRY618,0,0.0
IMPO14918&&CNTRY654,1,1.0
IMPO14922&&CNTRY113,0,0.0
IMPO14922&&CNTRY317,0,0.0
IMPO14922&&CNTRY615,0,0.0
IMPO14922&&CNTRY764,0,0.0
IMPO14924&&CNTRY323,1,1.0
IMPO14924&&CNTRY653,0,0.0
IMPO14924&&CNTRY701,0,0.0
IMPO14927&&CNTRY837,0,0.0
IMPO14927&&CNTRY962,1,1.0
IMPO14929&&CNTRY113,0,0.0
IMPO14931&&CNTRY123,0,0.0
IMPO14931&&CNTRY615,0,0.0
IMPO14931&&CNTRY771,1,1.0
IMPO14933&&CNTRY846,0,0.0
IMPO14934&&CNTRY846,1,1.0
IMPO14934&&CNTRY959,0,0.0
IMPO14938&&CNTRY123,0,0.0
IMPO14938&&CNTRY364,0,0.0
IMPO14941&&CNTRY284,0,0.0
IMPO14942&&CNTRY615,0,0.0
IMPO14943&&CNTRY976,0,0.0
IMPO14945&&CNTRY454,0,0.0
IMPO14945&&CNTRY680,1,1.0
IMPO14945&&CNTRY825,0,0.0
IMPO14947&&CNTRY123,0,0.0
IMPO14947&&CNTRY480,0,0.0
IMPO14947&&CNTRY528,0,0.0
IMPO14947&&CNTRY652,1,1.0
IMPO14947&&CNTRY674,0,0.0
IMPO14947&&CNTRY680,0,0.0
IMPO14947&&CNTRY846,0,0.0
IMPO14947&&CNTRY915,0,0.0
IMPO14947&&CNTRY976,0,0.0
IMPO14947&&CNTRY980,1,1.0
IMPO14947&&CNTRY994,0,0.0
IMPO14949&&CNTRY113,1,1.0
IMPO14949&&CNTRY277,0,0.0
IMPO14949&&CNTRY364,0,0.0
IMPO14949&&CNTRY407,0,0.0
IMPO14949&&CNTRY846,0,0.0
IMPO14950&&CNTRY140,1,1.0
IMPO14950&&CNTRY765,1,1.0
IMPO14951&&CNTRY390,0,0.0
IMPO14954&&CNTRY123,0,0.0
IMPO14954&&CNTRY184,0,0.0
IMPO14954&&CNTRY323,0,0.0
IMPO14954&&CNTRY445,0,0.0
IMPO14954&&CNTRY680,0,0.0
IMPO14954&&CNTRY765,0,0.0
IMPO14954&&CNTRY976,0,0.0
IMPO14954&&CNTRY994,0,0.0
IMPO14955&&CNTRY881,0,0.0
IMPO14956&&CNTRY376,0,0.0
IMPO14956&&CNTRY555,0,0.0
IMPO14956&&CNTRY917,0,0.0
IMPO14957&&CNTRY653,0,0.0
IMPO14957&&CNTRY846,0,0.0
IMPO14958&&CNTRY454,1,1.0
IMPO14958&&CNTRY884,0,0.0
IMPO14958&&CNTRY976,0,0.0
IMPO14960&&CNTRY276,1,1.0
IMPO14960&&CNTRY652,0,0.0
IMPO14960&&CNTRY680,0,0.0
IMPO14962&&CNTRY393,0,0.0
IMPO14962&&CNTRY825,1,1.0
IMPO14962&&CNTRY846,0,0.0
IMPO14964&&CNTRY554,0,0.0
IMPO14964&&CNTRY976,0,0.0
IMPO14965&&CNTRY680,0,0.0
IMPO14966&&CNTRY264,1,1.0
IMPO14966&&CNTRY277,0,0.0
IMPO14966&&CNTRY376,1,1.0
IMPO14966&&CNTRY454,0,0.0
IMPO14966&&CNTRY652,1,1.0
IMPO14966&&CNTRY680,0,0.0
IMPO14966&&CNTRY825,0,0.0
IMPO14966&&CNTRY846,0,0.0
IMPO14966&&CNTRY994,1,0.3333333333333333
IMPO14969&&CNTRY123,0,0.0
IMPO14969&&CNTRY335,0,0.0
IMPO14969&&CNTRY376,0,0.0
IMPO14969&&CNTRY445,0,0.0
IMPO14969&&CNTRY454,0,0.0
IMPO14969&&CNTRY652,0,0.0
IMPO14969&&CNTRY680,1,0.3333333333333333
IMPO14969&&CNTRY825,0,0.0
IMPO14969&&CNTRY881,0,0.0
IMPO14969&&CNTRY920,0,0.0
IMPO14969&&CNTRY976,0,0.0
IMPO14969&&CNTRY994,0,0.0
IMPO14972&&CNTRY317,0,0.0
IMPO14972&&CNTRY825,0,0.0
IMPO14972&&CNTRY994,0,0.0
IMPO14973&&CNTRY171,0,0.0
IMPO14973&&CNTRY276,0,0.0
IMPO14973&&CNTRY825,0,0.0
IMPO14973&&CNTRY846,0,0.0
IMPO14974&&CNTRY825,0,0.0
IMPO14974&&CNTRY881,1,1.0
IMPO14975&&CNTRY376,0,0.0
IMPO14975&&CNTRY680,0,0.0
IMPO14975&&CNTRY881,0,0.0
IMPO14975&&CNTRY959,0,0.0
IMPO14975&&CNTRY994,0,0.0
IMPO14976&&CNTRY317,1,1.0
IMPO14976&&CNTRY859,1,1.0
IMPO14976&&CNTRY976,0,0.0
IMPO14977&&CNTRY454,0,0.0
IMPO14977&&CNTRY959,0,0.0
IMPO14978&&CNTRY277,0,0.0
IMPO14978&&CNTRY759,0,0.0
IMPO14978&&CNTRY959,1,1.0
IMPO14978&&CNTRY994,0,0.0
IMPO14979&&CNTRY652,0,0.0
IMPO14981&&CNTRY123,0,0.0
IMPO14981&&CNTRY881,1,1.0
IMPO14982&&CNTRY846,0,0.0
IMPO14983&&CNTRY884,1,1.0
IMPO14983&&CNTRY994,0,0.0
IMPO14984&&CNTRY615,0,0.0
IMPO14985&&CNTRY335,0,0.0
IMPO14985&&CNTRY480,0,0.0
IMPO14986&&CNTRY376,0,0.0
IMPO14986&&CNTRY429,1,1.0
IMPO14986&&CNTRY485,0,0.0
IMPO14986&&CNTRY652,0,0.0
IMPO14986&&CNTRY994,0,0.0
IMPO14987&&CNTRY364,0,0.0
IMPO14987&&CNTRY846,0,0.0
IMPO14987&&CNTRY994,1,1.0
IMPO14989&&CNTRY680,0,0.0
IMPO14989&&CNTRY994,0,0.0
IMPO14992&&CNTRY123,0,0.0
IMPO14992&&CNTRY263,0,0.0
IMPO14992&&CNTRY454,0,0.0
IMPO14992&&CNTRY825,0,0.0
IMPO14993&&CNTRY376,0,0.0
IMPO14993&&CNTRY415,0,0.0
IMPO14993&&CNTRY615,0,0.0
IMPO14993&&CNTRY713,0,0.0
IMPO14993&&CNTRY863,0,0.0
IMPO14996&&CNTRY322,0,0.0
IMPO14996&&CNTRY323,0,0.0
IMPO14996&&CNTRY376,0,0.0
IMPO14996&&CNTRY390,0,0.0
IMPO14996&&CNTRY407,0,0.0
IMPO14996&&CNTRY644,0,0.0
IMPO14996&&CNTRY652,0,0.0
IMPO14996&&CNTRY680,0,0.0
IMPO14996&&CNTRY825,0,0.0
IMPO14996&&CNTRY881,0,0.0
IMPO14996&&CNTRY930,0,0.0
IMPO14996&&CNTRY976,0,0.0
IMPO14996&&CNTRY994,1,0.2
IMPO14997&&CNTRY915,1,1.0
IMPO15002&&CNTRY747,0,0.0
IMPO15004&&CNTRY123,0,0.0
IMPO15004&&CNTRY485,0,0.0
IMPO15006&&CNTRY123,0,0.0
IMPO15006&&CNTRY125,0,0.0
IMPO15006&&CNTRY216,0,0.0
IMPO15006&&CNTRY252,0,0.0
IMPO15006&&CNTRY321,0,0.0
IMPO15006&&CNTRY485,0,0.0
IMPO15006&&CNTRY652,0,0.0
IMPO15006&&CNTRY680,0,0.0
IMPO15006&&CNTRY825,0,0.0
IMPO15006&&CNTRY846,0,0.0
IMPO15006&&CNTRY881,0,0.0
IMPO15006&&CNTRY976,1,0.16666666666666666
IMPO15006&&CNTRY994,0,0.0
IMPO15007&&CNTRY376,0,0.0
IMPO15007&&CNTRY846,0,0.0
IMPO15007&&CNTRY976,0,0.0
IMPO15011&&CNTRY184,0,0.0
IMPO15014&&CNTRY171,0,0.0
IMPO15014&&CNTRY866,1,1.0
IMPO15016&&CNTRY123,0,0.0
IMPO15016&&CNTRY153,0,0.0
IMPO15016&&CNTRY376,0,0.0
IMPO15016&&CNTRY456,0,0.0
IMPO15016&&CNTRY615,0,0.0
IMPO15016&&CNTRY652,0,0.0
IMPO15016&&CNTRY654,0,0.0
IMPO15016&&CNTRY680,0,0.0
IMPO15016&&CNTRY785,0,0.0
IMPO15016&&CNTRY825,1,0.09090909090909091
IMPO15016&&CNTRY846,0,0.0
IMPO15016&&CNTRY881,0,0.0
IMPO15016&&CNTRY920,0,0.0
IMPO15016&&CNTRY976,0,0.0
IMPO15016&&CNTRY994,0,0.0
IMPO15017&&CNTRY123,0,0.0
IMPO15017&&CNTRY994,0,0.0
IMPO15018&&CNTRY454,1,0.5
IMPO15018&&CNTRY680,0,0.0
IMPO15019&&CNTRY216,1,1.0
IMPO15020&&CNTRY123,0,0.0
IMPO15020&&CNTRY689,0,0.0
IMPO15020&&CNTRY920,1,1.0
IMPO15021&&CNTRY376,0,0.0
IMPO15022&&CNTRY284,0,0.0
IMPO15027&&CNTRY263,0,0.0
IMPO15027&&CNTRY351,1,1.0
IMPO15027&&CNTRY389,1,1.0
IMPO15027&&CNTRY485,0,0.0
IMPO15027&&CNTRY615,0,0.0
IMPO15027&&CNTRY846,0,0.0
IMPO15028&&CNTRY390,1,1.0
IMPO15028&&CNTRY652,0,0.0
IMPO15028&&CNTRY881,0,0.0
IMPO15031&&CNTRY316,1,1.0
IMPO15031&&CNTRY656,0,0.0
IMPO15031&&CNTRY846,1,1.0
IMPO15035&&CNTRY123,0,0.0
IMPO15035&&CNTRY627,0,0.0
IMPO15036&&CNTRY759,0,0.0
IMPO15036&&CNTRY825,0,0.0
IMPO15037&&CNTRY316,0,0.0
IMPO15038&&CNTRY454,0,0.0
IMPO15038&&CNTRY756,1,1.0
IMPO15038&&CNTRY759,0,0.0
IMPO15038&&CNTRY825,0,0.0
IMPO15038&&CNTRY846,1,0.5
IMPO15038&&CNTRY976,0,0.0
IMPO15039&&CNTRY171,1,1.0
IMPO15039&&CNTRY376,0,0.0
IMPO15039&&CNTRY576,1,1.0
IMPO15039&&CNTRY680,0,0.0
IMPO15040&&CNTRY184,1,1.0
IMPO15040&&CNTRY264,1,1.0
IMPO15040&&CNTRY323,0,0.0
IMPO15042&&CNTRY975,0,0.0
IMPO15044&&CNTRY252,0,0.0
IMPO15045&&CNTRY674,0,0.0
IMPO15046&&CNTRY209,1,1.0
IMPO15046&&CNTRY284,1,1.0
IMPO15046&&CNTRY376,0,0.0
IMPO15046&&CNTRY454,0,0.0
IMPO15046&&CNTRY652,0,0.0
IMPO15046&&CNTRY680,0,0.0
IMPO15046&&CNTRY709,1,1.0
IMPO15046&&CNTRY863,0,0.0
IMPO15046&&CNTRY976,1,1.0
IMPO15046&&CNTRY994,0,0.0
IMPO15048&&CNTRY123,0,0.0
IMPO15048&&CNTRY322,0,0.0
IMPO15048&&CNTRY454,0,0.0
IMPO15048&&CNTRY576,1,1.0
IMPO15048&&CNTRY680,0,0.0
IMPO15048&&CNTRY764,0,0.0
IMPO15048&&CNTRY825,0,0.0
IMPO15048&&CNTRY994,0,0.0
IMPO15051&&CNTRY323,0,0.0
IMPO15051&&CNTRY962,0,0.0
IMPO15051&&CNTRY994,0,0.0
IMPO15052&&CNTRY376,0,0.0
IMPO15052&&CNTRY562,0,0.0
IMPO15052&&CNTRY976,0,0.0
IMPO15052&&CNTRY994,0,0.0
IMPO15053&&CNTRY123,0,0.0
IMPO15053&&CNTRY527,0,0.0
IMPO15053&&CNTRY652,0,0.0
IMPO15053&&CNTRY825,0,0.0
IMPO15053&&CNTRY920,0,0.0
IMPO15054&&CNTRY123,0,0.0
