OFFICE&&IMPORTER.TIN,OFFICE&&IMPORTER.TIN_illicit_sum,OFFICE&&IMPORTER.TIN_illicit_rate
OFFICE92&&IMP630884,0,0.0
OFFICE92&&IMP631006,0,0.0
OFFICE92&&IMP632026,0,0.0
OFFICE92&&IMP632761,0,0.0
OFFICE92&&IMP633501,0,0.0
OFFICE92&&IMP634063,0,0.0
OFFICE92&&IMP635379,0,0.0
OFFICE92&&IMP635664,1,1.0
OFFICE92&&IMP636954,0,0.0
OFFICE92&&IMP638175,0,0.0
OFFICE92&&IMP638434,0,0.0
OFFICE92&&IMP638491,1,1.0
OFFICE92&&IMP638493,0,0.0
OFFICE92&&IMP638768,0,0.0
OFFICE92&&IMP639119,0,0.0
OFFICE92&&IMP641249,0,0.0
OFFICE92&&IMP642741,0,0.0
OFFICE92&&IMP643025,0,0.0
OFFICE92&&IMP643137,0,0.0
OFFICE92&&IMP643203,0,0.0
OFFICE92&&IMP643297,0,0.0
OFFICE92&&IMP643780,1,1.0
OFFICE92&&IMP644258,0,0.0
OFFICE92&&IMP644587,1,1.0
OFFICE92&&IMP645194,1,1.0
OFFICE92&&IMP646200,1,1.0
OFFICE92&&IMP646215,0,0.0
OFFICE92&&IMP646277,1,1.0
OFFICE92&&IMP646613,0,0.0
OFFICE92&&IMP646887,1,1.0
OFFICE92&&IMP646975,0,0.0
OFFICE92&&IMP647160,0,0.0
OFFICE92&&IMP647174,0,0.0
OFFICE92&&IMP648653,0,0.0
OFFICE92&&IMP648771,0,0.0
OFFICE92&&IMP650524,1,1.0
OFFICE92&&IMP650854,0,0.0
OFFICE92&&IMP651017,0,0.0
OFFICE92&&IMP651413,1,1.0
OFFICE92&&IMP652296,0,0.0
OFFICE92&&IMP652712,0,0.0
OFFICE92&&IMP653103,1,1.0
OFFICE92&&IMP653521,1,0.5
OFFICE92&&IMP654182,0,0.0
OFFICE92&&IMP656984,1,1.0
OFFICE92&&IMP657028,1,0.3333333333333333
OFFICE92&&IMP657189,1,1.0
OFFICE92&&IMP657701,0,0.0
OFFICE92&&IMP658122,0,0.0
OFFICE92&&IMP659233,0,0.0
OFFICE92&&IMP659390,0,0.0
OFFICE92&&IMP660556,0,0.0
OFFICE92&&IMP661545,1,1.0
OFFICE92&&IMP662011,0,0.0
OFFICE92&&IMP662947,0,0.0
OFFICE92&&IMP663099,0,0.0
OFFICE92&&IMP663582,1,0.5
OFFICE92&&IMP664230,0,0.0
OFFICE92&&IMP664290,0,0.0
OFFICE92&&IMP665827,0,0.0
OFFICE92&&IMP666326,1,1.0
OFFICE92&&IMP666410,0,0.0
OFFICE92&&IMP668188,0,0.0
OFFICE92&&IMP668739,0,0.0
OFFICE92&&IMP668904,0,0.0
OFFICE92&&IMP669055,0,0.0
OFFICE92&&IMP669270,0,0.0
OFFICE92&&IMP669645,0,0.0
OFFICE92&&IMP670276,0,0.0
OFFICE92&&IMP670723,0,0.0
OFFICE92&&IMP671861,0,0.0
OFFICE92&&IMP671906,0,0.0
OFFICE92&&IMP672344,0,0.0
OFFICE92&&IMP672359,0,0.0
OFFICE92&&IMP672602,0,0.0
OFFICE92&&IMP673892,0,0.0
OFFICE92&&IMP673925,0,0.0
OFFICE92&&IMP674947,1,0.2
OFFICE92&&IMP675061,0,0.0
OFFICE92&&IMP675218,0,0.0
OFFICE92&&IMP675495,0,0.0
OFFICE92&&IMP676925,0,0.0
OFFICE92&&IMP677211,0,0.0
OFFICE92&&IMP678037,0,0.0
OFFICE92&&IMP678191,0,0.0
OFFICE92&&IMP679230,0,0.0
OFFICE92&&IMP679260,0,0.0
OFFICE92&&IMP679556,0,0.0
OFFICE92&&IMP682083,0,0.0
OFFICE92&&IMP682232,0,0.0
OFFICE92&&IMP682503,0,0.0
OFFICE92&&IMP683200,0,0.0
OFFICE92&&IMP683347,0,0.0
OFFICE92&&IMP684234,0,0.0
OFFICE92&&IMP686839,0,0.0
OFFICE92&&IMP686852,0,0.0
OFFICE92&&IMP687042,1,1.0
OFFICE92&&IMP687980,1,1.0
OFFICE92&&IMP688289,0,0.0
OFFICE92&&IMP688597,0,0.0
OFFICE92&&IMP689869,0,0.0
OFFICE92&&IMP690037,0,0.0
OFFICE92&&IMP690455,1,1.0
OFFICE92&&IMP690457,0,0.0
OFFICE92&&IMP690667,0,0.0
OFFICE92&&IMP690700,0,0.0
OFFICE92&&IMP691078,0,0.0
OFFICE92&&IMP691270,0,0.0
OFFICE92&&IMP691863,0,0.0
OFFICE92&&IMP692178,0,0.0
OFFICE92&&IMP693021,0,0.0
OFFICE92&&IMP693403,0,0.0
OFFICE92&&IMP693901,0,0.0
OFFICE92&&IMP694837,1,0.5
OFFICE92&&IMP695084,0,0.0
OFFICE92&&IMP695734,0,0.0
OFFICE92&&IMP695967,0,0.0
OFFICE92&&IMP696442,0,0.0
OFFICE92&&IMP697300,0,0.0
OFFICE92&&IMP697425,1,0.0625
OFFICE92&&IMP697497,0,0.0
OFFICE92&&IMP697732,0,0.0
OFFICE92&&IMP697865,0,0.0
OFFICE92&&IMP698598,0,0.0
OFFICE92&&IMP699003,1,0.5
OFFICE92&&IMP699617,0,0.0
OFFICE92&&IMP700544,1,1.0
OFFICE92&&IMP700582,1,1.0
OFFICE92&&IMP701523,0,0.0
OFFICE92&&IMP702099,0,0.0
OFFICE92&&IMP702827,1,1.0
OFFICE92&&IMP702868,1,1.0
OFFICE92&&IMP702902,0,0.0
OFFICE92&&IMP702966,0,0.0
OFFICE92&&IMP703936,2,0.18181818181818182
OFFICE92&&IMP705173,0,0.0
OFFICE92&&IMP705831,0,0.0
OFFICE92&&IMP706266,1,1.0
OFFICE92&&IMP706385,1,0.3333333333333333
OFFICE92&&IMP707390,1,1.0
OFFICE92&&IMP707709,0,0.0
OFFICE92&&IMP708256,0,0.0
OFFICE92&&IMP708392,0,0.0
OFFICE92&&IMP709322,0,0.0
OFFICE92&&IMP709341,0,0.0
OFFICE92&&IMP709389,0,0.0
OFFICE92&&IMP709641,0,0.0
OFFICE92&&IMP710763,0,0.0
OFFICE92&&IMP711339,1,1.0
OFFICE92&&IMP712227,0,0.0
OFFICE92&&IMP712264,1,0.05
OFFICE92&&IMP712304,0,0.0
OFFICE92&&IMP712611,1,1.0
OFFICE92&&IMP714228,0,0.0
OFFICE92&&IMP714930,0,0.0
OFFICE92&&IMP715022,0,0.0
OFFICE92&&IMP715036,0,0.0
OFFICE92&&IMP715356,1,0.06666666666666667
OFFICE92&&IMP715456,0,0.0
OFFICE92&&IMP716581,0,0.0
OFFICE92&&IMP716681,0,0.0
OFFICE92&&IMP716770,0,0.0
OFFICE92&&IMP716800,0,0.0
OFFICE92&&IMP717367,0,0.0
OFFICE92&&IMP717647,0,0.0
OFFICE92&&IMP717735,0,0.0
OFFICE92&&IMP717900,1,1.0
OFFICE92&&IMP718266,0,0.0
OFFICE92&&IMP718458,0,0.0
OFFICE92&&IMP718546,0,0.0
OFFICE92&&IMP719526,1,0.5
OFFICE92&&IMP719698,0,0.0
OFFICE92&&IMP719946,0,0.0
OFFICE92&&IMP720276,0,0.0
OFFICE92&&IMP720753,1,0.05
OFFICE92&&IMP720986,0,0.0
OFFICE92&&IMP721904,0,0.0
OFFICE92&&IMP722083,0,0.0
OFFICE92&&IMP722661,0,0.0
OFFICE92&&IMP723699,1,1.0
OFFICE92&&IMP723769,0,0.0
OFFICE92&&IMP724139,0,0.0
OFFICE92&&IMP724423,0,0.0
OFFICE92&&IMP725390,1,1.0
OFFICE92&&IMP726222,0,0.0
OFFICE92&&IMP726236,0,0.0
OFFICE92&&IMP726296,0,0.0
OFFICE92&&IMP726701,0,0.0
OFFICE92&&IMP727169,0,0.0
OFFICE92&&IMP727398,0,0.0
OFFICE92&&IMP728877,0,0.0
OFFICE92&&IMP729355,0,0.0
OFFICE92&&IMP729494,1,1.0
OFFICE92&&IMP731188,0,0.0
OFFICE92&&IMP731350,0,0.0
OFFICE92&&IMP732333,1,0.5
OFFICE92&&IMP732447,0,0.0
OFFICE92&&IMP733393,1,1.0
OFFICE92&&IMP733472,0,0.0
OFFICE92&&IMP733694,0,0.0
OFFICE92&&IMP734391,0,0.0
OFFICE92&&IMP735275,0,0.0
OFFICE92&&IMP735415,0,0.0
OFFICE92&&IMP736923,0,0.0
OFFICE92&&IMP737528,0,0.0
OFFICE92&&IMP737716,0,0.0
OFFICE92&&IMP738054,0,0.0
OFFICE92&&IMP738364,0,0.0
OFFICE92&&IMP739415,0,0.0
OFFICE92&&IMP740186,0,0.0
OFFICE92&&IMP740730,1,1.0
OFFICE92&&IMP741379,0,0.0
OFFICE92&&IMP741994,0,0.0
OFFICE92&&IMP742146,0,0.0
OFFICE92&&IMP742870,0,0.0
OFFICE92&&IMP746057,0,0.0
OFFICE92&&IMP746828,0,0.0
OFFICE92&&IMP747140,0,0.0
OFFICE92&&IMP747425,0,0.0
OFFICE92&&IMP747754,0,0.0
OFFICE92&&IMP749836,0,0.0
OFFICE92&&IMP750032,0,0.0
OFFICE92&&IMP750131,0,0.0
OFFICE92&&IMP750145,0,0.0
OFFICE92&&IMP750979,1,1.0
OFFICE92&&IMP751071,0,0.0
OFFICE92&&IMP751272,0,0.0
OFFICE92&&IMP751795,1,1.0
OFFICE92&&IMP752597,0,0.0
OFFICE92&&IMP753120,0,0.0
OFFICE92&&IMP753264,0,0.0
OFFICE92&&IMP754140,1,1.0
OFFICE92&&IMP755382,1,1.0
OFFICE92&&IMP756108,0,0.0
OFFICE92&&IMP757181,0,0.0
OFFICE92&&IMP757263,1,1.0
OFFICE92&&IMP757502,0,0.0
OFFICE92&&IMP758292,0,0.0
OFFICE92&&IMP758534,0,0.0
OFFICE92&&IMP759037,0,0.0
OFFICE92&&IMP759377,0,0.0
OFFICE92&&IMP759571,0,0.0
OFFICE92&&IMP759949,1,1.0
OFFICE92&&IMP760056,0,0.0
OFFICE92&&IMP760581,0,0.0
OFFICE92&&IMP761578,0,0.0
OFFICE92&&IMP761766,0,0.0
OFFICE92&&IMP761850,0,0.0
OFFICE92&&IMP761988,1,1.0
OFFICE92&&IMP762245,0,0.0
OFFICE92&&IMP762355,0,0.0
OFFICE92&&IMP763548,0,0.0
OFFICE92&&IMP763610,0,0.0
OFFICE92&&IMP764116,0,0.0
OFFICE92&&IMP764454,0,0.0
OFFICE92&&IMP764499,1,0.06666666666666667
OFFICE92&&IMP764530,1,0.1111111111111111
OFFICE92&&IMP764610,0,0.0
OFFICE92&&IMP765281,0,0.0
OFFICE92&&IMP765282,1,0.1
OFFICE92&&IMP765787,0,0.0
OFFICE92&&IMP765832,0,0.0
OFFICE92&&IMP766188,0,0.0
OFFICE92&&IMP766474,0,0.0
OFFICE92&&IMP766914,0,0.0
OFFICE92&&IMP767427,1,1.0
OFFICE92&&IMP768142,0,0.0
OFFICE92&&IMP768226,1,1.0
OFFICE92&&IMP768381,0,0.0
OFFICE92&&IMP770963,0,0.0
OFFICE92&&IMP771054,0,0.0
OFFICE92&&IMP771172,0,0.0
OFFICE92&&IMP771272,0,0.0
OFFICE92&&IMP771455,2,0.6666666666666666
OFFICE92&&IMP772562,1,1.0
OFFICE92&&IMP773239,0,0.0
OFFICE92&&IMP773454,0,0.0
OFFICE92&&IMP774354,1,1.0
OFFICE92&&IMP775888,1,0.5
OFFICE92&&IMP776979,0,0.0
OFFICE92&&IMP776989,0,0.0
OFFICE92&&IMP777088,1,0.16666666666666666
OFFICE92&&IMP778456,0,0.0
OFFICE92&&IMP778727,0,0.0
OFFICE92&&IMP779511,0,0.0
OFFICE92&&IMP781428,0,0.0
OFFICE92&&IMP781588,0,0.0
OFFICE92&&IMP781895,0,0.0
OFFICE92&&IMP783306,0,0.0
OFFICE92&&IMP783432,1,1.0
OFFICE92&&IMP785321,0,0.0
OFFICE92&&IMP785543,0,0.0
OFFICE92&&IMP786271,0,0.0
OFFICE92&&IMP786389,1,0.5
OFFICE92&&IMP787199,0,0.0
OFFICE92&&IMP787266,0,0.0
OFFICE92&&IMP787271,0,0.0
OFFICE92&&IMP787442,0,0.0
OFFICE92&&IMP787636,0,0.0
OFFICE92&&IMP788106,0,0.0
OFFICE92&&IMP788771,0,0.0
OFFICE92&&IMP788786,0,0.0
OFFICE92&&IMP790507,0,0.0
OFFICE92&&IMP790526,1,1.0
OFFICE92&&IMP791047,0,0.0
OFFICE92&&IMP791730,0,0.0
OFFICE92&&IMP791766,0,0.0
OFFICE92&&IMP792271,1,0.3333333333333333
OFFICE92&&IMP793628,0,0.0
OFFICE92&&IMP793732,0,0.0
OFFICE92&&IMP794784,1,0.3333333333333333
OFFICE92&&IMP795395,2,1.0
OFFICE92&&IMP795744,1,0.3333333333333333
OFFICE92&&IMP798907,0,0.0
OFFICE92&&IMP800496,0,0.0
OFFICE92&&IMP800541,0,0.0
OFFICE92&&IMP801010,0,0.0
OFFICE92&&IMP801156,1,1.0
OFFICE92&&IMP801209,0,0.0
OFFICE92&&IMP801697,0,0.0
OFFICE92&&IMP801956,0,0.0
OFFICE92&&IMP801996,0,0.0
OFFICE92&&IMP802599,1,0.5
OFFICE92&&IMP802880,1,1.0
OFFICE92&&IMP802889,0,0.0
OFFICE92&&IMP803166,0,0.0
OFFICE92&&IMP803789,1,1.0
OFFICE92&&IMP804351,0,0.0
OFFICE92&&IMP804356,0,0.0
OFFICE92&&IMP804413,0,0.0
OFFICE92&&IMP805968,1,0.16666666666666666
OFFICE92&&IMP806125,0,0.0
OFFICE92&&IMP806555,0,0.0
OFFICE92&&IMP806682,0,0.0
OFFICE92&&IMP806769,1,0.5
OFFICE92&&IMP807025,0,0.0
OFFICE92&&IMP807830,0,0.0
OFFICE92&&IMP808102,0,0.0
OFFICE92&&IMP808733,0,0.0
OFFICE92&&IMP809423,1,0.16666666666666666
OFFICE92&&IMP810018,0,0.0
OFFICE92&&IMP810232,0,0.0
OFFICE92&&IMP810438,0,0.0
OFFICE92&&IMP810695,0,0.0
OFFICE92&&IMP810832,1,0.3333333333333333
OFFICE92&&IMP810862,0,0.0
OFFICE92&&IMP810915,0,0.0
OFFICE92&&IMP811494,0,0.0
OFFICE92&&IMP811804,1,1.0
OFFICE92&&IMP811925,0,0.0
OFFICE92&&IMP814007,1,1.0
OFFICE92&&IMP814795,0,0.0
OFFICE92&&IMP814977,1,1.0
OFFICE92&&IMP815181,1,1.0
OFFICE92&&IMP816282,1,1.0
OFFICE92&&IMP816831,1,1.0
OFFICE92&&IMP818610,0,0.0
OFFICE92&&IMP818665,1,0.3333333333333333
OFFICE92&&IMP818676,0,0.0
OFFICE92&&IMP818855,0,0.0
OFFICE92&&IMP819522,1,1.0
OFFICE92&&IMP820316,1,1.0
OFFICE92&&IMP820463,0,0.0
OFFICE92&&IMP821467,0,0.0
OFFICE92&&IMP822061,1,0.5
OFFICE92&&IMP822752,0,0.0
OFFICE92&&IMP822902,1,1.0
OFFICE92&&IMP823322,0,0.0
OFFICE92&&IMP823521,0,0.0
OFFICE92&&IMP824142,0,0.0
OFFICE92&&IMP824798,0,0.0
OFFICE92&&IMP825562,1,0.5
OFFICE92&&IMP825731,0,0.0
OFFICE92&&IMP826145,0,0.0
OFFICE92&&IMP826164,0,0.0
OFFICE92&&IMP826269,0,0.0
OFFICE92&&IMP826726,1,0.2
OFFICE92&&IMP826887,1,1.0
OFFICE92&&IMP828157,0,0.0
OFFICE92&&IMP828641,0,0.0
OFFICE92&&IMP829369,0,0.0
OFFICE92&&IMP829675,0,0.0
OFFICE92&&IMP829690,0,0.0
OFFICE92&&IMP829706,0,0.0
OFFICE92&&IMP829854,0,0.0
OFFICE92&&IMP830465,0,0.0
OFFICE92&&IMP830768,0,0.0
OFFICE92&&IMP831109,0,0.0
OFFICE92&&IMP831446,0,0.0
OFFICE92&&IMP832717,0,0.0
OFFICE92&&IMP832758,0,0.0
OFFICE92&&IMP832833,0,0.0
OFFICE92&&IMP833338,1,1.0
OFFICE92&&IMP833507,0,0.0
OFFICE92&&IMP833680,0,0.0
OFFICE92&&IMP834460,0,0.0
OFFICE92&&IMP834627,0,0.0
OFFICE92&&IMP834856,0,0.0
OFFICE92&&IMP835348,0,0.0
OFFICE92&&IMP837081,0,0.0
OFFICE92&&IMP837219,0,0.0
OFFICE92&&IMP837259,1,1.0
OFFICE92&&IMP837691,0,0.0
OFFICE92&&IMP838543,0,0.0
OFFICE92&&IMP838690,0,0.0
OFFICE92&&IMP838896,0,0.0
OFFICE92&&IMP839288,1,0.1111111111111111
OFFICE92&&IMP839487,0,0.0
OFFICE92&&IMP839581,1,1.0
OFFICE92&&IMP839926,0,0.0
OFFICE92&&IMP841357,0,0.0
OFFICE92&&IMP842097,1,1.0
OFFICE92&&IMP843190,0,0.0
OFFICE92&&IMP843578,0,0.0
OFFICE92&&IMP844837,0,0.0
OFFICE92&&IMP845208,0,0.0
OFFICE92&&IMP845770,0,0.0
OFFICE92&&IMP846617,1,0.5
OFFICE92&&IMP846844,0,0.0
OFFICE92&&IMP847086,0,0.0
OFFICE92&&IMP847677,0,0.0
OFFICE92&&IMP848180,0,0.0
OFFICE92&&IMP849369,0,0.0
OFFICE92&&IMP849511,0,0.0
OFFICE92&&IMP850369,0,0.0
OFFICE92&&IMP851403,0,0.0
OFFICE92&&IMP852003,1,1.0
OFFICE92&&IMP852060,1,0.5
OFFICE92&&IMP852143,0,0.0
OFFICE92&&IMP852269,0,0.0
OFFICE92&&IMP852415,0,0.0
OFFICE92&&IMP852685,0,0.0
OFFICE92&&IMP852740,0,0.0
OFFICE92&&IMP853002,0,0.0
OFFICE92&&IMP854078,1,0.3333333333333333
OFFICE92&&IMP854127,1,1.0
OFFICE92&&IMP854194,0,0.0
OFFICE92&&IMP855449,3,0.16666666666666666
OFFICE92&&IMP855656,0,0.0
OFFICE92&&IMP856006,0,0.0
OFFICE92&&IMP856029,0,0.0
OFFICE92&&IMP856058,0,0.0
OFFICE92&&IMP856642,0,0.0
OFFICE92&&IMP856714,0,0.0
OFFICE92&&IMP856815,0,0.0
OFFICE92&&IMP856926,0,0.0
OFFICE92&&IMP857248,0,0.0
OFFICE92&&IMP858250,1,0.5
OFFICE92&&IMP858526,0,0.0
OFFICE92&&IMP858569,0,0.0
OFFICE92&&IMP859258,0,0.0
OFFICE92&&IMP859992,1,1.0
OFFICE92&&IMP860577,0,0.0
OFFICE92&&IMP862221,1,1.0
OFFICE92&&IMP862832,0,0.0
OFFICE92&&IMP863431,0,0.0
OFFICE92&&IMP863463,0,0.0
OFFICE92&&IMP863687,1,1.0
OFFICE92&&IMP863876,0,0.0
OFFICE92&&IMP863899,0,0.0
OFFICE92&&IMP864177,0,0.0
OFFICE92&&IMP864528,0,0.0
OFFICE92&&IMP864794,0,0.0
OFFICE92&&IMP865303,0,0.0
OFFICE92&&IMP866215,1,1.0
OFFICE92&&IMP866356,0,0.0
OFFICE92&&IMP866697,0,0.0
OFFICE92&&IMP867777,0,0.0
OFFICE92&&IMP868025,0,0.0
OFFICE92&&IMP869233,0,0.0
OFFICE92&&IMP869697,0,0.0
OFFICE92&&IMP869994,0,0.0
OFFICE92&&IMP870242,0,0.0
OFFICE92&&IMP870386,1,1.0
OFFICE92&&IMP870416,1,1.0
OFFICE92&&IMP870774,1,1.0
OFFICE92&&IMP871286,1,0.06666666666666667
OFFICE92&&IMP871673,0,0.0
OFFICE92&&IMP872162,0,0.0
OFFICE92&&IMP872498,1,1.0
OFFICE92&&IMP872565,1,0.09090909090909091
OFFICE92&&IMP872620,0,0.0
OFFICE92&&IMP872842,0,0.0
OFFICE92&&IMP873682,1,1.0
OFFICE92&&IMP873935,0,0.0
OFFICE92&&IMP876362,0,0.0
OFFICE92&&IMP877423,0,0.0
OFFICE92&&IMP878128,0,0.0
OFFICE92&&IMP878144,1,1.0
OFFICE92&&IMP878191,0,0.0
OFFICE92&&IMP879259,0,0.0
OFFICE92&&IMP879586,0,0.0
OFFICE92&&IMP879840,1,1.0
OFFICE92&&IMP879917,0,0.0
OFFICE92&&IMP880869,0,0.0
OFFICE92&&IMP881104,0,0.0
OFFICE92&&IMP882563,0,0.0
OFFICE92&&IMP883061,0,0.0
OFFICE92&&IMP883159,1,1.0
OFFICE92&&IMP884365,0,0.0
OFFICE92&&IMP885018,1,1.0
OFFICE92&&IMP885490,0,0.0
OFFICE92&&IMP885608,0,0.0
OFFICE92&&IMP885623,1,1.0
OFFICE92&&IMP886280,0,0.0
OFFICE92&&IMP887142,0,0.0
OFFICE92&&IMP887494,1,1.0
OFFICE92&&IMP888077,0,0.0
OFFICE92&&IMP889294,0,0.0
OFFICE92&&IMP889666,0,0.0
OFFICE92&&IMP889712,0,0.0
OFFICE92&&IMP891146,0,0.0
OFFICE92&&IMP891508,0,0.0
OFFICE92&&IMP891778,1,1.0
OFFICE92&&IMP894296,0,0.0
OFFICE92&&IMP894862,0,0.0
OFFICE92&&IMP895858,0,0.0
OFFICE92&&IMP896694,0,0.0
OFFICE92&&IMP896938,0,0.0
OFFICE92&&IMP898242,0,0.0
OFFICE92&&IMP898424,0,0.0
OFFICE92&&IMP899678,0,0.0
OFFICE92&&IMP899888,0,0.0
OFFICE92&&IMP900492,1,0.07142857142857142
OFFICE92&&IMP900877,0,0.0
OFFICE92&&IMP901000,0,0.0
OFFICE92&&IMP901579,0,0.0
OFFICE92&&IMP901991,0,0.0
OFFICE92&&IMP902079,0,0.0
OFFICE92&&IMP902246,0,0.0
OFFICE92&&IMP902662,1,0.06666666666666667
OFFICE92&&IMP904142,0,0.0
OFFICE92&&IMP904574,0,0.0
OFFICE92&&IMP904748,1,0.16666666666666666
OFFICE92&&IMP905084,0,0.0
OFFICE92&&IMP905104,0,0.0
OFFICE92&&IMP905412,0,0.0
OFFICE92&&IMP907824,0,0.0
OFFICE92&&IMP908122,0,0.0
OFFICE92&&IMP908451,0,0.0
OFFICE92&&IMP909192,0,0.0
OFFICE92&&IMP909394,0,0.0
OFFICE92&&IMP911330,0,0.0
OFFICE92&&IMP912577,0,0.0
OFFICE92&&IMP912608,0,0.0
OFFICE92&&IMP913941,0,0.0
OFFICE92&&IMP914129,1,1.0
OFFICE92&&IMP914319,0,0.0
OFFICE92&&IMP915108,0,0.0
OFFICE92&&IMP915122,1,1.0
OFFICE92&&IMP915153,0,0.0
OFFICE92&&IMP915808,0,0.0
OFFICE92&&IMP915889,0,0.0
OFFICE92&&IMP916274,0,0.0
OFFICE92&&IMP916902,0,0.0
OFFICE92&&IMP916973,0,0.0
OFFICE92&&IMP917117,0,0.0
OFFICE92&&IMP917536,1,0.5
OFFICE92&&IMP918820,0,0.0
OFFICE92&&IMP919308,0,0.0
OFFICE92&&IMP919450,1,0.5
OFFICE92&&IMP919849,0,0.0
OFFICE92&&IMP920182,0,0.0
OFFICE92&&IMP920447,0,0.0
OFFICE92&&IMP921674,0,0.0
OFFICE92&&IMP922219,1,0.14285714285714285
OFFICE92&&IMP922293,0,0.0
OFFICE92&&IMP922958,0,0.0
OFFICE92&&IMP923674,0,0.0
OFFICE92&&IMP924304,0,0.0
OFFICE92&&IMP924774,0,0.0
OFFICE92&&IMP925853,1,1.0
OFFICE92&&IMP926040,0,0.0
OFFICE92&&IMP926687,0,0.0
OFFICE92&&IMP927231,0,0.0
OFFICE92&&IMP927256,1,1.0
OFFICE92&&IMP927588,1,1.0
OFFICE92&&IMP927698,0,0.0
OFFICE92&&IMP927913,0,0.0
OFFICE92&&IMP928901,1,1.0
OFFICE92&&IMP929180,0,0.0
OFFICE92&&IMP929334,0,0.0
OFFICE92&&IMP930330,1,1.0
OFFICE92&&IMP931613,1,1.0
OFFICE92&&IMP932066,0,0.0
OFFICE92&&IMP933702,0,0.0
OFFICE92&&IMP933833,0,0.0
OFFICE92&&IMP933982,0,0.0
OFFICE92&&IMP934273,0,0.0
OFFICE92&&IMP934643,0,0.0
OFFICE92&&IMP934897,0,0.0
OFFICE92&&IMP936363,0,0.0
OFFICE92&&IMP936536,0,0.0
OFFICE92&&IMP938037,1,1.0
OFFICE92&&IMP938680,0,0.0
OFFICE92&&IMP939391,0,0.0
OFFICE92&&IMP939638,0,0.0
OFFICE92&&IMP939657,1,1.0
OFFICE92&&IMP940224,0,0.0
OFFICE92&&IMP941811,1,1.0
OFFICE92&&IMP942284,1,1.0
OFFICE92&&IMP942956,0,0.0
OFFICE92&&IMP942982,0,0.0
OFFICE92&&IMP943231,1,0.3333333333333333
OFFICE92&&IMP944455,3,0.3
OFFICE92&&IMP944921,0,0.0
OFFICE92&&IMP945409,0,0.0
OFFICE92&&IMP945890,1,1.0
OFFICE92&&IMP946237,0,0.0
OFFICE92&&IMP946995,0,0.0
OFFICE92&&IMP947015,0,0.0
OFFICE92&&IMP948957,0,0.0
OFFICE92&&IMP949910,0,0.0
OFFICE92&&IMP951496,0,0.0
OFFICE92&&IMP951666,0,0.0
OFFICE92&&IMP951838,0,0.0
OFFICE92&&IMP954081,0,0.0
OFFICE92&&IMP954197,0,0.0
OFFICE92&&IMP954999,1,1.0
OFFICE92&&IMP955120,0,0.0
OFFICE92&&IMP955412,0,0.0
OFFICE92&&IMP955957,1,0.25
OFFICE92&&IMP957921,0,0.0
OFFICE92&&IMP957961,0,0.0
OFFICE92&&IMP958841,0,0.0
OFFICE92&&IMP958962,1,0.5
OFFICE92&&IMP959481,1,0.5
OFFICE92&&IMP960205,1,0.07142857142857142
OFFICE92&&IMP960315,0,0.0
OFFICE92&&IMP960463,0,0.0
OFFICE92&&IMP960666,0,0.0
OFFICE92&&IMP961229,0,0.0
OFFICE92&&IMP961567,0,0.0
OFFICE92&&IMP962070,0,0.0
OFFICE92&&IMP962728,0,0.0
OFFICE92&&IMP962741,0,0.0
OFFICE92&&IMP964116,0,0.0
OFFICE92&&IMP964829,1,1.0
OFFICE92&&IMP965305,0,0.0
OFFICE92&&IMP965920,1,1.0
OFFICE92&&IMP966381,0,0.0
OFFICE92&&IMP966695,0,0.0
OFFICE92&&IMP967475,0,0.0
OFFICE92&&IMP968152,1,0.3333333333333333
OFFICE92&&IMP968400,1,1.0
OFFICE92&&IMP968491,0,0.0
OFFICE92&&IMP969223,0,0.0
OFFICE92&&IMP969597,0,0.0
OFFICE92&&IMP970470,0,0.0
OFFICE92&&IMP970801,0,0.0
OFFICE92&&IMP971075,1,1.0
OFFICE92&&IMP971769,0,0.0
OFFICE92&&IMP972985,0,0.0
OFFICE92&&IMP974604,0,0.0
OFFICE92&&IMP974608,0,0.0
OFFICE92&&IMP975045,0,0.0
OFFICE92&&IMP975360,0,0.0
OFFICE92&&IMP975437,0,0.0
OFFICE92&&IMP975819,0,0.0
OFFICE92&&IMP976257,0,0.0
OFFICE92&&IMP976383,0,0.0
OFFICE92&&IMP976640,0,0.0
OFFICE92&&IMP977052,0,0.0
OFFICE92&&IMP978321,0,0.0
OFFICE92&&IMP978769,0,0.0
OFFICE92&&IMP980531,0,0.0
OFFICE92&&IMP980894,0,0.0
OFFICE92&&IMP981105,1,1.0
OFFICE92&&IMP982600,0,0.0
OFFICE92&&IMP982777,0,0.0
OFFICE92&&IMP982795,1,0.5
OFFICE92&&IMP984296,0,0.0
OFFICE92&&IMP984379,0,0.0
OFFICE92&&IMP984755,0,0.0
OFFICE92&&IMP984817,0,0.0
OFFICE92&&IMP984843,0,0.0
OFFICE92&&IMP985598,1,1.0
OFFICE92&&IMP986930,0,0.0
OFFICE92&&IMP987414,0,0.0
OFFICE92&&IMP987680,1,1.0
OFFICE92&&IMP987726,0,0.0
OFFICE92&&IMP988441,0,0.0
OFFICE92&&IMP988510,0,0.0
OFFICE92&&IMP988544,0,0.0
OFFICE92&&IMP988779,0,0.0
OFFICE92&&IMP988810,1,1.0
OFFICE92&&IMP989107,0,0.0
OFFICE92&&IMP989743,0,0.0
OFFICE92&&IMP990136,0,0.0
